列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C2551	北京南	滨海	-	6:02
城际动车	始C2553	北京南	滨海	-	6:07
城际动车	始C2601	北京南	天津西	-	6:12
城际动车	始C2603	北京南	天津西	-	6:17
城际动车	终C2606	天津西	北京南	6:20	-
城际动车	始C2201	北京南	天津	-	6:22
城际动车	终C2608	天津西	北京南	6:30	-
城际动车	终C2002	天津	北京南	6:35	-
高速动车	始G101	北京南	上海虹桥	-	6:36
城际动车	终C2610	天津西	北京南	6:41	-
城际动车	始C2001	北京南	天津	-	6:43
城际动车	始C2555	北京南	滨海	-	6:48
城际动车	始C2003	北京南	天津	-	6:53
城际动车	终C2202	天津	北京南	6:53	-
高速动车	始G209	北京南	青岛北	-	6:55
城际动车	始C2005	北京南	天津	-	6:58
城际动车	终C2612	天津西	北京南	6:58	-
高速动车	始G5	北京南	上海	-	7:00
城际动车	终C2614	天津西	北京南	7:03	-
高速动车	始G471	北京南	烟台	-	7:04
城际动车	终C2004	天津	北京南	7:08	-
高速动车	始G261	北京南	六安	-	7:08
城际动车	始C2557	北京南	滨海	-	7:10
高速动车	始G57	北京南	宁波	-	7:15
城际动车	终C2204	天津	北京南	7:20	-
高速动车	始G105	北京南	上海虹桥	-	7:20
城际动车	始C2007	北京南	天津	-	7:22
高速动车	始G481	北京南	盐城	-	7:25
城际动车	始C2009	北京南	天津	-	7:27
高速动车	始G177	北京南	青岛北	-	7:30
高速动车	始G383	北京南	吉林	-	7:34
城际动车	终C2616	天津西	北京南	7:35	-
城际动车	始C2605	北京南	天津西	-	7:37
城际动车	终C2552	滨海	北京南	7:41	-
城际动车	始C2203	北京南	天津	-	7:43
高速动车	终G7802	廊坊	北京南	7:43	-
高速动车	始G265	北京南	黄山北	-	7:45
城际动车	终C2618	天津西	北京南	7:46	-
高速动车	始G143	北京南	上海虹桥	-	7:50
高速动车	始G381	北京南	哈尔滨西	-	7:54
城际动车	终C2206	天津	北京南	7:57	-
高速动车	始G19	北京南	杭州东	-	8:00
高速动车	始G219	北京南	沈阳南	-	8:00
城际动车	终C2620	天津西	北京南	8:02	-
高速动车	始G107	北京南	上海虹桥	-	8:05
城际动车	终C2006	天津	北京南	8:08	-
高速动车	终G8912	天津西	北京南	8:08	-
城际动车	始C2559	北京南	滨海	-	8:10
高速动车	始G55	北京南	福州	-	8:10
城际动车	终C2008	天津	北京南	8:18	-
城际动车	终C2676	天津西	北京南	8:18	-
城际动车	始C2011	北京南	天津	-	8:20
高速动车	始G469	北京南	威海	-	8:20
