列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	过C3782	南通	南京	6:43	6:45
城际动车	过C3762	南通	南京	7:13	7:16
城际动车	过C3893	泰州	上海	7:22	7:24
直达特快	过Z51	北京	南通	7:22	7:27
快速	过K772	南通	济南	7:38	7:45
城际动车	过C3786	南通	南京	7:55	7:57
城际动车	过C3854	南京	上海	8:03	8:05
动车组	过D5422	启东	南京	8:25	8:27
动车组	过D3125	扬州	深圳北	8:30	8:32
城际动车	过C3795	泰州	上海虹桥	8:44	8:49
动车组	过D5458	南京	杭州南	8:58	9:00
动车组	过D3152	南通	汉口	9:10	9:12
城际动车	过C3891	扬州	上海	9:30	9:33
快速	过K566	太原	海门	9:40	9:43
动车组	过D2268	南通	重庆北	9:49	9:51
城际动车	过C3852	上海	南京	10:00	10:02
动车组	过D5436	南京	启东	10:06	10:09
动车组	过D3090	上海虹桥	汉口	10:21	10:24
快速	过K138	昆明	南通	10:27	10:30
快速	过K1142	启东	洛阳	10:17	10:31
动车组	过D5424	南京	启东	10:50	10:52
快速	过K1984	南通	吉林	10:43	10:54
城际动车	过C3858	南京	上海	11:03	11:05
动车组	过D3064	上海虹桥	汉口	11:14	11:16
快速	过K8392	南京	如东	11:23	11:28
快速	过K8600	南通	徐州	11:27	11:30
高速动车	过G7580	黄山北	扬州	11:33	11:35
城际动车	过C3791	扬州	上海虹桥	11:40	11:42
城际动车	过C3768	南京	南通	12:00	12:02
城际动车	过C3860	上海	南京	12:02	12:04
城际动车	过C3864	上海	南京	12:26	12:29
快速	过K60	西安	南通	12:33	12:38
城际动车	过C3798	上海虹桥	泰州	12:37	12:39
动车组	过D5434	启东	南京	13:22	13:25
动车组	过D5591	阜阳西	上海	13:24	13:26
快速	过K564	海门	太原	13:46	13:50
城际动车	过C3766	南通	南京	13:54	13:57
城际动车	过C3895	泰州	上海	14:04	14:06
高速动车	过G7579	扬州	黄山北	14:55	14:57
快速	过K8394	如东	南京	14:56	14:59
动车组	过D3158	汉口	南通	15:04	15:06
城际动车	过C3862	南京	上海	15:16	15:18
动车组	过D5426	启东	南京	15:29	15:31
城际动车	过C3868	上海	南京	15:40	15:42
城际动车	过C3778	南京	上海虹桥	16:11	16:13
城际动车	过C3866	南京	上海	16:36	16:39
城际动车	过C3772	上海虹桥	南京	17:06	17:08
动车组	过D3156	南通	汉口	17:21	17:24
快速	过K62	南通	西安	17:36	17:40
动车组	过D5440	南京	启东	17:40	17:43
城际动车	过C3764	南京	南通	17:58	18:00
动车组	过D5430	启东	南京	17:59	18:02
快速	过K8599	徐州	南通	18:03	18:09
动车组	过D5562	上海虹桥	阜阳西	18:20	18:24
快速	过K771	济南	南通	18:29	18:32
城际动车	过C3892	上海	扬州	18:38	18:40
动车组	过D5456	杭州南	南京	18:53	18:55
动车组	过D3066	汉口	上海虹桥	18:59	19:01
动车组	过D2270	重庆北	南通	19:08	19:10
直达特快	过Z52	南通	北京	19:10	19:13
快速	过K136	南通	昆明	19:16	19:19
城际动车	过C3872	上海	南京	19:33	19:35
城际动车	过C3870	南京	上海	19:53	19:55
动车组	过D3092	汉口	上海虹桥	20:00	20:02
动车组	过D5432	南京	启东	20:13	20:15
动车组	过D3126	深圳北	扬州	20:39	20:41
城际动车	过C3796	上海虹桥	泰州	20:48	20:50
动车组	过D3154	汉口	南通	20:55	20:57
动车组	过D5438	启东	南京	20:57	20:59
城际动车	过C3788	南京	南通	21:01	21:04
城际动车	过C3894	上海	泰州	21:22	21:24
城际动车	过C3784	南京	南通	21:48	21:52
