列车类型	车次	始发站	终到站	到站时间	发车时间
普客	始6044	长治北	邯郸	-	6:46
普客	始6907	长治北	新乡	-	9:47
普快	过2673	太原	晋城	11:55	12:01
快速	过K904	厦门北	太原	13:41	14:00
普客	终6905	新乡	长治北	16:31	-
快速	过K903	太原	厦门北	16:23	16:40
快速	过K1365	大同	武昌	16:51	17:08
普快	过1551	太原	连云港东	17:31	17:48
快速	始K1165	长治北	北京西	-	18:06
普客	终6043	邯郸	长治北	18:58	-
快速	终K1163	北京西	长治北	19:07	-
普快	过1552	连云港东	太原	22:43	23:25
