列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C7177	广州东	深圳	-	18:51
直达特快	终Z170	青岛北	广州东	18:51	-
城际动车	终C7034	深圳	广州东	18:58	-
快速	过K85	广州	景德镇北	18:45	19:00
城际动车	过C7081	广州	深圳	18:57	19:01
城际动车	始C6747	广州东	深圳机场	-	19:08
城际动车	始C7157	广州东	深圳	-	19:09
城际动车	过C7116	深圳	广州	19:05	19:10
城际动车	终C7008	深圳	广州东	19:13	-
直达特快	终Z8003	龙川	广州东	19:15	-
城际动车	始C7035	广州东	深圳	-	19:20
动车组	终D7522	汕头	广州东	19:21	-
城际动车	终C6706	深圳机场	广州东	19:27	-
城际动车	终C7030	深圳	广州东	19:30	-
城际动车	始C7009	广州东	深圳	-	19:31
城际动车	终C7052	深圳	广州东	19:40	-
动车组	始D7521	广州东	汕头	-	19:41
快速	终K677	徐州	广州东	19:45	-
城际动车	始C6707	广州东	深圳机场	-	19:47
城际动车	过C7117	广州	深圳	19:45	19:49
直达特快	始Z236	广州东	哈尔滨西	-	19:49
城际动车	终C7128	深圳	广州东	19:52	-
城际动车	始C7053	广州东	深圳	-	19:57
往香港直通车	终Z828	红磡	广州东	19:57	-
动车组	终D7534	汕头	广州东	20:00	-
动车组	过D7111	佛山西	深圳	19:57	20:07
城际动车	终C6758	深圳机场	广州东	20:08	-
城际动车	过C7020	深圳	广州	20:08	20:13
城际动车	终C7086	深圳	广州东	20:17	-
动车组	始D7541	广州东	潮汕	-	20:20
城际动车	终C7098	深圳	广州东	20:25	-
快速	始K297	广州东	厦门北	-	20:26
往香港直通车	始Z827	广州东	红磡	-	20:30
城际动车	始C7197	广州东	深圳	-	20:32
城际动车	始C7099	广州东	深圳	-	20:40
城际动车	终C6722	深圳机场	广州东	20:41	-
城际动车	终C7068	深圳	广州东	20:43	-
往香港直通车	终Z816	红磡	广州东	20:43	-
城际动车	终C7044	深圳	广州东	20:52	-
城际动车	始C7069	广州东	深圳	-	21:00
城际动车	过C7108	深圳	广州	20:59	21:02
城际动车	始C6723	广州东	深圳机场	-	21:05
城际动车	终C6732	深圳机场	广州东	21:07	-
快速	过K9204	深圳东	岳阳	20:57	21:08
城际动车	过C7021	广州	深圳	21:01	21:09
城际动车	终C7150	深圳	广州东	21:20	-
城际动车	始C7187	广州东	深圳	-	21:20
城际动车	过C7140	深圳	广州	21:12	21:23
动车组	终D2387	厦门	广州东	21:29	-
往香港直通车	始Z811	广州东	红磡	-	21:32
城际动车	过C7109	广州	深圳	21:36	21:39
快速	始K9221	广州东	汕头	-	21:40
城际动车	过C7178	深圳	广州	21:38	21:44
城际动车	终C7082	深圳	广州东	21:48	-
快速	终K1665	南昌	广州东	21:50	-
城际动车	终C7158	深圳	广州东	21:58	-
往香港直通车	终Z802	红磡	广州东	22:00	-
城际动车	过C7141	广州	深圳	21:58	22:02
动车组	终D7526	汕头	广州东	22:06	-
城际动车	终C7036	深圳	广州东	22:15	-
特快	终T8381	大埔	广州东	22:16	-
城际动车	过C7179	广州	深圳	22:17	22:20
城际动车	终C6740	深圳机场	广州东	22:22	-
城际动车	终C7010	深圳	广州东	22:26	-
城际动车	始C7159	广州东	深圳	-	22:31
城际动车	终C7118	深圳	广州东	22:38	-
城际动车	始C7011	广州东	深圳	-	22:42
直达特快	始Z168	广州东	青岛北	-	22:50
城际动车	终C7186	深圳	广州东	23:01	-
快速	始K1666	广州东	南昌	-	23:02
快速	终K9222	汕头	广州东	23:20	-
城际动车	终C7198	深圳	广州东	23:22	-
城际动车	终C7100	深圳	广州东	23:33	-
城际动车	终C7022	深圳	广州东	23:59	-
