列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K8499	阜阳	宁波	0:05	0:08
快速	过K656	杭州	呼和浩特	0:20	0:23
快速	过K1396	温州	太原	0:32	0:36
快速	过K306	兰州	温州	0:37	0:41
快速	过K1238	温州	郑州	0:47	0:50
快速	过K8500	宁波	阜阳	0:59	1:03
快速	过K1438	宁波	平顶山	1:19	1:22
快速	过K1440	平顶山	宁波	1:47	1:51
快速	过K8563	亳州	宁波	2:03	2:06
快速	过K645	北京	福州	4:17	4:20
快速	过K348	温州	沈阳北	4:22	4:26
快速	过K1218	南昌	宁波	4:28	4:31
快速	过K1052	青岛北	温州	4:41	4:44
快速	过K308	温州	兰州	4:49	4:54
特快	过T328	郑州	宁波	5:07	5:10
快速	过K1109	北京西	黄山	5:28	5:33
快速	过K1108	南阳	上海南	6:18	6:23
快速	过K1263	石家庄	杭州	6:53	6:58
高速动车	始G7422	宣城	南京南	-	7:11
高速动车	过G1874	杭州东	兰州西	7:33	7:35
快速	过K608	西安	杭州	7:35	7:38
快速	过K468	西安	宁波	7:46	7:50
高速动车	过G2806	杭州东	石家庄	8:13	8:15
快速	过K168	洛阳	宁波	8:47	8:50
高速动车	过G1882	金华南	西安北	8:56	8:58
快速	过K1154	重庆西	杭州	9:04	9:07
快速	过K891	大同	杭州	9:16	9:19
高速动车	终G7711	南京南	宣城	9:30	-
高速动车	过G7645	阜阳西	苍南	9:37	9:39
高速动车	始G7712	宣城	南京南	-	9:48
动车组	过D656	宁波	重庆北	9:50	9:53
高速动车	终G7423	南京南	宣城	10:06	-
快速	过K2275	新乡	杭州	10:04	10:07
动车组	过D2262	杭州东	成都东	10:12	10:14
高速动车	过G42	杭州东	北京南	10:19	10:21
高速动车	过G1391	芜湖	昆明南	10:23	10:25
高速动车	始G7178	宣城	上海虹桥	-	10:27
特快	过T151	南京	广州	10:22	10:32
高速动车	过G1964	宁波	郑州东	10:36	10:38
高速动车	过G7408	安庆	杭州东	10:39	10:41
