列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K552	温州	牡丹江	19:52	20:12
动车组	始D5418	杭州	上海南	-	20:18
高速动车	过G7397	南京南	上海虹桥	19:58	20:25
快速	始K892	杭州	大同	-	20:31
快速	过K1127	上海南	襄州	20:07	20:31
快速	过K101	北京	温州	20:24	20:41
快速	过K166	宁波	洛阳	20:47	20:59
动车组	终D5417	上海南	杭州	21:46	-
快速	始K656	杭州	呼和浩特	-	21:47
高速动车	终G3109	郑州东	杭州	21:52	-
快速	过K1396	温州	太原	21:33	21:54
快速	过K1238	温州	郑州	22:02	22:21
高速动车	终G7355	上海虹桥	杭州	22:28	-
快速	过K8500	宁波	阜阳	22:12	22:30
快速	过K1438	宁波	平顶山	22:21	22:36
直达特快	始Z47	杭州	武昌	-	22:45
