列车类型	车次	始发站	终到站	到站时间	发车时间
特快	过T81	上海南	南宁	23:51	0:04
特快	过T212	深圳	上海南	0:07	0:13
特快	过T381	上海南	昆明	0:12	0:18
快速	过K253	上海南	荆门	0:21	0:27
快速	过K351	上海南	成都	0:35	0:41
特快	过T25	上海南	南宁	0:51	0:57
快速	过K212	宁波	广州	1:08	1:14
快速	过K1373	上海南	怀化	1:14	1:20
快速	过K469	无锡	赣州	1:35	1:41
快速	过K328	温州	广州	1:52	1:58
快速	过K73	重庆北	上海南	2:33	2:39
直达特快	过Z290	宁波	昆明	2:39	2:45
直达特快	过Z247	上海南	长沙	2:47	2:53
快速	过K79	上海南	昆明	3:00	3:06
快速	过K1670	温州	九江	3:23	3:29
特快	过T102	深圳	上海南	3:24	3:39
特快	过T382	昆明	上海南	3:45	3:59
快速	过K527	南京	广州	4:05	4:11
快速	过K511	上海南	海口	4:12	4:18
快速	过K1256	温州	成都东	4:30	4:36
快速	过K287	上海南	南昌	4:38	4:44
快速	终K795	广州东	鹰潭	5:18	-
快速	过K32	洛阳	福州	5:44	5:50
快速	过K1374	怀化	上海南	5:53	6:08
快速	过K942	贵阳	温州	6:00	6:18
特快	过T82	南宁	上海南	6:19	6:25
特快	过T26	南宁	上海南	6:31	6:40
快速	过K210	广州	宁波	7:25	7:31
快速	过K496	六盘水	上海南	7:58	8:04
特快	过T152	广州	南京	8:14	8:34
快速	过K244	厦门北	西安	8:49	9:06
直达特快	过Z288	昆明	宁波	9:16	9:22
快速	过K8722	南昌	玉山	9:28	9:34
快速	过K8713	玉山	南昌	10:11	10:15
快速	过K8730	南昌	景德镇	10:22	10:40
快速	始K8707	鹰潭	萍乡	-	11:00
快速	过K1258	成都东	温州	13:59	14:05
快速	过K8721	玉山	南昌	14:13	14:19
快速	始K8720	鹰潭	上饶	-	14:20
快速	过K834	贵阳	上海南	15:32	15:38
快速	过K944	温州	贵阳	15:35	15:41
快速	过K833	上海南	贵阳	15:51	15:58
快速	过K8729	景德镇	南昌	16:16	16:35
快速	过K242	西安	厦门北	16:26	16:50
快速	终K8710	南昌	鹰潭	17:04	-
快速	过K1078	宁波	重庆北	16:52	17:12
快速	过K846	贵阳	宁波	17:25	17:37
特快	过T169	上海南	广州	17:43	17:49
特快	过T77	上海南	南宁	18:01	18:07
快速	过K1185	上海南	九江	18:07	18:13
快速	过K8714	南昌	玉山	18:22	18:28
快速	过K793	上饶	广州东	18:23	18:29
特快	过T211	上海南	深圳	18:45	18:51
快速	过K1077	重庆北	宁波	19:07	19:27
快速	过K528	广州	南京	20:02	20:08
特快	过T101	上海南	深圳	20:27	20:33
快速	过K759	上海南	衡阳	20:55	21:01
快速	过K80	昆明	上海南	21:24	21:30
快速	过K123	上海南	十堰	21:54	22:00
快速	过K1187	九江	上海南	22:09	22:15
快速	过K1586	温州	武昌	22:14	22:19
快速	过K512	海口	上海南	22:31	22:37
特快	过T151	南京	广州	22:22	22:43
快速	过K288	南昌	上海南	22:41	22:47
快速	过K71	上海南	重庆北	22:35	22:49
快速	过K575	上海南	永州	22:43	22:57
快速	过K1669	九江	温州	22:53	23:00
快速	过K1585	武昌	温州	23:07	23:12
快速	过K470	赣州	无锡	23:20	23:26
快速	过K30	福州	洛阳	23:05	23:32
快速	过K326	广州	温州	23:28	23:54
快速	过K111	上海南	贵阳	23:41	23:55
