列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	过D2206	上海虹桥	成都东	7:10	7:13
城际动车	过C3792	上海虹桥	扬州	8:20	8:22
城际动车	过C3854	南京	上海	8:33	8:35
高速动车	过G1304	南通	广州南	8:57	8:59
动车组	过D3125	扬州	深圳北	9:06	9:08
城际动车	过C3795	泰州	上海虹桥	9:23	9:25
城际动车	过C3852	上海	南京	9:24	9:26
动车组	过D5458	南京	杭州南	9:34	9:36
动车组	过D3090	上海虹桥	汉口	9:45	9:47
城际动车	过C3891	扬州	上海	10:08	10:11
城际动车	过C3856	上海	南京	10:15	10:17
动车组	过D3064	上海虹桥	汉口	10:45	10:47
高速动车	过G7580	黄山北	扬州	10:58	11:00
城际动车	过C3860	上海	南京	11:26	11:28
城际动车	过C3858	南京	上海	11:33	11:35
城际动车	过C3864	上海	南京	11:50	11:52
城际动车	过C3798	上海虹桥	泰州	12:07	12:10
城际动车	过C3791	扬州	上海虹桥	12:16	12:18
动车组	过D5591	阜阳西	上海	14:00	14:02
城际动车	过C3895	泰州	上海	14:40	14:42
城际动车	过C3868	上海	南京	15:04	15:06
城际动车	过C3774	南京	上海虹桥	15:08	15:11
高速动车	过G7579	扬州	黄山北	15:31	15:33
城际动车	过C3862	南京	上海	15:46	15:48
城际动车	过C3772	上海虹桥	南京	16:31	16:33
城际动车	过C3778	南京	上海虹桥	16:47	16:49
城际动车	过C3866	南京	上海	17:07	17:09
动车组	过D5562	上海虹桥	阜阳西	17:51	17:53
动车组	过D5456	杭州南	南京	18:22	18:24
城际动车	过C3872	上海	南京	19:03	19:05
动车组	过D3066	汉口	上海虹桥	19:35	19:37
动车组	过D3126	深圳北	扬州	20:04	20:06
城际动车	过C3796	上海虹桥	泰州	20:13	20:15
动车组	过D3092	汉口	上海虹桥	20:36	20:39
城际动车	过C3894	上海	泰州	20:46	20:48
动车组	过D2208	成都东	上海虹桥	22:06	22:08
高速动车	过G1302	广州南	南通	23:04	23:06
