列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K424	成都	宁波	0:06	0:10
特快	过T246	武昌	成都东	1:10	1:16
快速	过K806	重庆西	福州	1:18	1:23
快速	过K628	宜昌东	西安南	1:26	1:31
快速	过K15	济南	重庆西	1:40	1:45
快速	过K804	福州	重庆西	4:21	4:27
快速	过K422	宁波	成都	4:35	4:48
直达特快	过Z390	成都	福州	4:46	4:49
快速	过K1062	哈尔滨西	重庆	5:06	5:10
快速	过K1173	惠州	达州	5:18	5:23
快速	过K589	北京西	重庆	5:31	5:45
快速	过K1156	上海	成都	5:53	5:58
特快	过T128	东莞东	成都	6:37	6:43
特快	过T9	北京西	重庆西	6:54	6:58
快速	过K1064	重庆	哈尔滨西	7:57	8:00
快速	过K206	成都	青岛	8:55	8:58
快速	过K284	成都	上海	9:04	9:06
特快	过T126	成都	东莞东	9:37	9:40
快速	过K590	重庆	北京西	9:50	9:53
快速	终K123	上海南	十堰	10:54	-
快速	终K642	广州	十堰	11:06	-
快速	始K124	十堰	上海南	-	11:30
快速	过K261	北京西	汉中	13:12	13:17
快速	过K257	天津	成都	14:15	14:20
快速	过K351	上海南	成都	14:49	14:54
快速	过K208	青岛	成都	15:42	15:48
快速	过K627	西安南	宜昌东	15:51	15:56
特快	过T238	重庆西	昆山	16:06	16:11
快速	始K644	十堰	广州	-	17:00
快速	过K1158	成都	上海	18:52	18:58
快速	过K1154	重庆西	杭州	19:02	19:06
特快	过T10	重庆西	北京西	19:12	19:17
快速	过K282	上海	成都	19:16	19:19
快速	过K262	汉中	北京西	19:30	19:33
快速	过K16	重庆西	济南	20:59	21:02
快速	过K768	汉中	广州	21:07	21:10
快速	过K1174	达州	惠州	21:20	21:26
直达特快	过Z392	福州	成都	22:28	22:33
特快	过T248	成都东	武昌	23:32	23:38
