列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K548	哈尔滨	成都	0:03	0:05
快速	过K929	大连	佳木斯	0:12	0:15
快速	过K549	大连	齐齐哈尔	0:24	0:30
快速	过K1301	北京	满洲里	0:39	0:46
快速	过K381	齐齐哈尔	北京	0:12	0:52
快速	过K296	齐齐哈尔	济南	1:44	1:46
快速	过K2210	黑河	大连	2:01	2:03
快速	过K568	齐齐哈尔	东莞东	2:08	2:10
快速	过K570	东莞东	齐齐哈尔	2:12	2:15
快速	过K728	哈尔滨西	昆明	2:15	2:17
直达特快	过Z178	哈尔滨西	杭州	2:25	2:28
快速	过K7305	大连	乌兰浩特	2:39	2:41
快速	过K890	佳木斯	盘锦	3:09	3:11
普快	过2062	加格达奇	大连	3:11	3:18
快速	过K2386	南宁	长春	3:19	3:22
快速	过K7566	阿尔山	沈阳	3:23	3:30
普快	过2668	加格达奇	沈阳	3:33	3:39
快速	过K349	北京	佳木斯	3:25	3:42
快速	过K546	成都	哈尔滨	3:49	4:06
快速	过K1526	邯郸	哈尔滨	4:16	4:42
快速	过K2286	昆明	长春	4:56	4:58
快速	过K126	咸阳	长春	5:09	5:11
特快	过T124	广州	长春	5:37	5:40
普快	始4355	四平	通辽	-	6:13
快速	过K1452	牡丹江	日照	6:21	6:23
快速	过K1394	佳木斯	烟台	6:41	6:43
快速	过K1302	满洲里	北京	6:46	6:53
快速	过K489	天津	佳木斯	9:45	9:48
快速	过K978	西宁	齐齐哈尔	9:59	10:01
快速	过K1574	重庆西	吉林	10:10	10:12
快速	过K726	昆明	哈尔滨西	10:23	10:27
直达特快	过Z386	三亚	长春	10:45	10:47
快速	过K1382	包头	哈尔滨西	10:24	10:54
快速	过K938	石家庄	牡丹江	10:55	11:08
直达特快	过Z104	厦门北	长春	11:15	11:17
快速	终K7522	通化	四平	11:17	-
特快	过T184	哈尔滨	汉口	11:25	11:28
直达特快	过Z366	南京	哈尔滨西	11:23	11:30
特快	过T302	长春	乌鲁木齐	11:38	11:41
快速	过K928	海拉尔	郑州	12:04	12:06
快速	过K294	济南	齐齐哈尔	12:04	12:06
快速	过K2084	海拉尔	大连	12:18	12:25
快速	过K1303	北京	海拉尔	12:12	12:28
特快	过T242	合肥	齐齐哈尔	12:38	12:40
快速	过K1984	南通	吉林	12:50	12:52
快速	过K2388	长春	南宁	13:05	13:07
快速	过K1572	吉林	重庆西	13:26	13:29
快速	过K1450	日照	牡丹江	13:27	13:29
快速	过K926	郑州	海拉尔	13:41	13:43
快速	过K1528	哈尔滨	邯郸	14:00	14:03
直达特快	过Z114	哈尔滨西	海口	14:12	14:15
快速	始K7521	四平	通化	-	14:36
快速	过K980	齐齐哈尔	西宁	14:35	14:37
特快	过T244	齐齐哈尔	合肥	14:49	14:52
快速	过K128	长春	咸阳	15:01	15:03
普快	过2624	满洲里	大连	15:10	15:13
直达特快	过Z172	上海	哈尔滨西	15:43	15:45
直达特快	过Z174	哈尔滨西	上海	15:55	15:57
直达特快	过Z368	哈尔滨西	南京	16:04	16:07
特快	过T304	乌鲁木齐	长春	16:14	16:19
快速	过K1304	海拉尔	北京	16:23	16:25
快速	过K2083	大连	海拉尔	16:28	16:35
快速	过K702	青岛北	哈尔滨西	16:36	16:38
快速	过K1986	吉林	南通	16:51	16:54
快速	过K889	盘锦	佳木斯	16:52	16:55
快速	过K1054	青岛北	吉林	17:01	17:04
直达特快	过Z102	长春	厦门北	17:10	17:12
快速	过K1064	重庆	哈尔滨西	17:11	17:14
快速	过K1392	烟台	佳木斯	17:31	17:34
快速	过K1056	吉林	青岛北	17:34	17:37
快速	过K704	哈尔滨西	青岛北	17:48	17:51
直达特快	过Z384	长春	三亚	18:03	18:06
普快	终4357	通辽	四平	19:11	-
快速	过K976	哈尔滨西	襄阳	19:09	19:12
快速	过K554	牡丹江	温州	19:19	19:22
快速	过K1062	哈尔滨西	重庆	19:36	19:39
快速	过K2288	长春	昆明	20:28	20:30
快速	过K940	牡丹江	石家庄	20:39	20:41
快速	过K1384	哈尔滨西	包头	21:00	21:32
普快	过2052	牡丹江	大连	21:35	21:37
快速	过K1230	齐齐哈尔	大连	21:47	21:50
普快	过2061	大连	加格达奇	21:52	22:00
快速	过K340	佳木斯	北京	21:59	22:01
快速	过K2209	大连	黑河	22:08	22:11
特快	过T122	长春	广州	22:32	22:34
特快	过T297	北京	牡丹江	22:35	22:37
特快	过T261	大连	鸡西	22:43	22:45
快速	过K7306	乌兰浩特	大连	22:42	22:45
快速	过K550	齐齐哈尔	大连	23:16	23:22
快速	过K7565	沈阳	阿尔山	23:20	23:27
快速	过K930	佳木斯	大连	23:48	23:52
