列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	终G2930	深圳北	贵阳北	20:19	-
高速动车	过G405	北京西	昆明南	20:16	20:20
高速动车	过G2922	深圳北	昆明南	20:24	20:30
高速动车	过G2842	大理	重庆西	20:25	20:31
高速动车	过G1391	芜湖	昆明南	20:33	20:37
高速动车	终G2363	宁波	贵阳北	20:39	-
高速动车	终G5346	六盘水	贵阳北	20:40	-
动车组	终D2834	广州南	贵阳北	20:46	-
高速动车	过G2827	成都东	昆明南	20:43	20:47
高速动车	过G1375	上海虹桥	昆明南	20:47	20:53
城际动车	终C6005	成都东	贵阳北	21:11	-
高速动车	过G2825	成都东	昆明南	21:08	21:14
动车组	终D8585	遵义	贵阳北	21:16	-
动车组	终D1959	太原南	贵阳北	21:22	-
高速动车	终G1481	南京南	贵阳北	21:31	-
动车组	始D8591	贵阳北	从江	-	21:31
高速动车	过G2956	广州南	六盘水	21:40	21:44
城际动车	终C6034	六盘水	贵阳北	21:46	-
动车组	终D2838	广州南	贵阳北	21:55	-
高速动车	终G2335	南京南	贵阳北	21:57	-
动车组	过D2844	广州南	毕节	21:39	21:59
动车组	终D2840	广州南	贵阳北	22:05	-
高速动车	终G2997	铜仁	贵阳北	22:07	-
高速动车	终G5348	六盘水	贵阳北	22:14	-
动车组	终D3570	北海	贵阳北	22:18	-
城际动车	终C5979	成都东	贵阳北	22:22	-
高速动车	终G401	北京西	贵阳北	22:30	-
动车组	终D806	兰州	贵阳北	22:33	-
高速动车	终G1329	上海虹桥	贵阳北	22:36	-
高速动车	终G8663	成都东	贵阳北	22:38	-
城际动车	终C6317	广元	贵阳北	22:41	-
高速动车	终G1331	杭州东	贵阳北	22:44	-
城际动车	终C5981	成都东	贵阳北	22:48	-
高速动车	终G2982	昆明南	贵阳北	23:07	-
动车组	终D2842	广州南	贵阳北	23:13	-
动车组	终D1705	西安北	贵阳北	23:13	-
城际动车	终C5983	成都东	贵阳北	23:13	-
城际动车	终C5987	成都东	贵阳北	23:34	-
