列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K7058	满洲里	哈尔滨西	5:02	5:07
快速	过K7098	海拉尔	哈尔滨	5:57	6:00
普快	过2624	满洲里	大连	8:03	8:06
快速	过K570	东莞东	齐齐哈尔	8:38	8:41
快速	过K7042	漠河	哈尔滨	9:50	9:58
快速	过K7108	嫩江	佳木斯	11:27	11:30
快速	过K7103	哈尔滨	加格达奇	14:43	14:47
快速	过K7104	加格达奇	哈尔滨	15:09	15:13
快速	过K7106	佳木斯	嫩江	16:37	16:39
快速	过K296	齐齐哈尔	济南	18:06	18:15
快速	过K568	齐齐哈尔	东莞东	18:26	18:29
快速	过K294	济南	齐齐哈尔	18:57	19:15
快速	过K7041	哈尔滨	漠河	20:17	20:20
快速	过K7057	哈尔滨西	满洲里	20:40	20:43
快速	过K7154	齐齐哈尔	虎林	21:32	21:38
快速	过K7091	哈尔滨东	满洲里	22:31	22:38
