列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	终G7020	上海	南京	17:39	-
动车组	终D5426	启东	南京	17:42	-
快速	过K782	上海	萍乡	17:23	17:43
高速动车	终G7052	上海	南京	17:44	-
特快	过T132	上海	大连	17:37	17:45
直达特快	过Z268	上海	呼和浩特	17:46	17:53
城际动车	始C3870	南京	上海	-	17:59
高速动车	始G7023	南京	上海	-	18:00
快速	终K8394	如东	南京	18:06	-
快速	过K1102	上海	安阳	17:56	18:06
动车组	终D3143	龙岩	南京	18:08	-
高速动车	始G7065	南京	上海	-	18:09
动车组	始D5432	南京	启东	-	18:12
快速	过K738	上海	洛阳	18:05	18:19
高速动车	终G7054	上海	南京	18:21	-
快速	过K2666	苏州	临汾	18:18	18:26
快速	过K1505	周口	上海	18:21	18:29
快速	终K1192	南宁	南京	18:30	-
快速	过K1806	杭州	银川	18:24	18:32
特快	终T7771	盐城	南京	18:34	-
快速	过K8401	亳州	苏州	18:28	18:35
高速动车	始G7097	南京	上海	-	18:40
高速动车	终G7022	上海	南京	18:41	-
直达特快	过Z176	杭州	哈尔滨西	18:36	18:43
高速动车	始G7099	南京	上海	-	18:54
特快	过T116	上海	兰州	18:47	18:55
高速动车	始G7025	南京	上海	-	19:00
直达特快	过Z252	上海	西安	18:53	19:03
快速	过K8365	阜阳	上海	18:53	19:08
城际动车	终C3772	上海虹桥	南京	19:09	-
快速	过K560	上海	延安	19:02	19:10
高速动车	终G7118	上海虹桥	南京	19:13	-
快速	过K8427	淮北	上海	18:59	19:14
直达特快	过Z40	上海	乌鲁木齐	19:13	19:19
高速动车	终G7130	上海虹桥	南京	19:19	-
城际动车	始C3788	南京	南通	-	19:30
特快	始T7776	南京	盐城	-	19:36
高速动车	终G7056	上海	南京	19:36	-
快速	始K1191	南京	南宁	-	19:41
高速动车	终G7024	上海	南京	19:45	-
高速动车	始G7125	南京	上海虹桥	-	19:48
快速	过K372	上海	太原	19:42	19:49
快速	过K554	牡丹江	温州	19:32	19:50
城际动车	始C3784	南京	南通	-	19:56
高速动车	始G7027	南京	上海	-	20:00
高速动车	终G7120	上海虹桥	南京	20:09	-
动车组	终D5430	启东	南京	20:10	-
快速	过K346	沈阳北	温州	19:53	20:12
高速动车	终G7058	上海	南京	20:20	-
动车组	终D3137	赣州	南京	20:28	-
快速	过K1328	苏州	南昌	20:14	20:32
快速	过K1512	金华	聊城	20:23	20:36
高速动车	始G7069	南京	上海	-	20:39
快速	过K152	上海	郑州	20:33	20:42
高速动车	终G7026	上海	南京	20:46	-
快速	过K48	杭州	齐齐哈尔	20:39	20:48
动车组	终D5456	杭州南	南京	20:55	-
直达特快	过Z92	上海	西安	20:54	21:02
直达特快	过Z196	上海	太原	21:00	21:08
直达特快	过Z86	杭州	西安	21:07	21:14
直达特快	过Z216	上海	兰州	21:13	21:21
高速动车	终G7584	宁波	南京	21:21	-
高速动车	终G7124	上海虹桥	南京	21:27	-
城际动车	终C3872	上海	南京	21:28	-
高速动车	终G7062	上海	南京	21:32	-
动车组	过D718	杭州	北京	21:29	21:39
高速动车	终G7028	上海	南京	21:45	-
特快	过T110	上海	北京	22:00	22:07
快速	过K136	南通	昆明	21:52	22:08
高速动车	终G7066	上海	南京	22:08	-
特快	终T152	广州	南京	22:12	-
直达特快	过Z172	上海	哈尔滨西	22:06	22:13
