列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K914	青岛	西安	15:55	16:04
高速动车	过G248	青岛	合肥南	16:04	16:09
动车组	始D6023	济南	青岛	-	16:12
动车组	终D6008	青岛	济南	16:15	-
高速动车	过G191	北京南	青岛	16:19	16:25
高速动车	过G228	青岛北	上海虹桥	16:25	16:28
动车组	始D6075	济南	威海	-	16:33
快速	过K348	温州	沈阳北	16:25	16:36
动车组	过D1612	青岛北	石家庄	16:36	16:38
高速动车	过G1206	哈尔滨西	青岛北	16:37	16:39
高速动车	过G478	荣成	北京南	16:46	16:48
高速动车	过G276	广州南	青岛	16:49	16:53
快速	过K335	长春	宁波	16:38	16:56
高速动车	过G1858	青岛北	西安北	16:56	16:58
高速动车	过G193	北京南	青岛	17:00	17:02
高速动车	过G194	青岛	北京南	17:07	17:10
快速	过K50	齐齐哈尔	杭州	16:54	17:12
高速动车	过G460	上海虹桥	烟台	17:10	17:12
特快	始T179	济南	广州	-	17:20
动车组	过D1615	石家庄	威海	17:19	17:21
快速	过K645	北京	福州	17:22	17:28
特快	始T135	济南	宁波	-	17:36
高速动车	过G242	厦门	青岛	17:35	17:45
高速动车	过G475	北京南	荣成	17:48	17:50
高速动车	过G458	荣成	上海虹桥	17:48	17:50
直达特快	过Z272	青岛	西宁	17:36	17:58
高速动车	过G6968	岚山西	济南西	17:58	18:00
高速动车	过G1266	延吉西	青岛北	17:57	18:00
快速	终K296	齐齐哈尔	济南	18:07	-
直达特快	过Z170	青岛北	广州东	17:42	18:08
动车组	过D6077	平原东	荣成	18:05	18:09
高速动车	过G474	烟台	北京南	18:08	18:10
高速动车	过G195	北京南	青岛	18:15	18:17
快速	始K1073	济南	长沙	-	18:18
动车组	过D6016	青岛	济南东	18:18	18:20
动车组	过D1638	运城北	青岛	18:22	18:24
普快	过1461	北京	上海	18:19	18:26
动车组	过D1632	青岛北	太原南	18:28	18:30
动车组	终D6076	荣成	济南	18:34	-
特快	始T7576	济南	菏泽	-	18:35
高速动车	过G316	重庆北	青岛	18:34	18:37
特快	终T180	广州	济南	18:41	-
高速动车	过G196	青岛	北京南	18:40	18:43
高速动车	过G226	上海虹桥	青岛	18:41	18:44
快速	终K1282	深圳东	济南	18:45	-
动车组	始D6011	济南	青岛	-	18:51
高速动车	过G282	杭州	青岛	18:55	18:59
快速	终K8284	日照	济南	19:00	-
高速动车	过G236	青岛	上海	19:01	19:04
高速动车	过G197	北京南	青岛	19:01	19:08
动车组	过D1625	石家庄	烟台	19:12	19:14
快速	始K294	济南	齐齐哈尔	-	19:20
高速动车	过G1856	西安北	青岛北	19:18	19:21
快速	终K772	南通	济南	19:24	-
高速动车	过G1840	兰州西	青岛北	19:28	19:30
动车组	过D6088	烟台	济南东	19:32	19:36
快速	终K8297	陵城	济南	19:39	-
高速动车	过G199	北京南	青岛	19:38	19:41
高速动车	过G5526	临沂北	临沂北	19:46	19:48
高速动车	过G198	青岛	北京南	19:56	19:58
高速动车	过G1246	沈阳北	青岛北	19:59	20:02
动车组	过D1622	荣成	石家庄	20:05	20:07
快速	过K1450	日照	牡丹江	19:56	20:15
快速	终K8280	淄博	济南	20:22	-
动车组	过D6022	济南东	青岛	20:23	20:28
动车组	过D1624	威海	石家庄	20:28	20:35
快速	过K208	青岛	成都	20:56	21:11
快速	终K8272	菏泽	济南	21:15	-
动车组	过D6038	青岛	济南东	21:13	21:15
特快	过T396	青岛	深圳	21:07	21:25
高速动车	过G6954	青岛	临沂北	21:26	21:28
高速动车	过G454	青岛	徐州东	21:35	21:37
高速动车	过G6984	烟台	曲阜东	21:45	21:47
直达特快	始Z105	济南	乌鲁木齐	-	22:02
快速	过K1136	青岛	南宁	22:12	22:18
高速动车	过G5564	曲阜东	济南西	22:30	22:32
快速	过K1130	烟台	宝鸡	22:24	22:38
动车组	过D6012	青岛	济南西	22:45	22:54
快速	过K646	福州	北京	22:59	23:05
快速	过K849	保定	上海	23:37	23:58
快速	过K1392	烟台	佳木斯	23:43	23:58
