列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G246	合肥南	青岛	-	6:40
高速动车	始G7771	合肥南	安庆	-	6:51
高速动车	始G7434	合肥南	温州南	-	6:56
高速动车	始G262	合肥南	北京南	-	7:05
高速动车	始G7773	合肥南	安庆	-	7:14
高速动车	始G7612	合肥南	苍南	-	7:16
动车组	始D5643	合肥南	六安	-	7:17
高速动车	始G1878	合肥南	西安北	-	7:25
动车组	始D5648	合肥南	南京南	-	7:31
高速动车	始G7732	合肥南	界首南	-	7:32
高速动车	始G7258	合肥南	上海	-	7:36
高速动车	始G9501	合肥南	杭州东	-	7:45
高速动车	始G7702	合肥南	亳州南	-	7:50
动车组	始D5645	合肥南	六安	-	8:05
动车组	过D2373	南京南	成都东	8:04	8:10
高速动车	始G1611	合肥南	厦门北	-	8:18
高速动车	过G1113	南京南	广州南	8:18	8:22
高速动车	过G7645	阜阳西	苍南	8:19	8:23
高速动车	始G7458	合肥南	千岛湖	-	8:27
高速动车	始G7693	合肥南	宁波	-	8:35
高速动车	过G1786	上海虹桥	武汉	8:34	8:40
高速动车	终G7772	安庆	合肥南	8:42	-
高速动车	过G1669	徐州东	厦门北	8:40	8:46
高速动车	过G1874	杭州东	兰州西	8:50	8:54
动车组	过D2198	汉口	宁波	8:53	8:58
高速动车	始G7775	合肥南	安庆	-	9:01
高速动车	始G649	合肥南	广州南	-	9:04
高速动车	过G1619	阜阳西	南昌西	9:01	9:06
高速动车	过G7414	黄山北	蚌埠南	9:05	9:14
高速动车	过G7722	安庆	界首南	9:17	9:21
高速动车	过G1772	上海虹桥	长沙南	9:20	9:23
高速动车	过G1601	阜阳西	深圳北	9:21	9:25
高速动车	过G2806	杭州东	石家庄	9:23	9:27
动车组	过D352	上海虹桥	成都东	9:25	9:29
高速动车	始G7378	合肥南	江山	-	9:30
高速动车	过G7762	六安	温州南	9:29	9:35
高速动车	过G7721	界首南	安庆	9:26	9:35
动车组	过D2254	宜兴	成都东	9:30	9:35
高速动车	过G1722	武汉	上海虹桥	9:38	9:41
高速动车	过G1545	南京南	南宁东	9:41	9:45
高速动车	过G7162	六安	上海虹桥	9:45	9:51
高速动车	过G352	黄山北	北京南	9:48	9:51
动车组	过D636	上海虹桥	成都东	9:46	9:51
高速动车	过G598	上海虹桥	汉口	9:51	9:56
高速动车	过G1961	郑州东	宁波	9:55	9:59
高速动车	过G1539	南京南	昆明南	9:56	10:01
高速动车	过G7746	黄山北	亳州南	10:00	10:02
高速动车	过G345	济南西	福州	10:05	10:10
高速动车	过G3230	上海虹桥	十堰东	10:06	10:12
动车组	过D3016	汉口	上海虹桥	10:08	10:12
高速动车	过G1882	金华南	西安北	10:13	10:17
动车组	过D2206	上海虹桥	成都东	10:11	10:17
高速动车	过G1905	郑州东	福州	10:14	10:20
动车组	过D3072	上海南	重庆北	10:16	10:22
高速动车	过G1965	郑州东	温州南	10:19	10:25
高速动车	过G579	南京南	长沙南	10:21	10:27
高速动车	过G1738	武汉	上海虹桥	10:23	10:28
高速动车	始G7598	合肥南	宁波	-	10:33
高速动车	始G3141	合肥南	深圳北	-	10:33
高速动车	始G7425	合肥南	杭州东	-	10:39
高速动车	过G1438	长沙南	宣城	10:37	10:39
动车组	过D2222	杭州东	成都东	10:41	10:45
高速动车	始G7459	合肥南	黄山北	-	10:46
高速动车	过G7724	宁海	亳州南	10:46	10:50
高速动车	过G594	杭州东	武汉	10:46	10:50
动车组	过D3012	汉口	上海虹桥	10:45	10:51
高速动车	终G7774	安庆	合肥南	10:55	-
高速动车	过G576	上海虹桥	长沙南	11:01	11:04
动车组	过D952	上海	成都东	11:06	11:10
高速动车	过G584	武汉	宁波	11:06	11:11
高速动车	始G7777	合肥南	安庆	-	11:15
高速动车	过G1274	福州	沈阳南	11:13	11:15
高速动车	过G1715	驻马店西	上海虹桥	11:11	11:17
高速动车	过G2397	郑州东	杭州东	11:16	11:20
动车组	过D2212	嘉兴南	重庆北	11:11	11:21
高速动车	过G7578	六安	温州南	11:16	11:22
高速动车	过G302	福州	北京南	11:18	11:22
动车组	过D656	宁波	重庆北	11:17	11:26
高速动车	过G7731	界首南	杭州东	11:27	11:29
高速动车	过G1778	长沙南	上海虹桥	11:22	11:30
高速动车	过G7428	芜湖	淮北	11:08	11:31
高速动车	过G676	上海虹桥	武汉	11:22	11:31
高速动车	过G7232	上海	六安	11:27	11:36
高速动车	过G42	杭州东	北京南	11:35	11:37
高速动车	过G7415	蚌埠南	黄山北	11:37	11:41
动车组	过D2190	汉口	杭州	11:36	11:41
高速动车	始G24	合肥南	北京南	-	11:42
动车组	过D3152	南通	汉口	11:38	11:44
高速动车	过G1793	信阳东	杭州东	11:41	11:46
高速动车	过G3117	郑州东	杭州东	11:44	11:48
动车组	过D3008	宜昌东	上海虹桥	11:46	11:52
高速动车	过G3116	洛阳龙门	杭州东	11:49	11:53
高速动车	过G1964	宁波	郑州东	11:53	11:55
高速动车	过G590	温州南	武汉	11:53	11:57
高速动车	过G162	安庆	北京南	11:58	12:00
动车组	过D2262	杭州东	成都东	11:58	12:02
高速动车	终G7701	亳州南	合肥南	12:08	-
高速动车	过G1770	襄阳东	上海虹桥	12:04	12:09
高速动车	过G3158	西安北	安庆	12:23	12:26
动车组	过D3044	武昌	上海虹桥	12:21	12:26
动车组	过D2268	南通	重庆北	12:18	12:27
高速动车	过G265	北京南	黄山北	12:28	12:31
高速动车	过G1902	福州	兰州西	12:30	12:36
动车组	过D3158	汉口	南通	12:33	12:37
动车组	过D3022	上海南	武昌	12:37	12:41
高速动车	过G1730	武汉	上海虹桥	12:38	12:46
高速动车	始G7706	合肥南	亳州南	-	12:47
高速动车	终G7674	温州南	合肥南	12:47	-
高速动车	终G7776	安庆	合肥南	12:55	-
高速动车	过G7564	杭州东	金寨	12:53	12:57
高速动车	过G3198	西安北	杭州东	12:44	12:59
动车组	过D2271	南京南	重庆北	12:59	13:03
动车组	过D2194	宜昌东	杭州	12:59	13:03
高速动车	过G7234	六安	上海	13:05	13:08
动车组	过D3090	上海虹桥	汉口	13:04	13:08
高速动车	始G7435	合肥南	宣城	-	13:12
高速动车	终G263	北京南	合肥南	13:13	-
高速动车	过G4296	杭州东	兰州西	13:08	13:16
动车组	过D3060	上海南	汉口	13:14	13:18
高速动车	过G3184	南昌西	兰州西	13:13	13:21
