列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C5631	武汉	黄冈东	-	6:53
高速动车	始G431	武汉	南宁东	-	7:06
高速动车	始G258	武汉	青岛	-	7:11
高速动车	始G1001	武汉	深圳北	-	7:25
高速动车	始G2035	武汉	温州南	-	7:30
高速动车	始G2626	武汉	大连北	-	7:30
动车组	始D366	武汉	成都东	-	7:35
城际动车	始C5611	武汉	黄冈东	-	7:43
高速动车	始G364	武汉	天津西	-	7:50
高速动车	始G1003	武汉	深圳北	-	7:55
高速动车	始G1278	武汉	哈尔滨西	-	7:55
高速动车	始G1722	武汉	上海虹桥	-	8:00
高速动车	始G1521	武汉	贵阳北	-	8:01
动车组	始D2276	武汉	重庆北	-	8:07
高速动车	始G510	武汉	北京西	-	8:10
高速动车	始G1005	武汉	深圳北	-	8:12
动车组	始D5814	武汉	利川	-	8:15
高速动车	始G1738	武汉	上海虹桥	-	8:25
高速动车	始G588	武汉	北京西	-	8:30
动车组	终D7002	阳新	武汉	8:35	-
动车组	过D3262	汉口	福州	8:32	8:36
高速动车	过G534	长沙南	北京西	8:35	8:38
高速动车	始G1525	武汉	昆明南	-	8:41
高速动车	过G1438	长沙南	宣城	8:40	8:43
动车组	过D5882	黄冈东	利川	8:42	8:48
高速动车	始G2082	武汉	威海	-	8:49
动车组	始D618	武汉	成都东	-	8:54
高速动车	过G1290	长沙南	长春西	8:47	8:54
动车组	始D3277	武汉	厦门北	-	8:55
高速动车	过G1778	长沙南	上海虹桥	8:52	8:59
高速动车	始G77	武汉	深圳北	-	9:00
高速动车	始G1109	武汉	广州南	-	9:05
动车组	终D5808	宜昌东	武汉	9:07	-
高速动车	过G1158	黄冈东	广州南	8:50	9:10
高速动车	过G502	长沙南	北京西	9:08	9:11
高速动车	始G856	武汉	西安北	-	9:17
动车组	过D5866	阳新	恩施	9:14	9:19
高速动车	始G584	武汉	宁波	-	9:22
高速动车	过G1174	襄阳东	广州南	9:19	9:23
高速动车	始G1007	武汉	深圳北	-	9:30
高速动车	过G1715	驻马店西	上海虹桥	9:10	9:32
动车组	始D5806	武汉	宜昌东	-	9:33
城际动车	终C5612	黄冈东	武汉	9:35	-
高速动车	过G1746	长沙南	淮南南	9:30	9:37
高速动车	始G1009	武汉	深圳北	-	9:41
高速动车	始G692	武汉	太原南	-	9:42
动车组	过D3398	汉口	杭州东	9:35	9:43
高速动车	过G551	漯河西	深圳北	9:44	9:51
高速动车	过G1793	信阳东	杭州东	9:33	9:53
城际动车	始C5613	武汉	黄冈东	-	9:58
高速动车	过G93	郑州东	广州南	9:55	9:58
高速动车	过G1848	长沙南	烟台	10:10	10:14
高速动车	过G1038	宜昌东	深圳北	10:13	10:19
高速动车	过G84	邵阳	北京西	10:17	10:20
高速动车	过G1113	南京南	广州南	10:18	10:26
高速动车	过G640	南昌西	兰州西	10:21	10:26
高速动车	过G572	黄冈东	北京西	10:25	10:31
高速动车	过G2045	郑州东	厦门北	10:25	10:34
高速动车	过G294	长沙南	天津	10:31	10:36
高速动车	过G541	郑州东	广州南	10:32	10:39
高速动车	始G586	武汉	北京西	-	10:42
高速动车	过G1741	徐州东	长沙南	10:38	10:45
高速动车	始G1730	武汉	上海虹桥	-	10:47
动车组	过D3286	汉口	梅州西	10:38	10:50
高速动车	终G1786	上海虹桥	武汉	10:50	-
高速动车	过G1535	郑州东	玉溪	10:55	11:06
高速动车	过G276	广州南	青岛	11:04	11:10
高速动车	过G649	合肥南	广州南	11:02	11:12
高速动车	过G1316	广州南	宜昌东	11:09	11:16
动车组	终D7006	阳新	武汉	11:17	-
高速动车	过G1772	上海虹桥	长沙南	11:08	11:18
动车组	过D5888	宜昌东	黄冈东	11:08	11:20
高速动车	过G696	长沙南	太原南	10:59	11:21
高速动车	过G647	郑州东	福州	11:13	11:25
高速动车	过G1034	宜昌东	深圳北	11:18	11:26
高速动车	过G832	广州南	西安北	11:23	11:28
动车组	过D2236	南昌	成都东	11:24	11:32
高速动车	过G850	洛阳龙门	广州南	11:30	11:34
高速动车	过G1748	广州南	蚌埠南	11:28	11:35
高速动车	终G1002	深圳北	武汉	11:38	-
高速动车	过G1545	南京南	南宁东	11:35	11:39
高速动车	过G1539	南京南	昆明南	11:45	11:50
高速动车	过G870	西安北	温州南	11:40	11:50
城际动车	终C5614	黄冈东	武汉	12:02	-
高速动车	始G1792	武汉	杭州东	-	12:03
