列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K9855	乌鲁木齐	塔城	0:21	0:29
快速	过K9749	乌鲁木齐	阿勒泰	1:18	1:30
普快	过5801	乌鲁木齐	博尔塔拉	3:06	3:12
快速	过K9790	霍尔果斯	乌鲁木齐	3:25	3:28
普快	过5806	阿拉山口	乌鲁木齐	4:04	4:10
快速	过K9856	塔城	乌鲁木齐	5:24	5:32
快速	过K9750	阿勒泰	乌鲁木齐	6:52	7:02
快速	过K543	重庆	伊宁	7:36	7:42
城际动车	过C8781	乌鲁木齐	博尔塔拉	10:47	10:50
城际动车	过C8762	克拉玛依	乌鲁木齐	11:04	11:07
城际动车	过C8723	乌鲁木齐	乌苏	12:37	12:40
城际动车	过C8748	伊宁	乌鲁木齐	13:15	13:18
城际动车	过C8726	乌苏	乌鲁木齐	13:40	13:43
城际动车	过C8763	乌鲁木齐	克拉玛依	15:19	15:22
城际动车	过C8784	博尔塔拉	乌鲁木齐	15:33	15:36
城际动车	终C8725	乌鲁木齐	奎屯	16:42	-
城际动车	始C8728	奎屯	乌鲁木齐	-	17:12
直达特快	过Z358	伊宁	济南	17:42	17:48
直达特快	过Z304	上海	伊宁	17:37	17:50
城际动车	过C8766	克拉玛依	乌鲁木齐	18:00	18:03
直达特快	过Z306	伊宁	上海	18:10	18:15
城际动车	过C8765	乌鲁木齐	克拉玛依	18:50	18:52
直达特快	过Z356	济南	伊宁	19:17	19:20
城际动车	过C8747	乌鲁木齐	伊宁	19:30	19:33
快速	过K544	伊宁	重庆	20:01	20:11
快速	过K9789	乌鲁木齐	霍尔果斯	21:54	22:00
