列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G7100	上海	南京	-	14:45
快速	终K374	太原	上海	14:46	-
快速	始K560	上海	延安	-	14:48
直达特快	终Z218	兰州	上海	14:54	-
直达特快	始Z268	上海	呼和浩特	-	14:54
高速动车	始G7018	上海	南京	-	15:00
高速动车	终G7229	南京南	上海	15:02	-
高速动车	始G7800	上海	苏州	-	15:05
高速动车	终G7053	南京	上海	15:15	-
高速动车	终G7082	安庆	上海	15:20	-
动车组	终D5591	阜阳西	上海	15:28	-
高速动车	始G7218	上海	芜湖	-	15:29
特快	始T116	上海	兰州	-	15:33
高速动车	始G7052	上海	南京	-	15:39
高速动车	终G7015	南京	上海	15:40	-
高速动车	始G7252	上海	合肥南	-	15:44
城际动车	始C3802	上海	南通	-	15:46
直达特快	始Z252	上海	西安	-	15:52
快速	终K190	沈阳北	上海	15:58	-
高速动车	始G7020	上海	南京	-	16:00
快速	始K372	上海	太原	-	16:03
高速动车	终G7234	六安	上海	16:09	-
城际动车	始C3806	上海	南通	-	16:10
直达特快	终Z306	伊宁	上海	16:10	-
快速	终K1331	银川	上海	16:16	-
直达特快	始Z40	上海	乌鲁木齐	-	16:17
高速动车	始G7054	上海	南京	-	16:20
城际动车	终C3895	泰州	上海	16:23	-
高速动车	终G7057	南京	上海	16:28	-
快速	始K152	上海	郑州	-	16:31
高速动车	终G7799	苏州	上海	16:35	-
高速动车	终G7017	南京	上海	16:40	-
城际动车	始C3892	上海	扬州	-	16:45
高速动车	始G7222	上海	合肥	-	16:52
高速动车	终G7059	南京	上海	16:59	-
高速动车	始G7022	上海	南京	-	17:00
城际动车	始C3810	上海	南通	-	17:04
城际动车	终C3862	南京	上海	17:14	-
高速动车	终G7318	黄山北	上海	17:19	-
高速动车	始G7208	上海	苏州	-	17:21
高速动车	终G7266	合肥南	上海	17:21	-
高速动车	始G7056	上海	南京	-	17:26
高速动车	终G7067	苏州	上海	17:32	-
高速动车	始G7256	上海	巢湖东	-	17:33
城际动车	始C3872	上海	南京	-	17:40
高速动车	终G7019	南京	上海	17:40	-
高速动车	始G7292	上海	淮北	-	17:43
往香港直通车	始Z99	上海	红磡	-	17:45
直达特快	始Z99	上海	广州东	-	17:45
高速动车	终G7041	南京	上海	17:50	-
高速动车	始G7359	上海	杭州	-	17:51
