列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K276	海拉尔	呼和浩特	0:35	0:54
快速	过K1302	满洲里	北京	2:21	2:33
普快	过2061	大连	加格达奇	2:15	2:48
快速	过K7565	沈阳	阿尔山	3:27	3:53
特快	过T39	北京	齐齐哈尔	3:54	4:05
快速	过K549	大连	齐齐哈尔	4:19	4:25
快速	过K497	北京	加格达奇	4:37	4:45
快速	过K1301	北京	满洲里	4:57	5:09
城际动车	始C1502	白城	长春	-	6:41
快速	过K2084	海拉尔	大连	7:15	7:30
城际动车	过C1312	乌兰浩特	长春	8:08	8:12
城际动车	始C1518	白城	长春	-	8:41
快速	过K7305	大连	乌兰浩特	8:49	9:04
城际动车	终C1501	长春	白城	9:20	-
快速	过K1189	北京	乌兰浩特	9:36	9:46
城际动车	过C1503	长春	乌兰浩特	10:05	10:11
城际动车	始C1504	白城	长春	-	10:31
城际动车	终C1505	长春	白城	10:38	-
快速	始K958	白城	青岛北	-	12:55
城际动车	始C1506	白城	长春	-	13:06
城际动车	过C1508	乌兰浩特	长春	13:31	13:37
城际动车	终C1507	长春	白城	14:18	-
城际动车	过C1509	长春	乌兰浩特	14:37	14:43
城际动车	始C1510	白城	长春	-	15:05
普快	过1818	呼和浩特东	乌兰浩特	15:10	15:27
快速	过K7306	乌兰浩特	大连	16:00	16:15
城际动车	终C1511	长春	白城	17:09	-
城际动车	过C1512	乌兰浩特	长春	17:19	17:25
城际动车	终C1355	长春	白城	17:36	-
城际动车	始C1520	白城	长春	-	18:11
城际动车	始C1356	白城	长春西	-	18:23
快速	过K996	海拉尔	成都	18:20	18:38
快速	过K550	齐齐哈尔	大连	18:50	19:00
快速	过K998	成都	海拉尔	19:00	19:12
城际动车	过C1519	长春	乌兰浩特	19:30	19:36
城际动车	终C1517	长春	白城	19:47	-
快速	过K274	呼和浩特	海拉尔	19:37	19:57
快速	过K1190	乌兰浩特	北京	20:16	20:26
快速	过K498	加格达奇	北京	20:59	21:11
快速	过K2083	大连	海拉尔	21:08	21:18
快速	终K956	青岛北	白城	21:21	-
特快	过T40	齐齐哈尔	北京	21:28	21:40
普快	过2062	加格达奇	大连	22:43	22:55
快速	过K7566	阿尔山	沈阳	23:08	23:26
城际动车	过C1311	长春	乌兰浩特	23:31	23:36
普快	过	加格达奇	沈阳	23:25	23:37
	2668				
