列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G6942	曲阜东	烟台	-	7:15
高速动车	过G452	徐州东	青岛	7:18	7:20
高速动车	过G1833	济南西	兰州西	7:18	7:20
高速动车	过G345	济南西	福州	7:26	7:29
高速动车	过G6986	枣庄	荣成	7:32	7:35
高速动车	过G1831	济南西	重庆西	7:37	7:39
高速动车	过G391	临沂北	大连北	7:42	7:45
高速动车	过G61	济南西	南昌西	7:46	7:48
高速动车	过G1587	临沂北	北京南	7:53	7:55
高速动车	过G300	济南东	上海虹桥	7:56	7:59
高速动车	过G343	济南	温州南	8:01	8:03
高速动车	过G279	济南西	深圳北	8:14	8:16
高速动车	过G6982	枣庄	荣成	8:15	8:17
高速动车	过G6953	临沂北	青岛	8:27	8:30
高速动车	过G5557	济南	济南	8:35	8:37
高速动车	过G1568	商丘	北京南	8:47	8:49
高速动车	过G5525	临沂北	临沂北	8:51	8:53
高速动车	过G2068	济南东	南宁东	8:53	9:01
高速动车	终G5569	青岛北	曲阜东	9:13	-
高速动车	过G101	北京南	上海虹桥	9:13	9:15
高速动车	始G5582	曲阜东	威海	-	9:38
高速动车	过G204	宜兴	北京南	9:38	9:47
高速动车	过G456	上海虹桥	荣成	9:55	9:59
高速动车	终G5571	青岛北	曲阜东	10:06	-
高速动车	过G1570	盐城	北京南	9:59	10:12
高速动车	终G5559	淄博北	曲阜东	10:13	-
高速动车	始G5570	曲阜东	青岛北	-	10:24
高速动车	始G5590	曲阜东	烟台	-	10:33
高速动车	过G318	青岛	重庆北	10:44	10:59
高速动车	过G6956	青岛北	青岛北	11:01	11:04
高速动车	过G211	天津西	上海虹桥	11:23	11:25
高速动车	过G2668	杭州东	烟台	11:30	11:35
高速动车	过G244	青岛	厦门	11:30	11:40
高速动车	过G258	武汉	青岛	11:48	11:50
高速动车	过G2815	石家庄	杭州东	11:47	11:54
高速动车	过G1232	上海虹桥	丹东	11:53	11:55
高速动车	过G114	上海虹桥	北京南	11:57	11:59
高速动车	终G5573	青岛北	曲阜东	12:07	-
高速动车	过G352	黄山北	北京南	12:07	12:09
高速动车	过G2641	济南西	盐城	11:59	12:09
高速动车	过G33	北京南	南昌西	12:14	12:16
高速动车	过G6955	青岛北	青岛北	12:16	12:18
高速动车	过G119	北京南	上海虹桥	12:18	12:20
高速动车	过G58	台州	北京南	12:21	12:23
