列车类型	车次	始发站	终到站	到站时间	发车时间
快速	终K9806	格尔木	西宁	6:20	-
快速	终K980	齐齐哈尔	西宁	7:31	-
动车组	始D766	西宁	成都东	-	7:50
普客	始7581	西宁	格尔木	-	7:50
动车组	始D2736	西宁	西安北	-	7:55
动车组	始D8901	西宁	门源	-	8:00
动车组	过D2741	兰州西	嘉峪关南	8:16	8:22
动车组	始D2688	西宁	西安北	-	8:30
动车组	过D2743	兰州西	嘉峪关南	8:56	9:02
快速	终K2632	成都	西宁	9:19	-
动车组	始D2570	西宁	太原南	-	9:25
动车组	过D2749	兰州西	敦煌	9:20	9:26
直达特快	过Z166	拉萨	上海	9:10	9:30
快速	终K177	郑州	西宁	9:39	-
动车组	终D8902	门源	西宁	9:54	-
快速	终K815	银川	西宁	10:03	-
动车组	过D55	兰州西	乌鲁木齐	10:04	10:10
动车组	始D8903	西宁	门源	-	10:20
特快	终T175	北京西	西宁	10:34	-
动车组	始D756	西宁	重庆北	-	10:35
直达特快	过Z266	拉萨	广州	10:27	10:47
快速	始K178	西宁	郑州	-	11:05
动车组	过D2682	张掖西	西安北	11:06	11:12
快速	终K1312	深圳东	西宁	11:22	-
动车组	终D2649	西安北	西宁	11:24	-
动车组	始D2650	西宁	西安北	-	11:45
动车组	过D2672	嘉峪关南	西安北	11:50	11:56
动车组	终D8904	门源	西宁	12:00	-
特快	始T176	西宁	北京西	-	12:10
动车组	过D2671	西安北	嘉峪关南	12:08	12:14
动车组	过D2701	西安北	乌鲁木齐	12:15	12:21
动车组	始D2692	西宁	西安北	-	12:25
直达特快	过Z322	成都	拉萨	12:02	12:26
直达特快	过Z223	重庆西	拉萨	12:02	12:26
动车组	终D2651	西安北	西宁	12:40	-
快速	过K1058	成都	格尔木	12:33	12:53
动车组	终D2685	西安北	西宁	13:00	-
直达特快	终Z376	上海	西宁	13:07	-
动车组	过D2696	嘉峪关南	西安北	13:04	13:10
动车组	始D2660	西宁	西安北	-	13:20
动车组	过D2711	兰州西	乌鲁木齐	13:16	13:22
动车组	过D2746	玉门	兰州西	13:31	13:37
直达特快	过Z22	拉萨	北京西	13:20	13:45
动车组	始D2694	西宁	西安北	-	13:49
直达特快	终Z311	呼和浩特	西宁	14:00	-
直达特快	始Z152	西宁	北京西	-	14:15
直达特快	终Z151	北京西	西宁	14:27	-
动车组	过D2739	敦煌	西安北	14:30	14:36
动车组	过D2687	西安北	嘉峪关南	14:46	14:52
动车组	过D2737	西安北	敦煌	15:01	15:07
直达特快	过Z21	北京西	拉萨	14:57	15:21
快速	始K978	西宁	齐齐哈尔	-	15:30
快速	终K392	杭州	西宁	15:45	-
动车组	过D2742	嘉峪关南	兰州西	15:41	15:47
动车组	过D2759	敦煌	兰州西	16:03	16:10
动车组	过D2674	嘉峪关南	西安北	16:11	16:17
动车组	过D2757	兰州西	嘉峪关南	16:22	16:28
直达特快	始Z312	西宁	呼和浩特	-	16:30
直达特快	过Z324	拉萨	成都	16:15	16:50
直达特快	过Z224	拉萨	重庆西	16:15	16:50
动车组	终D2661	西安北	西宁	16:51	-
直达特快	终Z272	青岛	西宁	17:28	-
动车组	始D2670	西宁	西安北	-	17:33
动车组	终D2689	西安北	西宁	17:44	-
动车组	终D2735	西安北	西宁	17:52	-
动车组	过D56	乌鲁木齐	兰州西	17:57	18:03
普客	终7582	格尔木	西宁	18:06	-
动车组	始D2698	西宁	西安北	-	18:10
动车组	始D8905	西宁	门源	-	18:12
普客	始7583	西宁	马海	-	18:16
动车组	过D2673	西安北	嘉峪关南	18:12	18:18
快速	始K390	西宁	杭州	-	18:25
动车组	过D2751	兰州西	玉门	18:32	18:38
动车组	过D2708	乌鲁木齐	西安北	19:01	19:07
快速	始K816	西宁	银川	-	19:10
快速	始K2634	西宁	成都	-	19:35
直达特快	过Z264	广州	拉萨	19:26	19:49
动车组	终D8906	门源	西宁	20:06	-
快速	始K1310	西宁	深圳东	-	20:10
动车组	过D2750	嘉峪关南	兰州西	20:25	20:31
动车组	终D2695	西安北	西宁	20:50	-
动车组	过D2706	乌鲁木齐	兰州西	21:12	21:18
直达特快	过Z164	上海	拉萨	21:02	21:27
动车组	过D2712	乌鲁木齐	兰州西	21:29	21:35
动车组	终D2697	西安北	西宁	21:46	-
快速	过K1060	格尔木	成都	21:35	21:58
动车组	终D2699	西安北	西宁	21:58	-
动车组	终D768	成都东	西宁	22:04	-
动车组	终D2569	太原南	西宁	22:07	-
直达特快	始Z274	西宁	青岛	-	22:35
快速	始K9805	西宁	格尔木	-	22:45
直达特快	始Z378	西宁	上海	-	22:55
动车组	终D755	重庆北	西宁	23:18	-
