列车类型	车次	始发站	终到站	到站时间	发车时间
直达特快	过Z252	上海	西安	6:18	6:20
普快	过1150	连云港东	宝鸡	6:27	6:29
快速	过K671	大同	宝鸡	6:48	7:10
快速	过K237	太原	深圳西	7:21	7:42
快速	过K914	青岛	西安	8:33	8:36
快速	过K419	扬州	兰州	10:19	10:21
快速	过K2666	苏州	临汾	11:39	12:02
快速	过K912	西安	青岛	13:47	13:49
快速	过K1130	烟台	宝鸡	14:15	14:17
快速	过K82	广州	西安	19:32	19:34
快速	过K134	深圳西	兰州	19:41	19:44
特快	过T118	兰州	上海	21:58	22:00
快速	过K238	深圳西	太原	22:18	22:33
快速	过K689	太原	重庆西	23:01	23:21
快速	过K690	重庆西	太原	23:32	23:52
