列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K1295	银川	广州	0:11	0:28
快速	过K978	西宁	齐齐哈尔	1:00	1:16
快速	过K9664	兰州	长庆桥	1:19	1:28
快速	过K815	银川	西宁	1:25	1:35
直达特快	过Z312	西宁	呼和浩特	1:58	2:05
直达特快	过Z56	兰州	北京西	2:17	2:23
特快	过T175	北京西	西宁	2:17	2:25
直达特快	过Z55	北京西	兰州	2:39	2:45
快速	过K196	成都	呼和浩特东	2:33	2:56
普快	过2635	呼和浩特	兰州西	3:22	3:35
快速	过K9663	长庆桥	兰州	3:43	3:57
快速	过K816	西宁	银川	4:21	4:35
直达特快	过Z311	呼和浩特	西宁	5:05	5:12
快速	过K1085	西安	银川	4:55	5:15
特快	过T304	乌鲁木齐	长春	5:32	5:47
快速	过K1305	西安	银川	6:05	6:25
直达特快	过Z21	北京西	拉萨	7:01	7:16
快速	过K1296	广州	银川	7:49	8:04
直达特快	过Z70	乌鲁木齐	北京西	8:21	8:37
快速	过K195	呼和浩特东	成都	8:51	9:27
快速	过K9881	银川	陇南	9:40	9:52
普客	过7511	银川	长庆桥	10:34	10:55
直达特快	过Z180	乌鲁木齐	北京西	14:06	14:21
快速	过K1615	银川	成都	14:09	14:28
快速	过K886	兰州西	天津	14:27	14:39
普客	终7531	银川	中卫	15:00	-
直达特快	过Z358	伊宁	济南	14:49	15:08
普客	始7532	中卫	银川	-	15:26
普客	终7520	武威	中卫	15:30	-
普客	始7519	中卫	武威	-	16:15
直达特快	过Z179	北京西	乌鲁木齐	16:37	16:52
快速	过K360	上海	银川	16:44	17:00
快速	过K1616	成都	银川	16:57	17:12
普快	过2636	兰州西	呼和浩特	17:08	17:21
快速	过K9883	陇南	银川	17:31	17:38
普客	过7513	长庆桥	银川	17:32	17:51
快速	过K41	北京	敦煌	18:09	18:24
快速	过K1307	银川	西安	19:50	20:05
特快	过T176	西宁	北京西	20:20	20:27
快速	过K1087	银川	西安	20:51	21:10
直达特快	过Z22	拉萨	北京西	21:26	21:32
快速	过K43	敦煌	北京	21:46	21:53
快速	过K980	齐齐哈尔	西宁	21:30	22:00
快速	过K888	天津	兰州西	22:14	22:26
直达特快	过Z69	北京西	乌鲁木齐	22:28	22:43
特快	过T302	长春	乌鲁木齐	23:01	23:16
直达特快	过Z356	济南	伊宁	23:19	23:26
快速	过K359	银川	上海	23:31	23:46
