列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	终G1264	郑州东	哈尔滨西	19:15	-
高速动车	终G755	沈阳北	哈尔滨西	19:34	-
快速	过K381	齐齐哈尔	北京	19:21	19:35
动车组	过D128	齐齐哈尔南	吉林	19:28	19:37
动车组	过D114	珲春	齐齐哈尔南	19:44	19:50
动车组	终D7824	佳木斯	哈尔滨西	19:51	-
高速动车	终G725	大连北	哈尔滨西	20:04	-
快速	过K296	齐齐哈尔	济南	20:14	20:25
高速动车	终G1278	武汉	哈尔滨西	20:28	-
快速	过K7091	哈尔滨东	满洲里	20:29	20:37
动车组	过D134	吉林	佳木斯	20:41	20:46
高速动车	终G727	大连北	哈尔滨西	20:54	-
动车组	终D6928	齐齐哈尔南	哈尔滨西	20:57	-
快速	终K702	青岛北	哈尔滨西	21:03	-
高速动车	终G767	大连北	哈尔滨西	21:09	-
动车组	过D122	佳木斯	长春	21:16	21:20
快速	过K889	盘锦	佳木斯	21:12	21:21
快速	终K1064	重庆	哈尔滨西	21:29	-
直达特快	始Z18	哈尔滨西	北京	-	21:33
直达特快	始Z238	哈尔滨西	广州东	-	21:39
动车组	终D101	北京	哈尔滨西	21:40	-
高速动车	终G1204	上海虹桥	哈尔滨西	21:56	-
高速动车	终G769	大连北	哈尔滨西	22:09	-
动车组	终D7830	佳木斯	哈尔滨西	22:13	-
高速动车	终G729	大连北	哈尔滨西	22:23	-
快速	始K728	哈尔滨西	昆明	-	22:25
直达特快	始Z178	哈尔滨西	杭州	-	22:40
动车组	终D8524	牡丹江	哈尔滨西	22:50	-
动车组	终D27	北京	哈尔滨西	22:50	-
动车组	终D7832	佳木斯	哈尔滨西	23:25	-
高速动车	终G731	大连北	哈尔滨西	23:30	-
