列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K7065	哈尔滨	抚远	0:03	0:21
快速	过K7264	抚远	哈尔滨东	0:27	0:47
快速	过K7205	哈尔滨东	宝清	3:29	3:37
普快	终4173	牡丹江	佳木斯	4:00	-
快速	过K7263	哈尔滨东	抚远	3:47	4:06
普客	始6216	佳木斯	桦南	-	4:30
快速	终K889	盘锦	佳木斯	5:15	-
快速	始K7113	佳木斯	同江	-	5:20
动车组	始D7802	佳木斯	哈尔滨	-	5:21
快速	始K7189	佳木斯	鹤岗	-	5:28
快速	始K7266	佳木斯	牡丹江	-	5:52
快速	终K1392	烟台	佳木斯	6:09	-
快速	始K7106	佳木斯	嫩江	-	6:13
动车组	始D7804	佳木斯	哈尔滨	-	6:24
动车组	始D7806	佳木斯	哈尔滨	-	6:45
普客	始6218	佳木斯	桦南	-	7:05
动车组	始D26	佳木斯	北京	-	7:17
动车组	始D7954	佳木斯	齐齐哈尔	-	7:42
普客	终6215	桦南	佳木斯	7:51	-
普快	始4163	佳木斯	鹤岗	-	8:05
快速	始K7132	佳木斯	哈尔滨	-	8:26
动车组	始D7808	佳木斯	哈尔滨	-	8:30
普快	终4134	前进镇	佳木斯	8:39	-
动车组	终D7801	哈尔滨西	佳木斯	8:40	-
动车组	始D7810	佳木斯	哈尔滨	-	9:00
普快	始4135	佳木斯	前进镇	-	9:02
快速	始K350	佳木斯	北京	-	9:28
高速动车	始G1238	佳木斯	石家庄	-	9:28
动车组	终D7803	哈尔滨西	佳木斯	9:38	-
快速	过K7192	鹤岗	双鸭山	9:19	9:41
快速	始K340	佳木斯	北京	-	9:47
动车组	终D7805	哈尔滨西	佳木斯	10:06	-
高速动车	始G752	佳木斯	沈阳北	-	10:18
普客	终6217	桦南	佳木斯	10:28	-
动车组	始D7812	佳木斯	哈尔滨	-	10:29
动车组	终D7807	哈尔滨	佳木斯	10:37	-
普客	始6272	佳木斯	伊春	-	10:48
高速动车	始G718	佳木斯	大连北	-	10:57
快速	始K7238	佳木斯	桦南	-	10:58
快速	始K930	佳木斯	大连	-	11:03
动车组	终D7809	哈尔滨	佳木斯	11:07	-
普快	终4164	鹤岗	佳木斯	11:14	-
快速	终K339	北京	佳木斯	11:24	-
高速动车	始G754	佳木斯	沈阳北	-	11:32
普快	始4174	佳木斯	牡丹江	-	11:34
动车组	终D7811	哈尔滨西	佳木斯	11:49	-
动车组	终D7813	哈尔滨	佳木斯	12:10	-
快速	终K7284	七台河	佳木斯	12:11	-
动车组	始D7814	佳木斯	哈尔滨	-	12:12
动车组	始D7816	佳木斯	哈尔滨	-	12:30
快速	终K929	大连	佳木斯	12:41	-
动车组	终D7815	哈尔滨	佳木斯	13:03	-
动车组	始D7818	佳木斯	哈尔滨西	-	13:23
快速	始K7282	佳木斯	七台河	-	13:40
快速	过K7196	鹤北	双鸭山	13:31	13:58
高速动车	终G771	大连北	佳木斯	13:58	-
快速	过K7194	双鸭山	鹤北	13:35	14:07
快速	终K7237	桦南	佳木斯	14:20	-
高速动车	始G772	佳木斯	大连北	-	14:20
普快	过4171	牡丹江	鹤岗	13:43	14:20
普客	终6274	伊春	佳木斯	14:25	-
快速	终K7116	同江	佳木斯	14:36	-
快速	始K890	佳木斯	盘锦	-	14:43
动车组	终D7817	哈尔滨	佳木斯	14:46	-
动车组	始D7820	佳木斯	哈尔滨	-	15:18
快速	终K7131	哈尔滨	佳木斯	15:31	-
快速	终K7265	牡丹江	佳木斯	15:34	-
动车组	终D7819	哈尔滨	佳木斯	15:34	-
普快	始4133	佳木斯	前进镇	-	15:58
动车组	始D7822	佳木斯	哈尔滨	-	16:13
动车组	终D7821	哈尔滨	佳木斯	16:28	-
快速	终K349	北京	佳木斯	16:37	-
快速	始K7258	佳木斯	桦南	-	17:00
动车组	始D7824	佳木斯	哈尔滨西	-	17:12
动车组	终D7952	齐齐哈尔	佳木斯	17:30	-
动车组	始D7826	佳木斯	哈尔滨	-	17:50
动车组	终D7823	哈尔滨	佳木斯	17:52	-
快速	终K7190	双鸭山	佳木斯	18:12	-
动车组	终D7825	哈尔滨	佳木斯	18:12	-
普快	终4166	鹤岗	佳木斯	18:20	-
动车组	终D121	长春	佳木斯	18:31	-
动车组	始D7828	佳木斯	哈尔滨	-	18:37
快速	始K1394	佳木斯	烟台	-	18:41
动车组	始D122	佳木斯	长春	-	18:50
普快	始4165	佳木斯	鹤岗	-	18:55
动车组	终D7827	哈尔滨西	佳木斯	19:06	-
普快	终4136	前进镇	佳木斯	19:41	-
动车组	始D7830	佳木斯	哈尔滨西	-	19:45
动车组	终D7829	哈尔滨	佳木斯	19:55	-
高速动车	终G1240	石家庄	佳木斯	20:09	-
快速	终K7257	桦南	佳木斯	20:12	-
高速动车	终G753	沈阳北	佳木斯	20:41	-
高速动车	终G733	大连北	佳木斯	21:04	-
动车组	始D7832	佳木斯	哈尔滨西	-	21:09
动车组	终D25	北京	佳木斯	21:19	-
动车组	终D7831	哈尔滨	佳木斯	21:30	-
快速	终K489	天津	佳木斯	21:37	-
普快	过4172	鹤岗	东京城	21:57	22:08
快速	终K7108	嫩江	佳木斯	22:14	-
快速	过K7206	宝清	哈尔滨东	22:32	22:52
动车组	终D134	吉林	佳木斯	22:56	-
快速	过K7066	抚远	哈尔滨	23:15	23:34
