列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K1304	海拉尔	北京	0:51	0:56
普快	过2624	满洲里	大连	1:06	1:11
快速	过K1303	北京	海拉尔	3:30	3:33
快速	过K926	郑州	海拉尔	3:50	3:56
快速	过K7057	哈尔滨西	满洲里	4:12	4:18
快速	过K998	成都	海拉尔	4:28	4:39
快速	过K7091	哈尔滨东	满洲里	5:09	5:15
快速	过K274	呼和浩特	海拉尔	5:46	5:52
普快	过4184	海拉尔	满归	6:44	6:49
快速	过K2083	大连	海拉尔	7:04	7:09
普客	过6238	海拉尔	塔尔气	7:34	7:43
普快	过4182	满归	海拉尔	7:38	7:47
快速	过K7098	海拉尔	哈尔滨	8:10	8:23
快速	过K996	海拉尔	成都	8:49	8:54
普快	过4188	满洲里	齐齐哈尔	13:04	13:09
快速	过K7168	根河	海拉尔	14:13	14:18
快速	过K1301	北京	满洲里	14:55	15:00
快速	过K276	海拉尔	呼和浩特	15:10	15:15
普快	过4187	齐齐哈尔	满洲里	15:53	15:58
快速	过K1302	满洲里	北京	16:50	16:55
快速	过K7170	海拉尔	根河	17:16	17:21
快速	过K7093	哈尔滨东	海拉尔	18:48	18:54
普客	过6240	塔尔气	海拉尔	20:35	20:39
普快	过4168	莫尔道嘎	海拉尔	20:50	20:53
快速	过K7058	满洲里	哈尔滨西	21:30	21:36
快速	过K2084	海拉尔	大连	21:47	21:52
快速	过K7092	满洲里	哈尔滨东	22:05	22:11
快速	过K928	海拉尔	郑州	22:37	22:43
普快	过4170	海拉尔	莫尔道嘎	23:00	23:06
