列车类型	车次	始发站	终到站	到站时间	发车时间
快速	终K1303	北京	海拉尔	4:41	-
快速	终K926	郑州	海拉尔	5:06	-
普快	始4184	海拉尔	满归	-	5:30
快速	过K7057	哈尔滨西	满洲里	5:25	5:37
快速	终K998	成都	海拉尔	5:47	-
普客	始6238	海拉尔	塔尔气	-	6:20
快速	过K7091	哈尔滨东	满洲里	6:28	6:36
快速	终K274	呼和浩特	海拉尔	7:00	-
快速	始K7098	海拉尔	哈尔滨	-	7:01
快速	始K996	海拉尔	成都	-	7:18
普快	始4180	海拉尔	阿尔山北	-	8:10
快速	终K2083	大连	海拉尔	8:41	-
普快	终4182	满归	海拉尔	9:02	-
普快	过4188	满洲里	齐齐哈尔	11:43	11:53
普快	终4192	满洲里	海拉尔	12:07	-
普快	始4191	海拉尔	满洲里	-	12:53
快速	始K276	海拉尔	呼和浩特	-	14:06
快速	终K7168	根河	海拉尔	15:45	-
快速	过K1302	满洲里	北京	15:35	15:46
快速	始K7170	海拉尔	根河	-	15:57
快速	过K1301	北京	满洲里	16:12	16:24
普快	过4187	齐齐哈尔	满洲里	17:33	17:41
普快	终4179	阿尔山北	海拉尔	18:50	-
快速	终K7093	哈尔滨东	海拉尔	20:07	-
快速	过K7058	满洲里	哈尔滨西	20:15	20:25
快速	始K2084	海拉尔	大连	-	20:38
快速	过K7092	满洲里	哈尔滨东	20:53	21:03
快速	始K928	海拉尔	郑州	-	21:33
普客	终6240	塔尔气	海拉尔	21:46	-
普快	始4170	海拉尔	莫尔道嘎	-	21:48
普快	终4168	莫尔道嘎	海拉尔	22:00	-
快速	始K1304	海拉尔	北京	-	23:46
普快	过2624	满洲里	大连	23:49	23:57
