列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	过G1786	上海虹桥	武汉	6:47	6:49
高速动车	过G456	上海虹桥	荣成	6:52	6:54
高速动车	过G1970	上海虹桥	兰州西	6:57	6:59
高速动车	过G102	上海虹桥	北京南	7:13	7:15
高速动车	过G3180	上海虹桥	兰州西	7:29	7:31
高速动车	过G1772	上海虹桥	长沙南	7:34	7:36
高速动车	过G1509	南京南	三明	7:38	7:40
高速动车	过G7505	南京南	宁波	7:51	7:53
高速动车	过G7349	南京南	温州南	8:08	8:10
高速动车	过G1974	上海虹桥	重庆西	8:13	8:15
高速动车	过G1377	南京南	昆明南	8:17	8:19
高速动车	过G108	上海虹桥	北京南	8:17	8:19
高速动车	过G110	嘉兴南	北京南	8:22	8:35
高速动车	过G120	上海虹桥	北京南	8:41	8:43
高速动车	过G7507	南京南	宁波	8:54	8:56
高速动车	过G112	上海虹桥	北京南	8:54	8:56
高速动车	过G7589	徐州东	宁波	9:25	9:32
高速动车	过G676	上海虹桥	武汉	9:28	9:35
高速动车	过G1866	宁波	郑州东	9:46	9:48
高速动车	过G230	上海虹桥	青岛	9:53	9:55
高速动车	过G1236	上海虹桥	吉林	10:02	10:04
高速动车	过G1806	上海虹桥	郑州东	10:07	10:09
高速动车	过G7294	淮北	上海	10:08	10:10
高速动车	过G1920	上海虹桥	西安北	10:12	10:14
高速动车	过G7599	徐州东	苍南	10:13	10:15
高速动车	过G54	上海虹桥	石家庄	10:16	10:18
高速动车	过G7787	界首南	上海虹桥	10:20	10:22
高速动车	过G116	上海虹桥	北京南	10:22	10:24
高速动车	过G2661	济南西	上海虹桥	10:31	10:33
高速动车	过G1204	上海虹桥	哈尔滨西	10:26	10:34
高速动车	过G3164	上海虹桥	兰州西	10:41	10:43
高速动车	过G7794	淮安东	黄山北	10:41	10:48
高速动车	过G126	上海虹桥	北京南	10:56	10:58
高速动车	过G7180	上海虹桥	南京南	11:00	11:02
高速动车	终G7194	黄山北	常州北	11:06	-
高速动车	过G1763	周口东	上海虹桥	10:55	11:08
高速动车	过G7378	合肥南	江山	11:13	11:15
高速动车	过G7299	徐州东	上海	11:20	11:25
高速动车	过G7181	亳州南	上海虹桥	11:29	11:31
高速动车	过G7386	衢州	合肥南	11:43	11:45
高速动车	始G7193	常州北	黄山北	-	11:45
高速动车	过G1252	上海虹桥	大连北	11:57	12:03
高速动车	过G1228	苍南	沈阳北	12:18	12:20
高速动车	过G3152	上海虹桥	西安北	12:23	12:28
高速动车	过G143	北京南	上海虹桥	12:29	12:31
高速动车	过G1914	西安北	上海虹桥	12:33	12:39
高速动车	过G1924	上海虹桥	西安北	12:33	12:42
高速动车	过G2664	上海虹桥	青岛北	12:48	12:50
高速动车	过G1956	上海虹桥	太原南	12:58	13:00
高速动车	过G132	上海虹桥	北京南	13:04	13:06
高速动车	过G224	青岛	上海虹桥	13:05	13:07
高速动车	过G1812	洛阳龙门	上海虹桥	13:10	13:12
高速动车	过G1778	长沙南	上海虹桥	13:17	13:19
高速动车	过G460	上海虹桥	烟台	13:19	13:21
高速动车	过G1810	上海虹桥	焦作	13:27	13:29
高速动车	过G416	上海	北京南	13:47	13:54
高速动车	过G1716	上海虹桥	驻马店西	13:59	14:01
高速动车	过G7182	上海虹桥	界首南	14:09	14:11
高速动车	过G1770	襄阳东	上海虹桥	14:00	14:19
高速动车	过G138	上海虹桥	北京南	14:17	14:19
高速动车	过G140	上海虹桥	北京南	14:21	14:23
高速动车	过G1730	武汉	上海虹桥	14:25	14:31
高速动车	过G3252	上海虹桥	南阳东	14:26	14:45
高速动车	终G1581	九江	常州北	15:12	-
高速动车	过G7198	六安	上海虹桥	15:13	15:15
高速动车	过G1818	上海虹桥	郑州东	15:21	15:23
高速动车	始G1583	常州北	九江	-	15:34
高速动车	过G3154	西安北	上海虹桥	15:55	16:02
高速动车	过G1776	上海虹桥	长沙南	16:04	16:10
高速动车	过G125	北京南	上海虹桥	16:08	16:10
高速动车	过G7388	合肥南	杭州东	16:12	16:14
高速动车	过G1736	上海虹桥	武汉	16:19	16:29
高速动车	过G411	北京南	上海虹桥	16:31	16:33
高速动车	过G1822	上海虹桥	洛阳龙门	16:33	16:35
高速动车	过G127	北京南	上海虹桥	16:36	16:38
高速动车	过G170	上海虹桥	北京南	16:39	16:41
