列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	终C6101	犀浦	青城山	6:28	-
城际动车	始C6104	青城山	犀浦	-	6:39
城际动车	始C6108	青城山	犀浦	-	7:16
城际动车	终C6105	成都	青城山	7:45	-
城际动车	始C6110	青城山	成都	-	7:55
城际动车	终C6107	犀浦	青城山	8:02	-
城际动车	终C6109	犀浦	青城山	8:15	-
城际动车	始C6112	青城山	安靖	-	8:17
城际动车	终C6111	犀浦	青城山	8:37	-
城际动车	始C6114	青城山	犀浦	-	8:39
城际动车	始C6116	青城山	犀浦	-	9:04
城际动车	终C6115	犀浦	青城山	9:41	-
城际动车	始C6120	青城山	安靖	-	9:53
城际动车	终C6113	成都	青城山	10:02	-
城际动车	终C6117	犀浦	青城山	10:10	-
城际动车	始C6118	青城山	犀浦	-	10:15
城际动车	始C6122	青城山	犀浦	-	10:28
城际动车	终C6121	安靖	青城山	11:24	-
城际动车	始C6126	青城山	犀浦	-	11:36
城际动车	终C6123	犀浦	青城山	11:37	-
城际动车	终C6125	犀浦	青城山	11:48	-
城际动车	始C6128	青城山	犀浦	-	11:51
城际动车	始C6130	青城山	犀浦	-	12:02
城际动车	终C6127	安靖	青城山	12:14	-
城际动车	始C6132	青城山	犀浦	-	12:26
城际动车	终C6129	犀浦	青城山	12:51	-
城际动车	始C6134	青城山	犀浦	-	13:04
城际动车	终C6131	犀浦	青城山	13:15	-
城际动车	终C6133	犀浦	青城山	13:25	-
城际动车	始C6136	青城山	犀浦	-	13:27
城际动车	终C6135	犀浦	青城山	13:39	-
城际动车	始C6138	青城山	犀浦	-	13:43
城际动车	始C6140	青城山	犀浦	-	13:52
城际动车	终C6137	犀浦	青城山	14:03	-
城际动车	始C6142	青城山	安靖	-	14:14
城际动车	终C6139	犀浦	青城山	14:38	-
城际动车	始C6144	青城山	犀浦	-	14:49
城际动车	终C6141	犀浦	青城山	15:03	-
城际动车	终C6143	犀浦	青城山	15:15	-
城际动车	始C6146	青城山	犀浦	-	15:17
城际动车	终C6145	犀浦	青城山	15:26	-
城际动车	始C6148	青城山	犀浦	-	15:28
城际动车	始C6150	青城山	犀浦	-	15:41
城际动车	终C6147	安靖	青城山	15:54	-
城际动车	始C6152	青城山	犀浦	-	16:05
城际动车	终C6149	犀浦	青城山	16:33	-
城际动车	始C6154	青城山	犀浦	-	16:43
城际动车	终C6151	犀浦	青城山	16:53	-
城际动车	终C6153	犀浦	青城山	17:01	-
城际动车	始C6156	青城山	犀浦	-	17:03
城际动车	终C6155	犀浦	青城山	17:13	-
城际动车	始C6158	青城山	犀浦	-	17:15
城际动车	终C6157	安靖	青城山	17:23	-
城际动车	始C6160	青城山	犀浦	-	17:25
城际动车	始C6162	青城山	犀浦	-	17:39
城际动车	终C6159	犀浦	青城山	17:47	-
城际动车	始C6164	青城山	犀浦	-	17:59
城际动车	终C6161	犀浦	青城山	18:26	-
城际动车	始C6166	青城山	犀浦	-	18:37
城际动车	终C6163	犀浦	青城山	18:45	-
城际动车	终C6165	犀浦	青城山	18:57	-
城际动车	始C6168	青城山	成都	-	18:59
城际动车	终C6167	犀浦	青城山	19:07	-
城际动车	始C6170	青城山	犀浦	-	19:09
城际动车	终C6169	犀浦	青城山	19:16	-
城际动车	始C6172	青城山	犀浦	-	19:18
城际动车	终C6171	犀浦	青城山	19:30	-
城际动车	始C6174	青城山	犀浦	-	19:33
城际动车	始C6176	青城山	犀浦	-	19:42
城际动车	终C6173	犀浦	青城山	20:14	-
城际动车	始C6178	青城山	犀浦	-	20:24
城际动车	终C6175	犀浦	青城山	20:44	-
城际动车	始C6180	青城山	成都	-	20:55
城际动车	终C6177	犀浦	青城山	21:08	-
城际动车	终C6179	犀浦	青城山	21:19	-
城际动车	始C6182	青城山	犀浦	-	21:21
城际动车	始C6184	青城山	犀浦	-	21:34
城际动车	终C6181	犀浦	青城山	21:59	-
城际动车	始C6186	青城山	成都	-	22:28
城际动车	终C6183	犀浦	青城山	23:01	-
