列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	终D2568	兰州西	太原南	21:55	-
动车组	终D5377	大同南	太原南	21:59	-
动车组	终D5328	运城北	太原南	22:04	-
动车组	终D5330	运城北	太原南	22:12	-
动车组	终D5301	原平西	太原南	22:22	-
动车组	终D2564	宝鸡南	太原南	22:24	-
高速动车	终G629	北京西	太原南	22:28	-
动车组	终D2534	西安北	太原南	22:31	-
高速动车	终G625	北京西	太原南	22:37	-
动车组	终D1632	青岛北	太原南	22:45	-
动车组	终D1906	成都东	太原南	22:51	-
高速动车	终G2604	沈阳北	太原南	22:53	-
高速动车	终G4114	柳州	太原南	23:29	-
