列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G2502	大同南	清河	-	7:06
动车组	始D5361	大同南	运城北	-	7:15
动车组	始D2583	大同南	西安北	-	7:39
高速动车	始G2504	大同南	北京北	-	8:20
动车组	始D5363	大同南	太原南	-	8:36
高速动车	终G2501	清河	大同南	9:05	-
高速动车	始G2506	大同南	清河	-	9:26
动车组	过D2798	呼和浩特东	太原南	9:31	9:37
高速动车	终G2503	北京北	大同南	9:56	-
高速动车	始G2508	大同南	清河	-	10:18
动车组	终D5364	太原南	大同南	10:30	-
动车组	始D2581	大同南	西安北	-	10:50
高速动车	终G2505	清河	大同南	11:01	-
高速动车	始G2510	大同南	清河	-	11:21
动车组	过D2792	太原南	呼和浩特东	11:31	11:38
动车组	终D5366	运城北	大同南	11:45	-
高速动车	终G2507	清河	大同南	11:51	-
动车组	始D5367	大同南	运城北	-	12:05
高速动车	始G2512	大同南	清河	-	12:28
高速动车	终G2509	北京北	大同南	12:52	-
动车组	终D5368	太原南	大同南	13:08	-
动车组	始D5369	大同南	太原南	-	13:30
高速动车	始G2514	大同南	清河	-	13:33
高速动车	终G2511	清河	大同南	15:08	-
动车组	过D2796	太原南	呼和浩特东	15:05	15:11
动车组	终D2582	西安北	大同南	15:26	-
高速动车	始G2516	大同南	北京北	-	15:31
高速动车	终G2513	清河	大同南	16:06	-
动车组	始D5371	大同南	太原南	-	16:10
动车组	过D2794	呼和浩特东	太原南	16:55	17:05
高速动车	始G2518	大同南	北京北	-	17:15
高速动车	终G2515	清河	大同南	17:23	-
动车组	终D5372	运城北	大同南	17:35	-
动车组	始D5375	大同南	运城北	-	17:55
高速动车	始G2520	大同南	北京北	-	18:01
高速动车	终G2517	清河	大同南	18:30	-
动车组	终D5374	太原南	大同南	18:33	-
高速动车	始G2522	大同南	清河	-	19:00
动车组	始D5377	大同南	太原南	-	19:35
动车组	终D5376	平遥古城	大同南	19:58	-
高速动车	终G2519	清河	大同南	20:08	-
高速动车	终G2521	北京北	大同南	20:26	-
高速动车	始G2524	大同南	清河	-	21:04
动车组	终D5378	运城北	大同南	21:56	-
高速动车	终G2523	北京北	大同南	21:59	-
动车组	终D2584	西安北	大同南	22:49	-
