列车类型	车次	始发站	终到站	到站时间	发车时间
特快	终T289	北京西	南宁	5:05	-
高速动车	始G2340	南宁	福州	-	6:05
快速	过K1208	深圳东	昆明	5:49	6:14
快速	过K232	昆明	厦门北	6:37	7:00
动车组	始D8305	南宁	北海	-	7:16
动车组	始D8202	南宁	桂林	-	7:25
动车组	过D3933	南宁东	大理	7:24	7:28
动车组	过D8361	南宁东	百色	7:41	7:45
普快	始5517	南宁	凭祥	-	7:53
快速	始K9322	南宁	博白	-	8:01
动车组	过D3937	柳州	大理	7:59	8:04
快速	始K9303	南宁	靖西	-	8:10
直达特快	始Z336	南宁	包头	-	8:39
特快	终T77	上海南	南宁	8:39	-
动车组	始D8204	南宁	桂林	-	8:44
快速	终K144	成都	南宁	9:11	-
特快	过T382	昆明	上海南	9:02	9:22
动车组	过D3784	百色	广州南	9:37	9:46
动车组	过D3941	桂林北	丽江	9:42	9:47
特快	始T78	南宁	上海南	-	9:58
动车组	过D3788	百色	广州南	9:59	10:03
特快	始T82	南宁	上海南	-	10:08
动车组	过D1780	北海	绵阳	10:01	10:24
动车组	过D3944	北海	大理	10:22	10:30
动车组	过D8402	北海	桂林	10:16	10:36
动车组	过D8462	百色	柳州	10:36	10:42
动车组	过D3802	广州南	大理	10:38	10:44
快速	终K1136	青岛	南宁	10:45	-
直达特快	始Z6	南宁	北京西	-	10:52
动车组	过D8461	桂林北	百色	10:50	10:54
动车组	过D3792	百色	广州南	11:01	11:05
特快	终T284	乌鲁木齐	南宁	11:07	-
动车组	过D3949	桂林北	大理	11:19	11:24
动车组	过D3810	广州南	大理	11:24	11:30
高速动车	过G530	北海	北京西	11:12	11:31
动车组	过D3804	昆明南	广州南	11:45	11:50
动车组	过D8404	北海	桂林	11:29	11:52
快速	终K9304	靖西	南宁	11:57	-
特快	始T290	南宁	北京西	-	12:08
动车组	过D8406	北海	柳州	12:05	12:25
快速	始K1138	南宁	青岛	-	12:26
动车组	过D3818	广州南	大理	12:33	12:37
动车组	过D3902	昆明南	桂林	12:32	12:39
快速	始K22	南宁	北京西	-	12:44
动车组	过D3956	北海	大理	12:38	12:44
动车组	过D3961	衡阳东	大理	12:37	12:51
快速	始K9305	南宁	靖西	-	13:00
动车组	过D3822	广州南	昆明南	13:10	13:14
动车组	过D3812	昆明南	珠海	13:13	13:18
动车组	过D3782	广州南	百色	13:27	13:31
动车组	过D8408	北海	桂林北	13:15	13:34
动车组	过D3816	昆明南	广州南	13:35	13:39
动车组	过D3826	广州南	昆明南	13:40	13:45
快速	终K1561	合肥	南宁	13:46	-
动车组	过D8368	北海	百色	13:52	13:56
动车组	过D3905	柳州	昆明南	13:57	14:01
动车组	过D3904	昆明南	桂林北	14:09	14:15
动车组	过D3830	广州南	昆明南	14:13	14:18
动车组	过D3820	昆明南	广州南	14:14	14:18
动车组	过D8494	北海	三江南	14:02	14:21
快速	始K1192	南宁	南京	-	14:26
动车组	过D8464	百色	桂林	14:27	14:31
动车组	过D3824	昆明南	广州南	14:33	14:37
动车组	过D3838	广州南	昆明南	14:39	14:44
动车组	过D3828	昆明南	广州南	14:45	14:49
快速	终K9314	湛江	南宁	14:54	-
特快	始T26	南宁	上海南	-	14:56
普快	终5512	凭祥	南宁	15:15	-
动车组	过D3842	珠海	昆明南	15:16	15:20
动车组	过D3568	北海	重庆西	14:59	15:25
普快	始5511	南宁	凭祥	-	15:26
直达特快	终Z5	北京西	南宁	15:34	-
动车组	过D3846	广州南	昆明南	15:33	15:37
动车组	过D3832	昆明南	广州南	15:35	15:40
快速	始K9312	南宁	湛江	-	15:50
动车组	过D3934	大理	衡阳东	16:08	16:13
动车组	过D3850	广州南	昆明南	16:11	16:15
动车组	过D3840	昆明南	广州南	16:25	16:30
动车组	过D3796	百色	广州南	16:35	16:39
动车组	过D3570	北海	贵阳北	16:22	16:41
动车组	过D3938	大理	北海	16:48	16:53
快速	终K9306	靖西	南宁	16:55	-
快速	终K2388	长春	南宁	17:10	-
动车组	过D3942	丽江	桂林北	17:18	17:22
直达特快	始Z286	南宁	北京西	-	17:27
动车组	过D3844	大理	广州南	17:24	17:29
