列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K1538	乌鲁木齐	南京	23:56	0:05
快速	过K1352	乌鲁木齐	连云港东	23:56	0:05
快速	过K2060	乌鲁木齐	成都	0:24	0:26
快速	过K176	乌鲁木齐	郑州	0:40	0:42
快速	过K680	乌鲁木齐	重庆	0:48	0:56
特快	过T269	西安	喀什	0:54	1:00
快速	过K452	成都	喀什	1:10	1:13
快速	过K1504	乌鲁木齐	昆明	1:18	1:24
快速	过K454	喀什	成都	1:41	1:44
快速	过K544	伊宁	重庆	1:54	1:57
快速	过K543	重庆	伊宁	2:54	3:00
快速	过K679	重庆	乌鲁木齐	4:10	4:18
快速	过K2058	成都	乌鲁木齐	4:36	4:38
特快	过T282	南宁	乌鲁木齐	5:23	5:29
快速	过K9774	阿克苏	乌鲁木齐	6:07	6:13
快速	过K9788	喀什	乌鲁木齐	8:22	8:28
快速	过K175	商丘	乌鲁木齐	9:20	9:26
快速	过K9718	乌鲁木齐	和田	9:54	10:05
特快	过T270	喀什	西安	13:30	13:57
快速	过K9786	乌鲁木齐	喀什	14:29	14:35
普客	过7558	和田	乌鲁木齐	14:53	14:56
快速	过K1502	昆明	乌鲁木齐	15:43	15:45
快速	过K9720	和田	乌鲁木齐	15:35	15:52
特快	过T284	乌鲁木齐	南宁	21:13	21:17
普客	过7556	乌鲁木齐	和田	21:38	21:50
快速	过K9772	乌鲁木齐	阿克苏	22:16	22:22
