列车类型	车次	始发站	终到站	到站时间	发车时间
普快	终2052	牡丹江	大连	5:24	-
快速	终K7528	通辽	大连	5:32	-
高速动车	始G8041	大连	沈阳	-	5:38
快速	终K1230	齐齐哈尔	大连	5:40	-
特快	终T370	广州	大连	6:07	-
动车组	始D7741	大连	沈阳	-	6:30
快速	终K7306	乌兰浩特	大连	6:38	-
特快	终T130	齐齐哈尔	大连	6:55	-
快速	终K550	齐齐哈尔	大连	7:29	-
特快	终T262	鸡西	大连	7:45	-
快速	终K681	北京	大连	7:59	-
动车组	终D7724	庄河北	大连	8:06	-
高速动车	终G8072	营口东	大连	8:14	-
高速动车	始G8045	大连	沈阳北	-	8:33
快速	始K2083	大连	海拉尔	-	8:40
快速	终K930	佳木斯	大连	9:16	-
高速动车	始G8007	大连	吉林	-	9:17
快速	终K2210	黑河	大连	9:55	-
快速	终K7334	延吉	大连	10:13	-
高速动车	终G8046	沈阳	大连	10:20	-
高速动车	始G8049	大连	沈阳	-	10:40
动车组	终D7742	丹东	大连	10:40	-
高速动车	终G8004	吉林	大连	10:48	-
动车组	始D7757	大连	沈阳	-	11:00
高速动车	始G8011	大连	吉林	-	11:11
特快	始T131	大连	上海	-	11:40
快速	始K55	大连	包头	-	11:58
动车组	终D7731	沈阳	大连	12:10	-
普快	终2062	加格达奇	大连	12:23	-
动车组	始D7733	大连	沈阳	-	12:31
快速	终K7322	沈阳北	大连	12:38	-
快速	终K7512	白河	大连	12:46	-
快速	始K7321	大连	沈阳北	-	13:18
高速动车	终G8128	珲春	大连	13:33	-
普快	始2061	大连	加格达奇	-	13:44
高速动车	终G8050	沈阳北	大连	13:46	-
高速动车	始G8053	大连	沈阳	-	13:53
快速	始K7511	大连	白河	-	14:00
高速动车	始G8127	大连	珲春	-	14:16
高速动车	终G8010	长春	大连	14:24	-
快速	始K2209	大连	黑河	-	14:27
高速动车	始G8017	大连	吉林	-	14:44
快速	终K716	郑州	大连	15:06	-
高速动车	终G8054	沈阳	大连	15:22	-
特快	始T369	大连	广州	-	15:32
特快	终T132	上海	大连	15:33	-
特快	始T261	大连	鸡西	-	16:09
快速	始K929	大连	佳木斯	-	16:39
高速动车	终G8022	吉林	大连	16:56	-
快速	始K549	大连	齐齐哈尔	-	17:00
快速	始K7333	大连	延吉	-	17:17
动车组	终D7751	沈阳	大连	17:34	-
动车组	始D7753	大连	丹东	-	17:58
高速动车	始G8067	大连	沈阳北	-	18:05
动车组	终D7720	丹东	大连	18:14	-
快速	终K56	包头	大连	19:08	-
快速	始K7305	大连	乌兰浩特	-	19:12
快速	始K7527	大连	通辽	-	19:33
高速动车	终G8018	吉林	大连	19:34	-
快速	终K1566	包头	大连	19:48	-
快速	始K683	大连	北京	-	20:00
动车组	终D7755	沈阳	大连	20:02	-
特快	始T129	大连	齐齐哈尔	-	20:20
快速	终K2084	海拉尔	大连	20:31	-
动车组	终D7747	沈阳	大连	21:04	-
快速	始K1565	大连	包头	-	21:06
普快	终2624	满洲里	大连	22:59	-
