列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K848	宁波	贵阳	15:18	15:24
高速动车	过G1493	南京南	南昌西	15:21	15:24
特快	过T211	上海南	深圳	15:25	15:33
高速动车	过G1329	上海虹桥	贵阳北	15:32	15:35
高速动车	过G1355	上海虹桥	长沙南	15:42	15:44
高速动车	过G1390	南昌	上海虹桥	15:44	15:46
高速动车	过G99	上海虹桥	广州南	15:47	15:49
高速动车	过G1666	南昌西	徐州东	15:49	15:51
快速	过K1371	上海南	九江	15:47	15:54
高速动车	过G2036	温州南	宜昌东	15:52	15:54
高速动车	过G1331	杭州东	贵阳北	15:56	15:59
高速动车	过G2316	温州南	长沙南	16:05	16:09
高速动车	过G2301	宜宾西	温州南	16:11	16:14
高速动车	过G1675	南京南	厦门北	16:09	16:14
高速动车	过G7696	江山	淮北	16:18	16:21
高速动车	过G1495	南京南	南昌	16:23	16:29
高速动车	过G1322	贵阳北	上海虹桥	16:25	16:29
快速	过K1092	福州	徐州	16:30	16:36
快速	过K759	上海南	衡阳	16:34	16:40
高速动车	过G62	南昌西	济南西	16:38	16:40
高速动车	过G33	北京南	南昌西	16:33	16:41
高速动车	过G2334	贵阳北	宁海	16:43	16:45
高速动车	过G2305	毕节	温州南	16:49	16:51
高速动车	过G1461	杭州东	赣州西	16:51	16:53
高速动车	过G870	西安北	温州南	17:03	17:06
动车组	过D5486	开化	上海南	17:07	17:13
高速动车	过G1362	长沙南	上海虹桥	17:12	17:14
高速动车	过G1637	上海虹桥	福州	17:15	17:17
特快	过T101	上海南	深圳	17:09	17:19
高速动车	过G2195	成都东	上海虹桥	17:20	17:22
高速动车	过G2314	长沙南	温州南	17:25	17:27
高速动车	过G1359	上海虹桥	长沙南	17:30	17:32
快速	过K1258	成都东	温州	17:30	17:45
高速动车	过G100	广州南	上海虹桥	17:47	17:49
高速动车	过G1388	南昌西	上海虹桥	17:52	17:54
动车组	过D5492	庆元	杭州	17:53	17:56
高速动车	过G7365	上海虹桥	江山	17:55	17:57
快速	过K123	上海南	十堰	17:52	17:58
高速动车	过G1663	龙岩	蚌埠南	17:58	18:01
特快	过T7785	杭州	兰溪	17:58	18:04
高速动车	过G1372	昆明南	上海虹桥	18:04	18:06
动车组	过D5495	上海南	庆元	18:04	18:10
高速动车	过G1380	昆明南	南京南	18:10	18:12
高速动车	过G1583	常州北	九江	18:21	18:24
高速动车	过G2336	贵阳北	南京南	18:25	18:27
快速	过K424	成都	宁波	18:22	18:28
快速	过K1586	温州	武昌	18:17	18:32
高速动车	过G1654	厦门北	上海虹桥	18:30	18:32
高速动车	过G1361	上海虹桥	长沙南	18:35	18:37
快速	过K575	上海南	永州	18:28	18:39
高速动车	过G2344	南宁东	宁波	18:40	18:42
高速动车	过G1677	南京南	福州	18:46	18:48
高速动车	过G1656	厦门北	上海虹桥	18:48	18:50
高速动车	过G1432	宁波	长沙南	18:51	18:53
高速动车	过G1335	重庆西	上海虹桥	18:53	18:55
高速动车	过G1385	上海虹桥	赣州西	18:56	18:58
高速动车	过G1502	南宁东	上海虹桥	19:00	19:04
快速	过K71	上海南	重庆北	18:59	19:05
高速动车	过G1392	昆明南	芜湖	19:08	19:11
高速动车	过G1418	长沙南	宁波	19:15	19:17
动车组	过D5485	上海南	开化	19:13	19:19
高速动车	过G7366	江山	上海虹桥	19:20	19:22
高速动车	过G1365	上海虹桥	长沙南	19:25	19:27
快速	过K834	贵阳	上海南	19:27	19:33
高速动车	过G1455	上海虹桥	九江	19:33	19:35
高速动车	过G1328	六盘水	上海虹桥	19:29	19:35
高速动车	过G2346	台州	长沙南	19:38	19:40
高速动车	过G1983	成都东	苍南	19:37	19:41
快速	过K111	上海南	贵阳	19:35	19:42
高速动车	过G1504	南宁东	南京南	19:44	19:46
高速动车	过G1302	广州南	南通	19:50	19:52
高速动车	过G1374	昆明南	上海虹桥	19:58	20:00
特快	过T81	上海南	南宁	19:54	20:02
动车组	过D772	九江	上海南	19:58	20:04
高速动车	过G2357	宁波	南昌	20:07	20:09
快速	过K253	上海南	荆门	20:02	20:12
高速动车	过G1668	厦门北	南京南	20:10	20:12
高速动车	过G7374	金寨	江山	20:20	20:22
高速动车	过G1394	南昌	上海虹桥	20:16	20:23
快速	过K351	上海南	成都	20:21	20:27
高速动车	过G1395	上海虹桥	南昌西	20:25	20:28
高速动车	过G2191	成都东	上海虹桥	20:28	20:30
高速动车	过G1640	福州	上海虹桥	20:37	20:40
特快	过T381	上海南	昆明	20:38	20:44
高速动车	过G1689	上海虹桥	南平市	20:43	20:45
高速动车	过G1506	南宁东	南京南	20:44	20:52
高速动车	过G1658	厦门北	上海虹桥	20:52	20:57
直达特快	过Z99	上海	广州东	20:55	20:59
高速动车	过G2366	邵阳	上海虹桥	21:03	21:06
高速动车	过G1376	昆明南	上海虹桥	21:09	21:11
快速	过K212	宁波	广州	21:05	21:13
高速动车	过G1339	重庆西	上海虹桥	21:14	21:16
高速动车	过G1306	广州南	上海虹桥	21:24	21:26
高速动车	过G7381	上海虹桥	衢州	21:18	21:28
高速动车	过G1660	厦门北	上海虹桥	21:28	21:31
快速	过K1373	上海南	怀化	21:28	21:35
高速动车	过G7494	安庆	衢州	21:36	21:38
特快	过T25	上海南	南宁	21:43	21:51
快速	过K469	无锡	赣州	21:56	22:02
高速动车	过G1422	玉溪	嘉兴南	21:59	22:02
快速	过K328	温州	广州	22:03	22:17
快速	过K525	南京	福州	22:24	22:30
直达特快	过Z257	上海南	重庆北	22:31	22:37
高速动车	过G1404	广州南	杭州东	22:31	22:37
高速动车	过G45	北京南	江山	22:38	22:40
高速动车	过G7383	上海虹桥	衢州	22:57	22:59
快速	过K79	上海南	昆明	23:00	23:06
快速	过K1127	上海南	襄州	22:54	23:12
快速	过K495	上海南	贵阳	23:13	23:19
快速	过K526	福州	南京	23:18	23:24
快速	过K1670	温州	九江	23:06	23:25
快速	过K807	无锡	怀化	23:21	23:33
快速	过K527	南京	广州	23:28	23:40
快速	过K511	上海南	海口	23:35	23:47
快速	过K846	贵阳	宁波	23:31	23:52
