列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	过D7042	云梦东	汉口	7:22	7:25
高速动车	过G6872	襄阳东	汉口	8:14	8:16
动车组	过D7043	汉口	云梦东	8:43	8:45
动车组	过D7056	云梦东	汉口	8:43	8:51
高速动车	过G6882	襄阳东	汉口	9:04	9:06
高速动车	过G6813	汉口	十堰东	9:28	9:30
动车组	过D7044	云梦东	汉口	9:25	9:32
动车组	过D7057	汉口	云梦东	10:18	10:26
高速动车	过G3203	郑州东	汉口	10:57	10:59
动车组	过D7045	汉口	云梦东	10:59	11:08
动车组	过D7058	云梦东	汉口	11:05	11:15
动车组	过D7046	云梦东	汉口	11:52	11:56
动车组	过D7059	汉口	云梦东	12:34	12:36
高速动车	过G6832	十堰东	汉口	12:44	12:46
动车组	过D7047	汉口	云梦东	13:11	13:13
动车组	过D7060	云梦东	汉口	13:15	13:17
高速动车	过G6823	汉口	十堰东	13:25	13:27
动车组	过D7048	云梦东	汉口	13:50	13:56
动车组	过D7061	汉口	云梦东	14:46	14:53
动车组	过D7049	汉口	云梦东	15:27	15:35
动车组	过D7062	云梦东	汉口	15:41	15:43
动车组	过D7050	云梦东	汉口	16:30	16:35
动车组	过D7063	汉口	云梦东	17:02	17:08
高速动车	过G6874	襄阳东	汉口	17:31	17:33
动车组	过D7064	云梦东	汉口	17:50	17:56
动车组	过D7051	汉口	云梦东	18:11	18:13
高速动车	过G6875	汉口	襄阳东	18:45	18:47
动车组	过D7052	云梦东	汉口	18:50	18:58
动车组	过D7065	汉口	云梦东	19:45	19:52
动车组	过D7053	汉口	云梦东	20:29	20:43
动车组	过D7066	云梦东	汉口	20:45	20:47
