列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C1037	敦化	珲春	-	6:43
城际动车	过C1002	延吉西	长春	6:45	6:47
城际动车	过C1001	长春	延吉西	7:16	7:18
高速动车	过G8128	珲春	大连	8:02	8:04
城际动车	过C1003	长春	珲春	8:09	8:11
城际动车	过C1005	长春西	延吉西	8:20	8:22
高速动车	过G1266	延吉西	青岛北	8:27	8:29
城际动车	过C1007	长春	延吉西	8:39	8:41
快速	过K7333	大连	延吉	8:56	9:04
高速动车	过G8078	延吉西	丹东	9:02	9:04
城际动车	过C1009	长春西	珲春	9:31	9:33
城际动车	过C1042	珲春	长春	10:02	10:04
动车组	过D118	延吉西	哈尔滨西	10:17	10:19
普快	过4343	吉林	图们北	10:24	10:32
城际动车	过C1006	延吉西	长春	10:36	10:38
城际动车	过C1011	长春	延吉西	10:49	10:51
城际动车	过C1013	长春	珲春	11:07	11:09
普快	过4344	图们北	吉林	11:03	11:13
城际动车	过C1008	珲春	长春	11:19	11:21
城际动车	过C1045	长春西	延吉西	11:32	11:34
快速	过K215	北京	延吉	11:54	12:03
城际动车	过C1015	长春	珲春	12:01	12:03
动车组	过D112	齐齐哈尔南	珲春	12:32	12:34
城际动车	过C1012	珲春	长春	12:59	13:01
高速动车	过G8125	大连北	珲春	13:04	13:06
城际动车	过C1010	延吉西	长春西	13:14	13:16
城际动车	过C1043	长春	珲春	14:01	14:03
动车组	过D22	珲春	北京	14:10	14:12
快速	过K216	延吉	北京	14:11	14:21
城际动车	过C1046	延吉西	长春	14:26	14:28
城际动车	过C1020	珲春	长春	15:10	15:12
城际动车	过C1019	长春	延吉西	15:27	15:29
动车组	过D21	北京	珲春	15:52	15:54
城际动车	过C1016	延吉西	长春	16:20	16:22
动车组	过D114	珲春	齐齐哈尔南	16:30	16:32
城际动车	过C1023	长春	珲春	16:51	16:53
高速动车	过G8126	珲春	大连北	17:09	17:11
动车组	过D116	哈尔滨西	延吉西	17:10	17:12
城际动车	过C1018	延吉西	长春	17:21	17:23
城际动车	过C1040	珲春	长春	17:44	17:46
快速	过K7334	延吉	大连	17:39	17:47
高速动车	过G1268	青岛北	延吉西	17:45	17:47
城际动车	过C1021	长春西	延吉西	18:09	18:11
城际动车	过C1047	长春	延吉西	18:27	18:29
城际动车	过C1022	珲春	长春西	19:04	19:06
高速动车	过G8076	丹东	延吉西	19:10	19:12
城际动车	过C1025	长春	延吉西	19:19	19:21
城际动车	过C1041	长春	延吉西	19:32	19:34
高速动车	过G8127	大连	珲春	19:52	19:54
城际动车	过C1026	珲春	长春西	19:57	19:59
城际动车	过C1048	延吉西	长春西	20:36	20:38
城际动车	过C1028	延吉西	长春	21:06	21:08
城际动车	过C1027	长春	延吉西	21:16	21:18
