列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	过D6201	福州	厦门	6:37	6:39
动车组	始D3333	福州南	深圳北	-	6:51
动车组	始D2327	福州南	深圳北	-	7:10
动车组	过D6207	福州	厦门	7:26	7:28
动车组	始D382	福州南	上海虹桥	-	7:40
高速动车	始G1648	福州南	武汉	-	7:57
动车组	过D6409	福州	长汀南	8:03	8:05
动车组	始D3335	福州南	深圳北	-	8:17
动车组	始D3236	福州南	南京南	-	8:18
高速动车	过G1609	福州	广州南	8:22	8:24
动车组	过D3104	莆田	上海虹桥	8:26	8:30
动车组	过D3234	厦门	杭州东	8:45	8:49
动车组	过D6213	福州	厦门北	9:22	9:24
动车组	始D2323	福州南	深圳北	-	9:34
动车组	过D6407	福州	龙岩	9:37	9:39
动车组	过D3143	龙岩	南京	9:38	9:42
动车组	始D6312	福州南	福州南	-	9:48
动车组	始D3337	福州南	深圳北	-	9:54
高速动车	过G1676	厦门	南京南	9:56	10:00
动车组	始D6591	福州南	长汀南	-	10:01
动车组	过D9957	福州	赣州	9:58	10:04
动车组	始D2303	福州南	深圳北	-	10:06
动车组	过D6383	龙岩	福鼎	10:02	10:07
高速动车	过G9874	厦门	景德镇北	10:05	10:10
城际动车	过C9631	福鼎	厦门	10:19	10:23
动车组	过D3167	龙岩	杭州东	10:19	10:24
动车组	过D3218	厦门	杭州东	10:28	10:34
动车组	始D3339	福州南	深圳北	-	10:48
高速动车	过G1616	厦门	长沙南	10:46	10:49
动车组	过D6332	厦门	福鼎	10:59	11:01
动车组	过D3219	宁波	厦门北	10:58	11:02
动车组	过D6206	厦门	福州	11:04	11:06
动车组	过D6221	福州	诏安	11:11	11:13
动车组	过D3137	赣州	南京	11:20	11:26
动车组	过D3297	龙岩	南京南	11:27	11:31
动车组	过D3211	湖州	厦门北	11:34	11:38
高速动车	过G1674	厦门北	上海虹桥	11:37	11:45
动车组	过D3293	龙岩	上海虹桥	11:59	12:03
动车组	过D3126	深圳北	扬州	12:10	12:14
动车组	始D3341	福州南	深圳北	-	12:17
动车组	过D6223	福州	厦门	12:20	12:22
动车组	过D3111	杭州东	深圳北	12:49	12:53
动车组	过D2352	深圳北	南平市	12:53	12:56
高速动车	过G1667	南京南	厦门北	12:55	12:58
动车组	过D6577	赣州	福州	13:00	13:02
动车组	过D6225	福州	厦门	13:01	13:03
高速动车	过G4206	厦门	长沙南	13:06	13:09
动车组	过D3145	上海虹桥	赣州	13:08	13:15
动车组	过D2294	深圳北	南京南	13:12	13:16
动车组	过D2287	上海虹桥	深圳北	13:19	13:23
动车组	过D6242	厦门	南平市	13:25	13:27
动车组	过D6381	福鼎	龙岩	13:27	13:35
动车组	过D378	深圳北	上海虹桥	13:32	13:37
动车组	过D6210	厦门	福州	13:41	13:43
动车组	过D3133	龙岩	上海虹桥	13:48	13:52
动车组	过D3131	上海虹桥	龙岩	13:51	13:55
动车组	过D2302	深圳北	福鼎	13:55	13:58
动车组	终D2308	深圳北	福州南	14:00	-
动车组	过D6318	厦门	厦门	13:57	14:01
动车组	过D2305	福鼎	深圳北	14:03	14:07
高速动车	过G1602	深圳北	亳州南	14:11	14:13
动车组	过D377	上海虹桥	深圳北	14:09	14:13
动车组	过D2284	深圳北	上海虹桥	14:17	14:22
高速动车	过G1661	蚌埠南	龙岩	14:16	14:24
高速动车	过G1601	阜阳西	深圳北	14:28	14:30
动车组	过D3206	厦门北	上海虹桥	14:31	14:35
动车组	过D6227	福州	厦门	14:34	14:36
动车组	过D2282	深圳北	南京	14:36	14:41
动车组	过D6575	福州	赣州	14:40	14:42
高速动车	过G1663	龙岩	蚌埠南	14:41	14:47
动车组	过D3201	上海虹桥	厦门北	14:46	14:50
动车组	过D6212	厦门	福州	14:46	14:53
动车组	始D2307	福州南	深圳北	-	14:57
动车组	过D3202	厦门北	上海虹桥	14:58	15:02
动车组	过D3295	南京南	龙岩	14:58	15:04
高速动车	终G4307	广州南	福州南	15:06	-
动车组	过D6214	厦门	福州	15:12	15:14
高速动车	过G1657	上海虹桥	厦门北	15:14	15:20
动车组	过D2281	南京	深圳北	15:25	15:29
动车组	过D3147	赣州	上海虹桥	15:29	15:33
动车组	过D2285	上海虹桥	深圳北	15:31	15:35
高速动车	始G4309	福州南	广州南	-	15:46
动车组	过D2286	深圳北	上海虹桥	15:45	15:50
动车组	过D6437	龙岩	福州	15:52	15:55
动车组	过D3205	上海虹桥	厦门北	15:58	16:02
动车组	过D3108	深圳北	上海虹桥	16:02	16:07
动车组	过D6229	福州	厦门	16:04	16:08
动车组	过D9605	福州	厦门	16:09	16:11
动车组	过D2288	深圳北	上海虹桥	16:09	16:18
动车组	过D3107	上海虹桥	深圳北	16:18	16:22
高速动车	过G1670	厦门北	徐州东	16:18	16:23
城际动车	过C9534	厦门	福鼎	16:21	16:26
高速动车	过G5302	厦门	南平市	16:27	16:29
动车组	过D6439	长汀南	福州	16:32	16:34
高速动车	过G1612	厦门北	合肥南	16:37	16:39
动车组	过D3125	扬州	深圳北	16:35	16:39
动车组	过D6415	福州	龙岩	16:41	16:45
动车组	过D3112	深圳北	杭州东	16:43	16:49
高速动车	过G2045	郑州东	厦门北	16:53	16:55
动车组	过D6218	诏安	福州	16:48	16:59
高速动车	过G4208	长沙南	厦门	16:58	17:01
高速动车	过G1668	厦门北	南京南	17:00	17:04
动车组	过D2353	南平市	深圳北	17:05	17:12
动车组	终D2306	深圳北	福州南	17:24	-
动车组	过D3135	南京	赣州	17:24	17:28
动车组	过D6333	福鼎	厦门	17:30	17:34
高速动车	过G9876	景德镇北	厦门	17:34	17:37
动车组	终D9875	赣州	福州南	17:45	-
动车组	过D2283	上海虹桥	深圳北	17:39	17:46
动车组	过D6243	福州	厦门	17:46	17:51
动车组	过D6238	厦门	福州	17:40	17:55
动车组	过D2293	南京南	深圳北	17:54	17:58
动车组	过D6441	龙岩	福州	17:59	18:03
动车组	终D6593	长汀南	福州南	18:09	-
动车组	始D671	福州南	深圳北	-	18:17
城际动车	过C9538	厦门	福鼎	18:14	18:18
高速动车	过G1673	上海虹桥	厦门北	18:26	18:34
动车组	过D3291	上海虹桥	龙岩	18:38	18:42
动车组	过D3212	厦门北	湖州	18:39	18:43
动车组	过D6417	福州	龙岩	18:45	18:49
动车组	过D6226	厦门	福州	19:06	19:08
动车组	过D3220	厦门北	宁波	19:20	19:24
动车组	过D3141	南京	龙岩	19:27	19:31
动车组	过D6443	龙岩	福州	19:35	19:37
动车组	过D3233	杭州东	厦门	19:40	19:53
动车组	过D6224	厦门	福州	19:57	19:59
高速动车	终G1755	成都东	福州南	20:07	-
动车组	过D9897	赣州	福州	20:05	20:07
城际动车	过C9533	福鼎	厦门北	20:03	20:09
高速动车	终G301	北京南	福州南	20:12	-
动车组	终D3336	深圳北	福州南	20:14	-
动车组	终D2298	深圳北	福州南	20:21	-
动车组	过D6419	福州	龙岩	20:18	20:22
高速动车	过G5303	南平市	厦门	20:28	20:30
动车组	过D9959	赣州	福州	20:40	20:42
动车组	终D2328	深圳北	福州南	20:46	-
动车组	终D3338	深圳北	福州南	21:04	-
动车组	过D3217	杭州东	厦门北	21:11	21:16
动车组	过D6228	厦门	福州	21:24	21:26
动车组	终D3169	杭州东	福州南	21:33	-
动车组	终D672	深圳北	福州南	21:41	-
动车组	过D381	上海虹桥	莆田	21:22	21:42
动车组	终D2326	深圳北	福州南	21:58	-
动车组	终D3103	上海虹桥	福州南	22:13	-
动车组	终D3334	深圳北	福州南	22:15	-
动车组	终D3235	南京南	福州南	22:26	-
动车组	过D2330	深圳北	福州	22:25	22:33
动车组	过D6449	龙岩	福州	22:49	22:53
动车组	终D3340	深圳北	福州南	23:07	-
动车组	终D3342	深圳北	福州南	23:26	-
