列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K238	深圳西	太原	23:55	0:10
快速	过K1138	南宁	青岛	0:04	0:16
快速	过K1296	广州	银川	0:25	0:30
快速	过K9263	铜仁	深圳西	0:23	0:31
快速	过K756	广州	洛阳	0:31	0:37
直达特快	过Z286	南宁	北京西	0:38	0:44
特快	过T172	广州东	南昌	0:47	0:53
特快	过T77	上海南	南宁	0:48	0:54
快速	过K952	深圳	金城江	0:37	1:00
特快	过T171	南昌	广州东	1:00	1:03
特快	过T254	广州	天津	1:10	1:14
快速	过K950	金城江	深圳	1:00	1:20
快速	过K9217	长沙	深圳	1:17	1:26
快速	过K687	重庆北	汕头	1:23	1:32
快速	过K226	广州	兰州	1:30	1:36
直达特快	过Z236	广州东	哈尔滨西	1:39	1:44
特快	过T8302	广州	张家界西	1:45	1:50
快速	过K9203	岳阳	深圳东	1:50	1:56
快速	过K1192	南宁	南京	1:32	1:57
快速	过K931	襄阳	广州东	1:57	2:02
特快	过T180	广州	济南	2:01	2:05
快速	过K9205	张家界西	深圳东	2:04	2:10
快速	过K1006	周口	广州	2:10	2:16
特快	过T152	广州	南京	2:15	2:20
直达特快	过Z238	哈尔滨西	广州东	2:17	2:22
快速	过K9206	深圳东	张家界西	2:24	2:29
快速	过K194	成都	广州	2:33	2:40
快速	过K9278	深圳西	益阳	2:37	2:43
快速	过K9204	深圳东	岳阳	3:07	3:13
快速	过K9212	汕头	长沙	3:13	3:30
快速	过K9276	深圳	常德	3:41	3:49
快速	过K237	太原	深圳西	3:54	4:00
快速	过K9294	深圳西	炎陵	3:55	4:01
快速	过K437	惠州	武昌	4:16	4:22
快速	过K598	包头	广州	4:30	4:38
直达特快	过Z386	三亚	长春	4:22	4:42
快速	终K759	上海南	衡阳	4:42	-
直达特快	过Z168	广州东	青岛北	4:45	4:49
特快	过T122	长春	广州	4:50	4:55
快速	过K9260	深圳西	怀化	4:36	4:55
特快	过T151	南京	广州	4:56	5:01
快速	过K9284	深圳西	娄底	4:55	5:01
快速	过K9218	深圳	长沙	5:02	5:08
快速	过K2388	长春	南宁	5:19	5:33
快速	终K9122	深圳	衡阳	5:34	-
快速	过K228	兰州	广州	5:40	5:45
快速	过K9126	深圳西	永州	5:16	5:52
快速	过K644	十堰	广州	5:46	5:52
快速	过K1556	上海	南宁	5:53	6:05
快速	过K935	襄阳	广州东	6:13	6:18
快速	过K1095	巴中	广州	6:59	7:08
快速	过K84	西安	广州	7:08	7:15
快速	过K1295	银川	广州	7:14	7:21
快速	过K758	洛阳	广州	7:20	7:27
快速	过K21	北京西	南宁	7:26	7:34
特快	过T81	上海南	南宁	7:32	7:52
特快	过T381	上海南	昆明	7:45	8:01
直达特快	过Z5	北京西	南宁	8:16	8:22
快速	过K1558	南宁	上海	8:19	8:39
快速	过K457	郑州	海口	8:23	8:43
快速	过K158	湛江	北京	8:40	8:46
特快	过T25	上海南	南宁	8:29	8:51
快速	过K458	海口	郑州	8:28	8:52
快速	过K538	洛阳	深圳	9:08	9:23
快速	过K2386	南宁	长春	9:23	9:31
快速	过K328	温州	广州	9:14	9:36
特快	过T252	天津	广州	9:44	9:48
特快	过T179	济南	广州	9:56	10:04
快速	终K9237	炎陵	衡阳	10:07	-
快速	过K1174	达州	惠州	10:24	10:41
快速	过K511	上海南	海口	10:49	10:55
快速	过K768	汉中	广州	11:01	11:07
快速	过K9162	郴州	岳阳	11:24	11:30
直达特快	过Z232	乌鲁木齐	深圳	11:54	11:57
快速	过K1350	西安	深圳	11:48	12:03
快速	过K1191	南京	南宁	12:08	12:14
直达特快	过Z170	青岛北	广州东	12:33	12:37
快速	过K9201	长沙	永州	12:39	12:47
快速	过K9202	永州	长沙	12:45	12:53
快速	过K778	兰州西	东莞东	12:46	12:57
直达特快	过Z338	包头	南宁	12:59	13:06
直达特快	过Z285	北京西	南宁	13:17	13:23
快速	过K813	达州	广州	13:24	13:30
快速	始K9121	衡阳	深圳	-	13:56
直达特快	过Z138	广州	乌鲁木齐	14:05	14:11
快速	过K1096	广州	巴中	14:45	14:50
快速	过K512	海口	上海南	15:04	15:18
快速	过K356	广州	重庆西	15:18	15:24
直达特快	过Z136	乌鲁木齐	广州	15:21	15:25
快速	过K326	广州	温州	15:12	15:32
快速	过K1348	深圳	西安	16:04	16:10
快速	过K770	广州	汉中	16:10	16:16
特快	过T289	北京西	南宁	16:17	16:25
快速	过K1173	惠州	达州	16:34	16:39
快速	过K157	北京	湛江	16:40	16:46
直达特快	过Z230	深圳	乌鲁木齐	16:50	16:54
快速	过K192	广州	成都	17:06	17:15
直达特快	过Z336	南宁	包头	17:08	17:23
快速	始K9238	衡阳	炎陵	-	17:30
直达特快	过Z6	南宁	北京西	17:31	17:37
快速	过K777	东莞东	兰州西	17:28	17:44
特快	过T370	广州	大连	19:04	19:08
特快	过T382	昆明	上海南	19:18	19:24
快速	始K760	衡阳	上海南	-	19:30
特快	过T78	南宁	上海南	19:31	19:37
快速	过K936	广州东	襄阳	19:30	19:43
快速	过K814	广州	达州	19:43	19:49
快速	终K9161	岳阳	衡阳	20:20	-
快速	过K9264	深圳西	铜仁	20:37	20:43
快速	过K1008	广州	周口	20:43	20:49
快速	过K932	广州东	襄阳	20:55	21:01
快速	过K600	广州	包头	21:07	21:12
直达特快	过Z190	广州	郑州	21:15	21:21
快速	过K9262	怀化	深圳西	21:26	21:32
快速	过K9211	长沙	汕头	21:50	21:56
快速	过K536	深圳	洛阳	22:01	22:06
快速	过K435	武昌	惠州	22:03	22:08
快速	过K441	南昌	广州东	21:56	22:16
快速	过K642	广州	十堰	22:15	22:21
快速	过K9277	益阳	深圳西	22:16	22:22
快速	过K688	汕头	重庆北	22:25	22:31
特快	过T124	广州	长春	22:38	22:49
快速	过K358	重庆西	广州	22:44	22:49
特快	过T82	南宁	上海南	22:35	22:55
直达特快	过Z384	长春	三亚	22:37	22:57
快速	过K9128	永州	深圳西	22:45	23:07
快速	过K1136	青岛	南宁	22:50	23:09
快速	过K82	广州	西安	23:12	23:17
特快	过T369	大连	广州	23:17	23:21
特快	过T26	南宁	上海南	23:18	23:24
快速	过K9286	娄底	深圳西	23:11	23:27
快速	过K22	南宁	北京西	23:11	23:30
特快	过T8301	张家界西	广州	23:40	23:45
特快	过T290	南宁	北京西	23:43	23:49
快速	过K9231	岳阳	广州	23:46	23:52
快速	过K442	广州东	南昌	23:29	23:55
快速	过K9293	炎陵	深圳西	23:52	23:58
