列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K457	郑州	海口	2:47	2:49
特快	过T96	深圳	武昌	5:21	6:00
直达特快	过Z236	广州东	哈尔滨西	6:33	6:36
快速	过K1296	广州	银川	6:44	6:47
快速	过K756	广州	洛阳	7:01	7:11
快速	过K226	广州	兰州	7:28	7:31
直达特快	过Z170	青岛北	广州东	7:43	7:46
快速	过K1073	济南	长沙	9:34	9:48
直达特快	过Z168	广州东	青岛北	10:05	10:08
快速	过K437	惠州	武昌	10:23	10:26
快速	过K1803	武昌	湛江	10:26	10:48
快速	过K157	北京	湛江	11:05	11:08
快速	过K158	湛江	北京	14:20	14:23
快速	过K435	武昌	惠州	16:08	16:12
特快	过T369	大连	广州	18:12	18:15
快速	过K1074	长沙	济南	18:33	18:38
特快	过T95	武昌	深圳	19:44	19:48
特快	过T147	南昌	北京	20:15	20:26
快速	过K1006	周口	广州	20:33	20:38
快速	过K356	广州	重庆西	21:05	21:15
快速	过K237	太原	深圳西	21:52	22:02
快速	过K1348	深圳	西安	22:05	22:20
快速	过K770	广州	汉中	22:34	22:45
