列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	过G6339	梅州西	珠海	14:40	14:44
动车组	终D2323	福州南	深圳北	14:45	-
高速动车	终G1009	武汉	深圳北	14:45	-
动车组	始D2298	深圳北	福州南	-	14:46
高速动车	始G2930	深圳北	贵阳北	-	14:49
城际动车	终C6809	深圳坪山	深圳北	14:52	-
高速动车	过G417	南宁东	福田	14:50	14:54
高速动车	终G6078	永州	深圳北	14:55	-
高速动车	始G6002	深圳北	长沙南	-	14:59
高速动车	终G551	漯河西	深圳北	15:00	-
动车组	终D7414	汕头	深圳北	15:04	-
城际动车	始C6812	深圳北	深圳坪山	-	15:05
高速动车	始G1028	深圳北	宜昌东	-	15:05
高速动车	终G2924	昆明南	深圳北	15:05	-
动车组	终D3337	福州南	深圳北	15:09	-
高速动车	始G320	深圳北	重庆西	-	15:11
高速动车	过G6313	广州南	潮汕	15:10	15:15
高速动车	始G1036	深圳北	宜昌东	-	15:16
动车组	终D2329	厦门北	深圳北	15:17	-
动车组	始D2336	深圳北	厦门	-	15:20
高速动车	终G6031	长沙南	深圳北	15:20	-
高速动车	始G1014	深圳北	武汉	-	15:21
动车组	始D7432	深圳北	汕头	-	15:25
高速动车	终G6217	佛山西	深圳北	15:25	-
高速动车	始G2922	深圳北	昆明南	-	15:26
动车组	终D7442	汕头	深圳北	15:29	-
动车组	始D2328	深圳北	福州南	-	15:31
高速动车	始G6076	深圳北	永州	-	15:31
动车组	终D2303	福州南	深圳北	15:34	-
高速动车	终G319	重庆西	深圳北	15:35	-
高速动车	过G9745	广州南	福田	15:31	15:35
高速动车	过G9768	福田	广州南	15:31	15:36
动车组	终D2361	南昌西	深圳北	15:39	-
高速动车	终G6162	怀化南	深圳北	15:46	-
高速动车	过G1607	广州南	福州	15:40	15:47
高速动车	始G76	深圳北	郑州东	-	15:47
动车组	终D673	厦门	深圳北	15:50	-
高速动车	终G2913	南宁东	深圳北	15:51	-
动车组	始D7448	深圳北	汕头	-	15:52
高速动车	过G6327	潮汕	广州南	15:45	15:52
动车组	终D2325	上饶	深圳北	15:55	-
动车组	始D3338	深圳北	福州南	-	15:57
高速动车	过G418	福田	南宁东	15:53	15:57
高速动车	终G1038	宜昌东	深圳北	15:58	-
动车组	始D9722	深圳北	潮汕	-	16:02
高速动车	始G6050	深圳北	长沙南	-	16:02
动车组	终D2349	厦门	深圳北	16:05	-
高速动车	过G9755	广州南	福田	16:03	16:06
动车组	始D2340	深圳北	厦门	-	16:07
高速动车	始G6160	深圳北	怀化南	-	16:07
高速动车	终G633	九江	深圳北	16:08	-
城际动车	终C6811	深圳坪山	深圳北	16:12	-
高速动车	始G2916	深圳北	南宁东	-	16:12
城际动车	终C7285	汕尾	深圳北	16:17	-
动车组	始D672	深圳北	福州南	-	16:17
高速动车	终G6251	广州南	深圳北	16:17	-
高速动车	过G9643	惠东	广州南	16:00	16:17
动车组	始D2326	深圳北	福州南	-	16:22
高速动车	始G1020	深圳北	武汉	-	16:24
城际动车	始C6814	深圳北	深圳坪山	-	16:27
动车组	终D3339	福州南	深圳北	16:28	-
高速动车	始G634	深圳北	九江	-	16:30
高速动车	过G6309	广州南	汕头	16:29	16:33
高速动车	终G9531	长沙南	深圳北	16:34	-
高速动车	过G9746	福田	肇庆东	16:31	16:35
城际动车	始C7288	深圳北	汕尾	-	16:38
高速动车	终G6241	广州南	深圳北	16:40	-
高速动车	终G1034	宜昌东	深圳北	16:45	-
高速动车	过G9756	福田	广州南	16:41	16:45
动车组	终D2321	南昌西	深圳北	16:49	-
高速动车	过G6084	汕头	湛江西	16:44	16:50
高速动车	终G9713	广州南	深圳北	16:50	-
动车组	始D3334	深圳北	福州南	-	16:55
高速动车	始G6248	深圳北	广州南	-	16:57
高速动车	过G6037	长沙南	深圳坪山	16:55	17:00
高速动车	终G1013	武汉	深圳北	17:02	-
高速动车	始G1022	深圳北	武汉	-	17:04
动车组	始D2330	深圳北	福州	-	17:06
高速动车	终G9771	广州南	深圳北	17:09	-
高速动车	始G9714	深圳北	广州南	-	17:10
动车组	始D2314	深圳北	泉州	-	17:12
高速动车	过G6008	汕头	长沙南	17:09	17:15
动车组	终D3341	福州南	深圳北	17:19	-
高速动车	始G6042	深圳北	娄底南	-	17:26
城际动车	终C6813	深圳坪山	深圳北	17:29	-
动车组	始D3340	深圳北	福州南	-	17:29
高速动车	过G9763	潮汕	广州南	17:24	17:31
高速动车	过G6329	广州南	潮汕	17:28	17:34
高速动车	始G9772	深圳北	广州南	-	17:36
高速动车	始G9532	深圳北	长沙南	-	17:40
动车组	终D7425	饶平	深圳北	17:41	-
高速动车	终G73	安阳东	深圳北	17:44	-
高速动车	始G638	深圳北	南昌西	-	17:45
高速动车	终G6001	长沙南	深圳北	17:49	-
动车组	终D687	厦门	深圳北	17:52	-
高速动车	终G6245	广州南	深圳北	17:54	-
动车组	始D3342	深圳北	福州南	-	17:55
动车组	终D2331	福州	深圳北	17:58	-
动车组	终D7311	梅州西	深圳北	18:05	-
城际动车	始C6816	深圳北	深圳坪山	-	18:06
动车组	终D3111	杭州东	深圳北	18:10	-
高速动车	过G6082	湛江西	汕头	18:04	18:11
高速动车	始G6244	深圳北	广州北	-	18:12
高速动车	过G4511	成都东	福田	18:11	18:15
高速动车	终G9757	广州南	深圳北	18:16	-
动车组	始D7428	深圳北	饶平	-	18:17
高速动车	始G6026	深圳北	长沙南	-	18:17
动车组	终D2317	厦门	深圳北	18:20	-
高速动车	始G6134	深圳北	长沙南	-	18:22
动车组	终D2287	上海虹桥	深圳北	18:25	-
动车组	始D690	深圳北	厦门北	-	18:28
高速动车	终G1015	武汉	深圳北	18:28	-
高速动车	终G2903	桂林北	深圳北	18:32	-
高速动车	过G6039	深圳坪山	长沙南	18:30	18:33
动车组	始D2332	深圳北	厦门北	-	18:34
动车组	始D7312	深圳北	梅州西	-	18:39
高速动车	过G6236	福田	广州南	18:36	18:41
高速动车	终G9709	广州南	深圳北	18:42	-
动车组	始D7362	深圳北	潮汕	-	18:44
动车组	终D9731	潮汕	深圳北	18:47	-
动车组	始D2320	深圳北	泉州	-	18:49
高速动车	始G9758	深圳北	广州南	-	18:52
动车组	始D676	深圳北	厦门	-	18:54
高速动车	始G6242	深圳北	广州南	-	18:57
高速动车	终G279	济南西	深圳北	18:59	-
高速动车	过G6166	怀化南	深圳坪山	18:54	19:01
高速动车	始G6258	深圳北	广州南	-	19:02
动车组	终D2305	福鼎	深圳北	19:09	-
高速动车	过G6355	梅州西	广州南	19:04	19:09
高速动车	过G6340	珠海	梅州西	19:04	19:12
高速动车	始G9694	深圳北	长沙南	-	19:14
城际动车	终C7287	汕尾	深圳北	19:15	-
高速动车	终G531	石家庄	深圳北	19:15	-
高速动车	过G9765	广州南	福田	19:09	19:15
动车组	始D9732	深圳北	潮汕	-	19:17
高速动车	始G6266	深圳北	广州南	-	19:19
动车组	终D377	上海虹桥	深圳北	19:25	-
高速动车	终G820	西安北	深圳北	19:25	-
高速动车	过G6003	长沙南	汕头	19:20	19:27
高速动车	过G6323	潮汕	广州南	19:20	19:29
高速动车	终G1603	南京南	深圳北	19:30	-
高速动车	终G1017	武汉	深圳北	19:31	-
高速动车	终G9722	福田	深圳北	19:32	-
动车组	始D902	深圳北	北京西	-	19:34
高速动车	终G1601	阜阳西	深圳北	19:35	-
高速动车	终G6046	湛江西	深圳北	19:36	-
城际动车	终C6815	深圳坪山	深圳北	19:40	-
高速动车	始G6024	深圳北	衡阳东	-	19:40
城际动车	始C7290	深圳北	汕尾	-	19:42
动车组	始D904	深圳北	北京西	-	19:45
动车组	始D910	深圳北	北京西	-	19:50
高速动车	过G6265	广州南	福田	19:48	19:53
城际动车	始C6818	深圳北	深圳坪山	-	19:54
动车组	始D928	深圳北	北京西	-	19:55
动车组	终D2319	厦门	深圳北	19:56	-
高速动车	终G6213	广州南	深圳北	19:56	-
动车组	始D7424	深圳北	潮汕	-	19:59
高速动车	过G9766	福田	广州南	19:55	20:00
动车组	终D7409	梅州西	深圳北	20:01	-
动车组	始D916	深圳北	南通	-	20:04
高速动车	始G6032	深圳北	长沙南	-	20:06
高速动车	始G6246	深圳北	广州南	-	20:12
动车组	终D2307	福州南	深圳北	20:16	-
动车组	过D937	广州南	上海虹桥	20:06	20:19
高速动车	终G6184	邵阳	深圳北	20:19	-
高速动车	过G6315	潮汕	广州南	20:11	20:19
动车组	过D942	珠海	上海虹桥	20:11	20:24
高速动车	终G1314	重庆北	深圳北	20:24	-
高速动车	终G6201	广州南	深圳北	20:30	-
高速动车	过G6264	福田	广州北	20:27	20:31
动车组	终D2281	南京	深圳北	20:34	-
动车组	始D7356	深圳北	潮汕	-	20:35
动车组	终D2285	上海虹桥	深圳北	20:39	-
动车组	始D7410	深圳北	潮汕	-	20:40
高速动车	终G824	西安北	深圳北	20:40	-
高速动车	始G6036	深圳北	衡阳东	-	20:41
高速动车	始G6250	深圳北	广州南	-	20:46
动车组	始D7352	深圳北	潮汕	-	20:50
高速动车	过G4309	福州南	广州南	20:49	20:52
高速动车	终G6243	广州北	深圳北	20:52	-
高速动车	始G6262	深圳北	广州南	-	20:57
动车组	终D9721	潮汕	深圳北	20:59	-
高速动车	终G1042	十堰东	深圳北	21:01	-
高速动车	始G6256	深圳北	广州南	-	21:02
动车组	终D7430	汕头	深圳北	21:05	-
高速动车	终G2905	桂林北	深圳北	21:06	-
高速动车	终G3141	合肥南	深圳北	21:14	-
高速动车	过G6345	广州南	潮汕	21:10	21:14
高速动车	始G6216	深圳北	广州南	-	21:16
高速动车	终G9703	广州南	深圳北	21:29	-
动车组	终D3107	上海虹桥	深圳北	21:33	-
高速动车	终G9535	长沙南	深圳北	21:34	-
城际动车	终C6817	深圳坪山	深圳北	21:38	-
动车组	始D7426	深圳北	潮汕	-	21:38
高速动车	终G549	焦作	深圳北	21:39	-
动车组	终D691	厦门	深圳北	21:43	-
高速动车	终G6025	长沙南	深圳北	21:45	-
动车组	终D7446	汕头	深圳北	21:48	-
高速动车	始G9704	深圳北	广州南	-	21:50
动车组	终D3125	扬州	深圳北	21:53	-
高速动车	终G1021	武汉	深圳北	21:54	-
高速动车	过G6341	广州南	汕头	21:49	21:55
高速动车	始G6232	深圳北	广州南	-	22:12
动车组	终D2335	厦门	深圳北	22:14	-
高速动车	过G6331	潮汕	广州南	22:09	22:17
高速动车	终G6173	怀化南	深圳北	22:19	-
高速动车	始G6260	深圳北	广州南	-	22:22
城际动车	终C7289	汕尾	深圳北	22:24	-
高速动车	终G6229	广州南	深圳北	22:24	-
高速动车	终G2928	昆明南	深圳北	22:29	-
高速动车	过G6310	汕头	广州南	22:30	22:34
高速动车	终G828	西安北	深圳北	22:34	-
动车组	终D2353	南平市	深圳北	22:35	-
高速动车	始G6210	深圳北	广州南	-	22:39
动车组	终D2283	上海虹桥	深圳北	22:41	-
高速动车	过G6263	广州南	福田	22:39	22:42
高速动车	终G842	西安北	深圳北	22:44	-
高速动车	终G6027	岳阳东	深圳北	22:49	-
高速动车	终G6221	广州南	深圳北	23:01	-
动车组	终D2293	南京南	深圳北	23:03	-
动车组	终D671	福州南	深圳北	23:21	-
高速动车	终G2137	铜仁	深圳北	23:23	-
高速动车	终G2920	北海	深圳北	23:31	-
动车组	终D7427	饶平	深圳北	23:32	-
高速动车	终G6143	怀化南	深圳北	23:43	-
