列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G72	福田	北京西	-	7:02
高速动车	始G6072	福田	永州	-	7:35
高速动车	终G9739	广州南	福田	8:12	-
高速动车	终G6227	广州南	福田	8:18	-
高速动车	始G9740	福田	广州南	-	8:40
高速动车	始G6218	福田	广州南	-	8:49
高速动车	终G9749	广州南	福田	9:02	-
高速动车	终G9721	深圳北	福田	9:17	-
高速动车	始G9750	福田	广州南	-	9:27
高速动车	始G4512	福田	成都东	-	10:20
高速动车	终G9741	广州南	福田	10:41	-
高速动车	始G9742	福田	广州南	-	11:05
高速动车	终G9723	梅州西	福田	11:13	-
高速动车	终G9751	广州南	福田	11:19	-
高速动车	始G9752	福田	广州南	-	12:03
高速动车	终G6215	广州南	福田	12:07	-
高速动车	始G9724	福田	梅州西	-	12:12
高速动车	始G6212	福田	佛山西	-	12:30
高速动车	终G9743	广州南	福田	13:07	-
高速动车	始G9744	福田	广州南	-	13:43
高速动车	终G9769	潮汕	福田	14:21	-
高速动车	终G417	南宁东	福田	15:02	-
高速动车	始G9768	福田	广州南	-	15:23
高速动车	终G9745	广州南	福田	15:43	-
高速动车	始G418	福田	南宁东	-	15:45
高速动车	终G9755	广州南	福田	16:14	-
高速动车	始G9746	福田	肇庆东	-	16:23
高速动车	始G9756	福田	广州南	-	16:33
高速动车	终G6074	永州	福田	17:25	-
高速动车	始G6014	福田	长沙南	-	17:45
高速动车	终G71	北京西	福田	18:08	-
高速动车	终G4511	成都东	福田	18:23	-
高速动车	始G6236	福田	广州南	-	18:28
高速动车	终G9765	广州南	福田	19:23	-
高速动车	始G9722	福田	深圳北	-	19:24
高速动车	始G9766	福田	广州南	-	19:47
高速动车	终G6265	广州南	福田	20:01	-
高速动车	始G6264	福田	广州北	-	20:19
高速动车	终G6263	广州南	福田	22:50	-
