列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K606	杭州	西安	0:14	0:18
直达特快	过Z272	青岛	西宁	0:28	0:30
普快	过1551	太原	连云港东	0:33	0:36
直达特快	过Z170	青岛北	广州东	0:49	0:52
直达特快	过Z252	上海	西安	0:56	0:58
快速	过K2046	西安	沈阳北	1:04	1:16
快速	过K1102	上海	安阳	2:10	2:14
普快	过1148	宝鸡	连云港东	3:00	3:02
快速	过K560	上海	延安	3:14	3:25
快速	过K419	扬州	兰州	3:21	3:31
快速	过K2276	杭州	新乡	3:33	3:37
快速	过K738	上海	洛阳	3:39	3:44
快速	过K2666	苏州	临汾	3:53	3:55
特快	过T326	宁波	郑州	5:11	5:14
快速	过K62	南通	西安	5:33	5:38
快速	过K596	乌鲁木齐	杭州	5:34	5:38
直达特快	过Z218	兰州	上海	6:09	6:13
快速	过K2048	沈阳北	西安	6:11	6:14
快速	过K152	上海	郑州	6:23	6:26
快速	过K126	咸阳	长春	6:30	6:51
快速	过K1598	烟台	郑州	7:11	7:16
快速	过K132	兰州	深圳西	7:40	7:44
快速	过K1130	烟台	宝鸡	7:47	7:50
快速	过K282	上海	成都	8:23	8:27
普快	过1303	北京西	郑州	8:29	8:34
普快	过1304	郑州	北京西	8:57	9:00
快速	过K1238	温州	郑州	11:52	11:55
快速	过K128	长春	咸阳	11:59	12:02
快速	过K134	深圳西	兰州	12:16	12:19
直达特快	过Z148	深圳东	郑州	12:46	12:52
快速	过K928	海拉尔	郑州	12:58	13:10
快速	过K742	郑州	厦门北	13:31	13:36
快速	过K8002	郑州	商丘	13:54	13:58
快速	过K30	福州	洛阳	14:29	14:34
快速	过K15	济南	重庆西	15:15	15:20
快速	过K1240	郑州	温州	15:16	15:20
快速	过K716	郑州	大连	15:28	15:32
普快	过1552	连云港东	太原	15:35	15:38
快速	过K926	郑州	海拉尔	16:16	16:19
快速	过K32	洛阳	福州	16:30	16:34
快速	过K744	厦门北	郑州	16:29	16:35
直达特快	过Z168	广州东	青岛北	17:23	17:26
快速	过K1144	洛阳	启东	17:34	17:37
直达特快	过Z274	西宁	青岛	17:45	17:48
快速	过K1596	郑州	烟台	17:56	18:00
直达特快	过Z378	西宁	上海	18:18	18:22
快速	过K359	银川	上海	18:43	18:46
快速	过K175	商丘	乌鲁木齐	18:48	18:52
快速	过K154	郑州	上海	18:53	19:03
快速	过K1062	哈尔滨西	重庆	18:58	19:04
快速	过K1064	重庆	哈尔滨西	19:11	19:14
快速	过K976	哈尔滨西	襄阳	19:17	19:22
特快	过T328	郑州	宁波	19:23	19:26
快速	过K206	成都	青岛	19:50	19:53
快速	过K330	洛阳	天津	20:00	20:03
快速	过K284	成都	上海	20:10	20:13
快速	过K1101	安阳	上海	20:20	20:23
快速	过K1149	新乡	昆山	20:30	20:40
快速	过K290	上海	成都	20:37	20:41
快速	过K1142	启东	洛阳	20:44	20:48
直达特快	过Z146	郑州	深圳东	20:49	20:52
快速	过K912	西安	青岛	20:58	21:02
快速	过K1132	宝鸡	烟台	21:09	21:13
快速	过K1150	昆山	新乡	21:13	21:16
快速	过K360	上海	银川	21:51	21:58
快速	过K245	扬州	成都	21:59	22:03
快速	过K608	西安	杭州	22:08	22:11
特快	过T112	杭州	兰州	22:09	22:12
快速	过K736	洛阳	上海	22:41	22:44
快速	过K60	西安	南通	23:18	23:21
快速	过K1026	青岛北	兰州	23:23	23:27
普快	过1150	连云港东	宝鸡	23:35	23:38
快速	过K2275	新乡	杭州	23:55	23:58
快速	过K234	上海	石家庄	23:55	23:59
