列车类型	车次	始发站	终到站	到站时间	发车时间
直达特快	过Z150	贵阳	北京西	0:55	1:01
快速	过K777	东莞东	兰州西	1:36	1:46
快速	过K878	烟台	昆明	2:41	3:01
快速	过K944	温州	贵阳	3:03	3:23
快速	过K814	广州	达州	3:21	3:33
快速	过K834	贵阳	上海南	3:25	3:37
快速	过K833	上海南	贵阳	3:40	3:52
快速	过K492	昆明	济南	3:48	3:56
快速	过K778	兰州西	东莞东	4:32	4:42
快速	过K9264	深圳西	铜仁	4:30	4:57
快速	过K846	贵阳	宁波	4:51	4:59
直达特快	过Z149	北京西	贵阳	4:59	5:05
快速	过K813	达州	广州	4:54	5:08
快速	过K1474	湛江	襄阳	5:23	5:43
普客	始7266	怀化	澧县	-	6:57
快速	过K848	宁波	贵阳	6:45	7:00
普客	始7272	怀化	梅江	-	7:10
普客	始7269	怀化	塘豹	-	7:25
特快	过T282	南宁	乌鲁木齐	7:07	7:30
快速	过K835	重庆西	深圳西	7:35	8:13
快速	始K268	怀化	北京西	-	8:30
普客	始7275	怀化	新晃	-	8:46
直达特快	过Z161	北京西	昆明	9:20	9:26
直达特快	过Z162	昆明	北京西	9:22	9:28
快速	过K80	昆明	上海南	9:28	9:48
快速	过K836	深圳西	重庆西	9:28	9:50
快速	过K2286	昆明	长春	9:35	9:55
快速	过K138	昆明	南通	9:50	10:02
快速	始K9210	怀化	长沙	-	10:16
快速	过K474	昆明	北京	10:15	10:35
快速	过K726	昆明	哈尔滨西	10:46	10:54
快速	过K111	上海南	贵阳	11:09	11:21
快速	过K491	济南	昆明	12:16	12:35
快速	始K9262	怀化	深圳西	-	12:45
普客	过7274	新晃	益阳	12:42	12:52
直达特快	过Z290	宁波	昆明	13:03	13:18
快速	终K9260	深圳西	怀化	13:45	-
快速	始K1374	怀化	上海南	-	14:26
快速	过K2288	长春	昆明	14:23	14:43
普客	终7265	张家界	怀化	15:00	-
快速	过K79	上海南	昆明	14:56	15:16
快速	过K495	上海南	贵阳	15:04	15:22
快速	始K808	怀化	无锡	-	15:30
快速	过K9263	铜仁	深圳西	15:18	15:39
普客	终7271	梅江	怀化	15:47	-
快速	终K807	无锡	怀化	16:20	-
快速	过K112	贵阳	上海南	16:34	16:42
快速	终K267	北京西	怀化	16:48	-
普客	终7273	益阳	怀化	17:12	-
快速	终K1373	上海南	怀化	17:25	-
普客	终7270	塘豹	怀化	17:28	-
快速	过K136	南通	昆明	18:04	18:21
快速	终K9209	长沙	怀化	18:26	-
快速	过K942	贵阳	温州	18:17	18:37
直达特快	过Z54	昆明	北京西	20:13	20:19
直达特快	过Z53	北京西	昆明	20:13	20:21
快速	过K473	北京	昆明	20:35	20:55
快速	过K496	六盘水	上海南	21:05	21:23
快速	过K1473	襄阳	湛江	21:36	21:56
快速	过K876	昆明	烟台	22:00	22:08
快速	过K728	哈尔滨西	昆明	21:54	22:09
特快	过T284	乌鲁木齐	南宁	21:58	22:25
直达特快	过Z288	昆明	宁波	23:40	23:46
