列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K7039	哈尔滨	漠河	1:49	2:11
快速	过K7042	漠河	哈尔滨	2:09	2:26
快速	过K7041	哈尔滨	漠河	3:57	4:23
快速	过K7093	哈尔滨东	海拉尔	4:47	5:23
快速	始K7104	加格达奇	哈尔滨	-	5:41
快速	终K7030	伊图里河	加格达奇	10:17	-
快速	始K498	加格达奇	北京	-	11:22
普快	始2062	加格达奇	大连	-	11:43
普快	终4060	塔河	加格达奇	13:20	-
普快	始2668	加格达奇	沈阳	-	13:33
普快	终2061	大连	加格达奇	14:03	-
快速	终K497	北京	加格达奇	15:25	-
普快	始4059	加格达奇	塔河	-	15:48
快速	始K7179	加格达奇	伊图里河	-	15:58
快速	过K7040	漠河	哈尔滨	19:52	20:10
快速	过K7098	海拉尔	哈尔滨	21:05	21:26
普客	过6246	古莲	齐齐哈尔	21:40	22:10
快速	终K7103	哈尔滨	加格达奇	23:47	-
普客	过6245	齐齐哈尔	古莲	23:24	23:49
