列车类型	车次	始发站	终到站	到站时间	发车时间
普快	始5512	凭祥	南宁	-	10:10
普快	终5517	南宁	凭祥	12:26	-
普快	始5518	凭祥	南宁	-	14:00
普快	终5511	南宁	凭祥	20:28	-
