列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	终C6964	湘潭	长沙	20:33	-
城际动车	始C8879	长沙	石门县北	-	20:35
城际动车	始C7293	长沙	大丰	-	20:36
快速	过K358	重庆西	广州	20:30	20:38
城际动车	终C6966	湘潭	长沙	20:44	-
城际动车	终C6968	湘潭	长沙	20:52	-
城际动车	过C7898	麓谷	湘潭	20:50	20:53
快速	过K73	重庆北	上海南	20:37	20:58
城际动车	终C6970	湘潭	长沙	21:02	-
城际动车	终C7298	大丰	长沙	21:15	-
特快	过T369	大连	广州	21:10	21:16
直达特快	过Z90	广州	石家庄	21:10	21:20
城际动车	终C6972	湘潭	长沙	21:23	-
城际动车	终C7892	麓谷	长沙	21:26	-
特快	过T370	广州	大连	21:18	21:26
城际动车	终C6974	湘潭	长沙	21:35	-
城际动车	终C6976	湘潭	长沙	21:40	-
特快	过T8301	张家界西	广州	21:25	21:41
快速	过K9231	岳阳	广州	21:32	21:47
城际动车	终C6978	湘潭	长沙	21:52	-
城际动车	终C6990	湘潭	长沙	22:05	-
城际动车	终C7280	大丰	长沙	22:14	-
快速	过K936	广州东	襄阳	21:49	22:18
城际动车	终C6980	湘潭	长沙	22:25	-
城际动车	终C6982	湘潭	长沙	22:38	-
城际动车	终C8029	张家界西	长沙	22:44	-
城际动车	终C8889	石门县北	长沙	22:50	-
特快	过T95	武昌	深圳	22:45	22:51
直达特快	过Z149	北京西	贵阳	22:51	22:57
快速	始K9217	长沙	深圳	-	23:09
快速	过K1008	广州	周口	22:55	23:13
快速	过K687	重庆北	汕头	22:57	23:15
快速	过K932	广州东	襄阳	23:02	23:19
直达特快	过Z190	广州	郑州	23:17	23:26
直达特快	过Z36	广州	北京西	23:28	23:34
城际动车	终C8057	龙山北	长沙	23:40	-
快速	过K1078	宁波	重庆北	23:11	23:40
快速	过K9203	岳阳	深圳东	23:30	23:40
快速	过K600	广州	包头	23:36	23:46
快速	过K931	襄阳	广州东	23:24	23:46
快速	过K1374	怀化	上海南	23:37	23:59
