列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C1005	长春西	延吉西	-	6:30
城际动车	始C1203	长春西	吉林	-	6:53
高速动车	过G8004	吉林	大连	7:03	7:04
城际动车	始C1009	长春西	珲春	-	7:30
高速动车	过G8006	长春	大连北	7:38	7:40
动车组	始D24	长春西	北京	-	7:46
动车组	过D28	哈尔滨西	北京	8:02	8:04
高速动车	过G372	哈尔滨西	北京南	8:12	8:14
高速动车	过G704	哈尔滨西	大连北	8:22	8:24
高速动车	始G1292	长春西	长沙南	-	8:57
高速动车	始G1212	长春西	上海虹桥	-	9:02
高速动车	始G400	长春西	北京南	-	9:09
高速动车	过G701	大连北	哈尔滨西	9:09	9:11
高速动车	过G1206	哈尔滨西	青岛北	9:17	9:19
城际动车	始C1249	长春西	吉林	-	9:24
高速动车	过G48	哈尔滨西	大连北	9:24	9:26
城际动车	始C1045	长春西	延吉西	-	9:30
高速动车	过G1202	哈尔滨西	上海虹桥	9:31	9:33
高速动车	过G8128	珲春	大连	9:58	10:00
高速动车	过G703	大连北	大庆东	10:04	10:07
高速动车	过G1276	哈尔滨西	武汉	10:07	10:09
高速动车	过G771	大连北	佳木斯	10:10	10:13
高速动车	过G708	哈尔滨西	大连北	10:15	10:17
高速动车	过G766	齐齐哈尔南	大连北	10:21	10:23
高速动车	过G1266	延吉西	青岛北	10:26	10:29
高速动车	过G8003	大连北	吉林	10:38	10:40
高速动车	过G705	大连北	哈尔滨西	10:43	10:45
高速动车	过G8125	大连北	珲春	11:03	11:05
高速动车	过G47	大连北	哈尔滨西	11:10	11:12
高速动车	过G707	大连北	牡丹江	11:22	11:24
高速动车	过G710	哈尔滨西	大连北	11:46	11:48
高速动车	终G8005	大连北	长春西	11:50	-
高速动车	始G1256	长春西	上海虹桥	-	11:53
高速动车	过G763	盘锦	哈尔滨西	11:56	11:58
动车组	过D102	哈尔滨西	北京	12:00	12:02
高速动车	过G788	丹东	齐齐哈尔南	12:02	12:04
高速动车	始G8012	长春西	大连北	-	12:12
高速动车	过G1262	哈尔滨西	郑州东	12:26	12:28
高速动车	过G709	大连北	哈尔滨西	12:36	12:38
高速动车	过G768	齐齐哈尔	大连北	12:45	12:47
高速动车	过G711	大连北	齐齐哈尔南	12:54	12:56
高速动车	过G712	哈尔滨西	大连北	12:56	12:58
动车组	过D29	北京	齐齐哈尔南	13:13	13:15
高速动车	过G1238	佳木斯	石家庄	13:14	13:16
高速动车	过G714	绥芬河	大连北	13:21	13:23
高速动车	过G373	天津西	哈尔滨西	13:23	13:25
高速动车	过G381	北京南	哈尔滨西	13:31	13:33
高速动车	过G8009	大连北	吉林	13:37	13:39
高速动车	过G394	牡丹江	北京南	13:54	13:56
高速动车	过G752	佳木斯	沈阳北	13:59	14:01
高速动车	过G770	大庆东	大连北	14:10	14:12
高速动车	过G50	哈尔滨西	大连北	14:17	14:19
高速动车	过G764	哈尔滨西	盘锦	14:37	14:39
高速动车	过G718	佳木斯	大连北	14:43	14:45
高速动车	过G754	佳木斯	沈阳北	15:09	15:11
城际动车	终C1010	延吉西	长春西	15:19	-
高速动车	过G720	哈尔滨西	大连北	15:28	15:30
高速动车	过G717	大连北	绥芬河	15:43	15:45
高速动车	过G1268	青岛北	延吉西	15:52	15:55
高速动车	过G1208	青岛北	哈尔滨西	15:58	16:00
动车组	过D30	齐齐哈尔南	北京	15:58	16:00
城际动车	始C1021	长春西	延吉西	-	16:08
高速动车	过G49	大连北	哈尔滨西	16:10	16:12
高速动车	过G719	大连北	哈尔滨西	16:16	16:18
高速动车	过G1240	石家庄	佳木斯	16:30	16:33
高速动车	过G724	哈尔滨西	大连北	16:45	16:47
高速动车	过G384	吉林	北京南	16:55	16:57
高速动车	过G753	沈阳北	佳木斯	16:58	17:00
高速动车	过G8076	丹东	延吉西	17:11	17:13
高速动车	过G393	北京南	牡丹江	17:17	17:19
高速动车	过G382	哈尔滨西	北京南	17:19	17:21
动车组	过D25	北京	佳木斯	17:26	17:28
高速动车	过G732	哈尔滨西	大连北	17:33	17:35
高速动车	过G786	齐齐哈尔南	丹东	17:39	17:41
高速动车	过G733	大连北	佳木斯	17:38	17:41
高速动车	过G772	佳木斯	大连北	17:46	17:48
高速动车	过G8127	大连	珲春	17:52	17:54
高速动车	过G374	哈尔滨西	天津西	18:06	18:08
高速动车	过G8024	吉林	大连北	18:13	18:15
高速动车	过G1264	郑州东	哈尔滨西	18:17	18:19
高速动车	过G716	牡丹江	大连北	18:33	18:35
高速动车	过G755	沈阳北	哈尔滨西	18:36	18:38
高速动车	过G730	哈尔滨西	大连北	18:52	18:54
高速动车	过G725	大连北	哈尔滨西	18:59	19:01
高速动车	过G765	大连北	齐齐哈尔南	19:08	19:10
高速动车	过G1278	武汉	哈尔滨西	19:15	19:17
高速动车	过G722	齐齐哈尔南	大连北	19:25	19:27
