列车类型	车次	始发站	终到站	到站时间	发车时间
直达特快	过Z21	北京西	拉萨	0:20	0:26
直达特快	过Z277	北京西	银川	0:29	0:35
快速	过K603	北京	运城	3:27	3:38
直达特快	过Z22	拉萨	北京西	3:54	4:00
直达特快	过Z275	银川	北京西	4:01	4:09
普快	过2462	包头	临汾	3:40	4:17
快速	过K1285	银川	青岛北	3:33	4:18
特快	过T42	西安	北京西	4:21	4:27
快速	过K1805	银川	杭州	4:13	4:36
特快	过T176	西宁	北京西	4:41	4:47
快速	过K1117	包头	北京西	4:55	5:16
普快	终1552	连云港东	太原	5:20	-
快速	终K882	青岛北	太原	6:18	-
快速	终K238	深圳西	太原	6:33	-
普客	始8171	太原	沁县	-	6:35
普快	始2673	太原	晋城	-	7:00
普客	始8818	太原	灵丘	-	7:08
普快	始4611	太原	介休	-	7:09
直达特快	终Z194	沈阳北	太原	7:13	-
直达特快	始Z7835	太原	柳林南	-	7:18
特快	过T8	成都	北京西	7:21	7:27
快速	始K7831	太原	柳林南	-	7:33
快速	过K868	唐山	临汾	7:22	7:39
快速	终K690	重庆西	太原	7:52	-
普快	始4621	太原	蔡家崖	-	7:55
快速	过K609	北京	韩城	7:37	8:05
直达特快	终Z196	上海	太原	8:14	-
快速	终K601	北京	太原	8:17	-
普快	始4616	太原	宁武	-	8:28
快速	终K564	海门	太原	8:50	-
快速	始K7804	太原	大同	-	9:05
快速	过K1572	吉林	重庆西	9:03	9:27
快速	过K672	宝鸡	大同	9:10	9:33
普快	终4635	忻州	太原	9:53	-
快速	过K546	成都	哈尔滨	9:46	10:10
普快	终4644	柳林南	太原	10:36	-
快速	过K978	西宁	齐齐哈尔	10:14	10:38
快速	始K903	太原	厦门北	-	11:11
快速	过K980	齐齐哈尔	西宁	10:35	11:13
快速	终K7823	蔡家崖	太原	11:19	-
快速	始K7802	太原	大同	-	11:26
快速	过K1806	杭州	银川	11:23	11:49
快速	过K1574	重庆西	吉林	11:33	11:56
快速	过K1365	大同	武昌	11:37	12:00
快速	终K7801	大同	太原	12:23	-
快速	终K372	上海	太原	12:25	-
普快	始1551	太原	连云港东	-	12:28
快速	过K7807	大同	运城	12:02	12:35
直达特快	终Z7836	柳林南	太原	12:49	-
快速	终K1578	乌海西	太原	13:30	-
快速	终K7832	柳林南	太原	14:18	-
快速	始K689	太原	重庆西	-	14:20
直达特快	始Z7837	太原	柳林南	-	14:22
快速	始K1577	太原	乌海西	-	14:46
快速	过K7808	运城	大同	14:35	14:50
快速	始K7833	太原	吕梁	-	15:18
快速	始K566	太原	海门	-	15:55
快速	过K1332	上海	银川	15:20	16:02
快速	过K891	大同	杭州	15:46	16:04
普客	终8817	灵丘	太原	16:06	-
快速	始K374	太原	上海	-	16:13
快速	始K7821	太原	蔡家崖	-	16:15
直达特快	过Z356	济南	伊宁	16:16	16:22
快速	过K892	杭州	大同	16:26	16:44
直达特快	终Z7805	大同	太原	16:49	-
普快	始4636	太原	忻州	-	16:53
快速	过K962	临汾	沈阳北	17:02	17:18
快速	始K1292	太原	烟台	-	17:23
普快	始4643	太原	柳林南	-	17:26
直达特快	始Z7806	太原	大同	-	17:56
普快	终4612	介休	太原	18:01	-
特快	过T175	北京西	西宁	18:23	18:29
快速	终K7803	大同	太原	18:31	-
快速	始K520	太原	秦皇岛	-	18:34
快速	终K904	厦门北	太原	19:08	-
普快	始2095	太原	西安	-	19:22
快速	过K604	运城	北京	19:16	19:30
快速	过K1115	北京西	包头	19:26	19:43
特快	过T41	北京西	西安	19:46	19:54
直达特快	始Z198	太原	上海	-	19:58
直达特快	终Z7838	柳林南	太原	19:59	-
直达特快	过Z55	北京西	兰州	19:55	20:05
快速	终K1396	温州	太原	20:22	-
快速	过K866	运城	唐山	20:10	20:40
快速	过K731	大同	广州东	20:08	20:49
快速	过K548	哈尔滨	成都	20:36	20:51
直达特快	始Z192	太原	沈阳北	-	20:58
普客	终8172	沁县	太原	21:06	-
快速	始K1398	太原	温州	-	21:14
快速	终K7834	吕梁	太原	21:15	-
普快	终4623	蔡家崖	太原	21:18	-
快速	过K1331	银川	上海	20:54	21:23
普快	终4615	宁武	太原	21:35	-
快速	始K884	太原	青岛北	-	21:38
快速	过K214	西安	天津	21:40	21:48
快速	始K602	太原	北京	-	21:55
特快	过T7	北京西	成都	22:02	22:08
直达特快	过Z358	伊宁	济南	22:08	22:15
快速	过K610	韩城	北京	22:00	22:31
快速	始K1485	太原	银川	-	22:58
快速	过K671	大同	宝鸡	22:53	23:03
普快	过2464	临汾	包头	22:58	23:13
快速	始K237	太原	深圳西	-	23:19
快速	过K213	天津	西安	23:12	23:24
快速	过K729	广州东	大同	23:24	23:47
快速	过K1286	青岛北	银川	23:42	23:59
