列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	过G197	北京南	青岛	21:30	21:32
高速动车	终G2096	兰州西	青岛北	21:35	-
城际动车	终C6576	荣成	青岛北	21:40	-
高速动车	终G1856	西安北	青岛北	21:43	-
高速动车	终G5576	曲阜东	青岛北	21:49	-
城际动车	终C6578	烟台	青岛北	21:53	-
高速动车	始G6920	青岛北	济南东	-	21:54
高速动车	终G1840	兰州西	青岛北	21:56	-
高速动车	终G1246	沈阳北	青岛北	22:14	-
高速动车	终G5574	曲阜东	青岛北	22:19	-
高速动车	过G1836	重庆西	青岛	22:28	22:31
高速动车	过G234	上海虹桥	青岛	22:40	22:42
动车组	过D6022	济南东	青岛	22:46	22:48
