列车类型	车次	始发站	终到站	到站时间	发车时间
直达特快	过Z272	青岛	西宁	21:53	22:08
快速	过K359	银川	上海	22:05	22:13
直达特快	过Z170	青岛北	广州东	21:59	22:14
特快	过T36	合肥	北京	21:58	22:16
特快	过T116	上海	兰州	22:18	22:24
快速	过K876	昆明	烟台	22:14	22:28
直达特快	过Z252	上海	西安	22:24	22:30
快速	过K1596	郑州	烟台	22:26	22:36
快速	过K8358	连云港东	上海	22:30	22:39
快速	过K1102	上海	安阳	22:35	22:45
直达特快	过Z40	上海	乌鲁木齐	22:48	22:54
直达特快	过Z157	泰州	哈尔滨西	22:42	22:57
普快	过1461	北京	上海	22:38	22:57
快速	过K738	上海	洛阳	23:01	23:07
快速	过K1028	兰州	青岛北	22:55	23:10
快速	过K172	上海	日照	22:55	23:17
快速	过K206	成都	青岛	23:08	23:23
快速	过K419	扬州	兰州	23:09	23:26
快速	过K1806	杭州	银川	23:22	23:30
快速	过K233	石家庄	上海	23:24	23:31
快速	过K560	上海	延安	23:28	23:35
快速	过K284	成都	上海	23:33	23:40
快速	过K2666	苏州	临汾	23:35	23:41
快速	过K372	上海	太原	23:43	23:50
快速	过K246	成都	扬州	23:43	23:59
