列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K590	重庆	北京西	0:09	0:21
快速	过K1165	长治北	北京西	0:25	0:29
快速	过K257	天津	成都	0:13	0:38
快速	过K1364	成都	北京西	0:36	0:47
快速	过K158	湛江	北京	0:53	0:55
快速	过K401	北京西	周口	1:29	1:36
快速	过K1276	南昌	包头	1:41	1:54
快速	过K402	周口	北京西	2:09	2:12
特快	过T289	北京西	南宁	2:21	2:23
快速	过K1363	北京西	成都	2:48	3:00
快速	终K5217	北京西	邯郸	3:23	-
快速	过K1264	杭州	石家庄	3:52	3:58
快速	过K234	上海	石家庄	4:16	4:31
快速	过K184	南阳	北京	4:48	4:54
特快	过T147	南昌	北京	5:28	5:32
特快	过T56	宝鸡	天津	5:37	5:41
快速	过K268	怀化	北京西	5:48	6:13
直达特快	过Z96	重庆西	北京西	6:24	6:26
特快	过T10	重庆西	北京西	6:45	6:48
旅游	始Y512	邯郸	承德	-	6:55
普客	始6423	邯郸	潞城	-	7:05
快速	终K7759	石家庄	邯郸	7:27	-
特快	过T168	南昌	北京西	7:55	7:59
直达特快	过Z90	广州	石家庄	8:20	8:25
快速	过K850	上海	保定	8:26	8:32
特快	过T369	大连	广州	8:41	8:47
快速	过K474	昆明	北京	8:45	9:05
快速	终K1528	哈尔滨	邯郸	9:10	-
特快	过T50	宜昌东	北京西	9:10	9:15
快速	过K2286	昆明	长春	9:20	9:34
快速	过K388	沈阳北	成都	9:29	9:37
快速	始K7760	邯郸	石家庄	-	9:45
特快	过T370	广州	大连	9:53	10:03
快速	过K598	包头	广州	10:25	10:33
快速	始K1526	邯郸	哈尔滨	-	10:36
快速	终K5227	石家庄	邯郸	10:42	-
快速	过K262	汉中	北京西	10:17	10:43
快速	始K5228	邯郸	石家庄	-	11:38
快速	始K5218	邯郸	北京西	-	11:50
快速	终K7705	北京	邯郸	11:59	-
快速	过K386	成都	沈阳北	11:49	12:09
快速	过K269	北京西	洛阳	12:06	12:09
直达特快	过Z149	北京西	贵阳	12:24	12:26
快速	过K1163	北京西	长治北	12:35	12:38
快速	过K507	北京西	贵阳	12:46	12:49
普客	始6043	邯郸	长治北	-	12:51
快速	始K7706	邯郸	北京	-	13:15
快速	过K817	北京西	成都	13:04	13:16
快速	过K5204	潞城	天津	13:16	13:22
特快	过T290	南宁	北京西	13:39	13:41
快速	过K21	北京西	南宁	13:41	13:45
特快	过T124	广州	长春	13:56	14:02
特快	过T122	长春	广州	14:04	14:08
快速	始K5206	邯郸	天津	-	14:08
普客	终6044	长治北	邯郸	14:18	-
快速	过K233	石家庄	上海	14:43	14:49
快速	过K2288	长春	昆明	14:57	15:00
特快	过T254	广州	天津	14:58	15:04
快速	过K600	广州	包头	15:07	15:13
直达特快	过Z236	广州东	哈尔滨西	15:18	15:26
快速	过K818	成都	北京西	15:59	16:03
快速	过K589	北京西	重庆	16:16	16:19
快速	过K1278	包头	南昌	16:27	16:30
快速	过K5203	天津	潞城	16:38	16:44
快速	过K22	南宁	北京西	17:09	17:14
特快	过T145	北京	南昌	17:11	17:17
快速	过K117	北京西	成都	17:30	17:32
直达特快	过Z150	贵阳	北京西	17:40	17:42
快速	终K5208	天津	邯郸	17:46	-
快速	过K1263	石家庄	杭州	17:40	17:46
直达特快	过Z89	石家庄	广州	18:10	18:15
快速	过K849	保定	上海	18:23	18:29
特快	过T167	北京西	南昌	18:42	18:45
快速	过K267	北京西	怀化	18:53	18:56
特快	过T252	天津	广州	19:06	19:10
快速	过K258	成都	天津	19:12	19:18
特快	过T9	北京西	重庆西	19:18	19:21
普客	终6424	潞城	邯郸	19:21	-
快速	过K1216	青岛北	石家庄	19:22	19:28
快速	过K183	北京	南阳	19:29	20:13
特快	过T49	北京西	宜昌东	20:21	20:25
特快	过T58	天津	宝鸡	20:43	20:48
快速	过K473	北京	昆明	22:26	22:29
快速	过K261	北京西	汉中	22:55	23:01
特快	过T231	北京西	西安	23:10	23:13
快速	过K157	北京	湛江	23:22	23:26
快速	过K1215	石家庄	青岛北	23:34	23:38
旅游	终Y514	承德	邯郸	23:59	-
