列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K346	沈阳北	温州	0:05	0:09
快速	过K554	牡丹江	温州	0:14	0:20
快速	过K976	哈尔滨西	襄阳	0:26	0:30
快速	过K972	通化	青岛北	0:35	0:39
快速	过K916	阜新南	北京东	0:32	1:00
快速	过K1062	哈尔滨西	重庆	1:03	1:07
快速	过K2288	长春	昆明	1:21	1:26
直达特快	过Z186	深圳	沈阳北	1:31	1:37
快速	过K386	成都	沈阳北	1:39	1:54
快速	过K940	牡丹江	石家庄	2:21	2:27
快速	过K978	西宁	齐齐哈尔	3:20	3:35
快速	过K489	天津	佳木斯	3:28	3:45
快速	过K350	佳木斯	北京	3:47	3:53
快速	过K1574	重庆西	吉林	3:36	3:55
快速	过K348	温州	沈阳北	4:01	4:07
快速	过K915	北京东	阜新南	4:08	4:23
快速	过K726	昆明	哈尔滨西	4:27	4:32
快速	过K938	石家庄	牡丹江	4:53	5:04
快速	过K498	加格达奇	北京	4:58	5:04
快速	过K50	齐齐哈尔	杭州	5:06	5:12
特快	过T40	齐齐哈尔	北京	5:17	5:23
快速	过K294	济南	齐齐哈尔	6:29	6:35
普快	始4256	锦州	叶柏寿	-	6:50
快速	过K1303	北京	海拉尔	7:08	7:14
快速	过K1984	南通	吉林	7:34	7:38
特快	过T182	汉口	哈尔滨	9:52	10:00
快速	终K7502	阜新南	锦州	10:15	-
特快	过T132	上海	大连	10:25	10:29
快速	过K956	青岛北	白城	10:32	10:36
快速	过K56	包头	大连	10:40	10:44
快速	过K1452	牡丹江	日照	11:07	11:11
直达特快	过Z112	海口	哈尔滨西	11:11	11:15
快速	过K702	青岛北	哈尔滨西	11:18	11:25
快速	过K1054	青岛北	吉林	11:29	11:34
快速	过K1064	重庆	哈尔滨西	11:44	11:49
快速	过K962	临汾	沈阳北	11:54	12:00
快速	过K1392	烟台	佳木斯	12:04	12:10
快速	过K1302	满洲里	北京	12:32	12:38
快速	过K1394	佳木斯	烟台	12:40	12:46
快速	始K7503	锦州	阜新南	-	12:50
快速	过K2048	沈阳北	西安	12:48	12:54
特快	过T184	哈尔滨	汉口	16:00	16:05
普快	终4255	叶柏寿	锦州	16:32	-
快速	过K190	沈阳北	上海	16:32	16:37
特快	过T131	大连	上海	16:49	16:55
快速	始K7501	锦州	阜新南	-	17:33
快速	过K339	北京	佳木斯	17:26	17:34
快速	过K2388	长春	南宁	17:56	18:02
快速	过K429	北京	通化	18:08	18:12
快速	过K2046	西安	沈阳北	18:18	18:23
快速	过K928	海拉尔	郑州	18:21	18:29
特快	过T297	北京	牡丹江	18:27	18:31
快速	过K1572	吉林	重庆西	18:38	18:46
普快	过1230	阜新南	上海	18:40	18:58
快速	过K1301	北京	满洲里	19:16	19:22
快速	过K1528	哈尔滨	邯郸	19:29	19:35
快速	过K48	杭州	齐齐哈尔	19:32	19:39
快速	过K980	齐齐哈尔	西宁	19:35	19:44
直达特快	过Z174	哈尔滨西	上海	19:47	19:52
快速	过K188	上海	沈阳北	19:45	19:52
快速	过K128	长春	咸阳	19:56	19:59
快速	过K55	大连	包头	20:12	20:18
快速	过K388	沈阳北	成都	20:22	20:28
特快	过T39	北京	齐齐哈尔	20:39	20:45
快速	过K570	东莞东	齐齐哈尔	20:48	20:53
快速	过K497	北京	加格达奇	20:58	21:04
特快	过T369	大连	广州	21:02	21:08
快速	过K974	襄阳	哈尔滨西	21:09	21:15
直达特快	过Z188	沈阳北	深圳	21:16	21:24
快速	过K336	宁波	长春	21:27	21:32
普快	过1228	上海	阜新南	21:17	21:34
快速	过K2386	南宁	长春	22:09	22:13
快速	过K1986	吉林	南通	22:01	22:19
快速	过K349	北京	佳木斯	22:23	22:29
快速	过K1304	海拉尔	北京	22:23	22:29
快速	过K1056	吉林	青岛北	23:10	23:15
快速	过K2286	昆明	长春	23:12	23:16
特快	过T370	广州	大连	23:04	23:22
快速	过K704	哈尔滨西	青岛北	23:21	23:25
快速	过K126	咸阳	长春	23:39	23:45
快速	过K958	白城	青岛北	23:44	23:50
