列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K144	成都	南宁	17:39	17:53
高速动车	过G1756	福州	成都东	17:48	17:59
快速	过K874	成都东	湛江	17:46	18:00
快速	始K1270	重庆西	福州	-	18:00
高速动车	过G2890	昆明南	成都东	18:00	18:04
快速	过K691	呼和浩特	昆明	17:41	18:14
动车组	过D1706	贵阳北	西安北	18:13	18:18
动车组	过D1780	北海	绵阳	18:18	18:23
高速动车	终G2207	徐州东	重庆西	18:24	-
动车组	过D1818	广州南	成都东	18:30	18:36
高速动车	终G8593	成都东	重庆西	18:47	-
动车组	过D1822	广州南	成都东	18:40	18:48
动车组	终D6164	重庆北	重庆西	18:53	-
城际动车	过C6005	成都东	贵阳北	18:52	18:56
高速动车	过G2372	厦门北	成都东	18:53	18:57
动车组	过D1959	太原南	贵阳北	18:58	19:02
城际动车	始C6006	重庆西	成都东	-	19:04
高速动车	终G1831	济南西	重庆西	19:08	-
快速	终K836	深圳西	重庆西	19:13	-
动车组	始D6163	重庆西	重庆北	-	19:15
动车组	过D806	兰州	贵阳北	19:08	19:18
高速动车	终G2215	郑州东	重庆西	19:21	-
高速动车	过G2870	昆明南	成都东	19:20	19:26
高速动车	终G2878	昆明南	重庆西	19:27	-
高速动车	终G1886	南京南	重庆西	19:33	-
高速动车	终G1337	上海虹桥	重庆西	19:44	-
高速动车	终G1709	天津西	重庆西	19:46	-
动车组	始D6177	重庆西	万州北	-	19:46
高速动车	终G2880	昆明南	重庆西	19:55	-
动车组	终D6166	重庆北	重庆西	20:16	-
高速动车	终G1974	上海虹桥	重庆西	20:18	-
高速动车	过G8663	成都东	贵阳北	20:26	20:31
高速动车	终G571	北京西	重庆西	20:34	-
动车组	终D1963	太原南	重庆西	20:36	-
高速动车	过G1984	苍南	成都东	20:34	20:38
动车组	始D6165	重庆西	重庆北	-	20:49
高速动车	过G8664	贵阳北	江油	20:52	20:58
快速	过K508	贵阳	北京西	20:28	21:00
动车组	过D1705	西安北	贵阳北	20:56	21:00
动车组	过D1834	广州南	成都东	20:59	21:05
高速动车	过G2882	昆明南	成都东	21:05	21:11
高速动车	终G8595	成都东	重庆西	21:28	-
高速动车	终G8581	成都东	重庆西	21:43	-
动车组	终D6185	万州北	重庆西	21:44	-
动车组	终D6168	重庆北	重庆西	21:56	-
快速	始K835	重庆西	深圳西	-	22:02
动车组	终D1872	广州南	重庆西	22:15	-
高速动车	终G320	深圳北	重庆西	22:20	-
动车组	始D6167	重庆西	重庆北	-	22:24
直达特快	始Z223	重庆西	拉萨	-	22:25
高速动车	终G1838	青岛	重庆西	22:27	-
高速动车	终G8587	成都东	重庆西	22:32	-
高速动车	终G2231	西安北	重庆西	22:42	-
高速动车	终G2842	大理	重庆西	22:52	-
动车组	终D1991	西安北	重庆西	22:53	-
动车组	终D1874	广州南	重庆西	22:58	-
高速动车	终G2682	盐城	重庆西	23:01	-
快速	过K1034	贵阳	西安	22:36	23:04
高速动车	终G1333	上海虹桥	重庆西	23:05	-
快速	始K358	重庆西	广州	-	23:15
动车组	终D3568	北海	重庆西	23:25	-
动车组	终D6170	重庆北	重庆西	23:30	-
动车组	终D1878	广州南	重庆西	23:33	-
动车组	始D6169	重庆西	重庆北	-	23:45
