列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K770	广州	汉中	23:57	0:21
快速	过K1295	银川	广州	0:21	0:45
快速	过K84	西安	广州	0:14	0:53
快速	过K21	北京西	南宁	0:40	1:00
直达特快	过Z90	广州	石家庄	0:51	1:11
快速	过K758	洛阳	广州	0:54	1:12
特快	过T370	广州	大连	1:01	1:26
直达特快	过Z89	石家庄	广州	1:18	1:36
特快	过T128	东莞东	成都	1:25	1:40
特快	过T145	北京	南昌	1:46	1:54
快速	过K457	郑州	海口	1:52	2:00
快速	过K1315	呼和浩特东	福州	2:05	2:35
快速	过K1278	包头	南昌	2:16	2:41
直达特快	过Z190	广州	郑州	2:48	2:55
直达特快	过Z12	沈阳北	广州东	2:48	2:55
直达特快	过Z5	北京西	南宁	2:54	3:01
直达特快	过Z36	广州	北京西	3:00	3:06
特快	过T167	北京西	南昌	3:14	3:34
快速	过K768	汉中	广州	3:25	3:45
快速	过K600	广州	包头	3:29	3:49
特快	过T252	天津	广州	3:46	4:09
直达特快	过Z14	广州东	沈阳北	4:05	4:11
直达特快	过Z332	深圳东	成都东	3:55	4:20
特快	过T179	济南	广州	4:03	4:28
直达特快	过Z201	北京西	三亚	4:35	4:41
快速	过K123	上海南	十堰	4:19	4:43
直达特快	过Z1	北京西	长沙	4:41	4:47
快速	过K1656	深圳东	襄阳	4:31	4:53
快速	终K1626	连云港东	武昌	4:54	-
快速	过K1258	成都东	温州	4:10	4:59
直达特快	过Z98	广州东	北京西	4:54	5:00
特快	终T248	成都东	武昌	5:00	-
直达特快	过Z257	上海南	重庆北	4:40	5:03
快速	终K1586	温州	武昌	5:14	-
特快	过T124	广州	长春	4:58	5:18
快速	过K642	广州	十堰	4:51	5:25
快速	过K1350	西安	深圳	5:17	5:30
快速	过K1008	广州	周口	5:20	5:41
特快	过T290	南宁	北京西	5:28	5:48
快速	过K82	广州	西安	5:35	6:03
直达特快	过Z286	南宁	北京西	6:11	6:18
直达特快	过Z232	乌鲁木齐	深圳	6:00	6:22
直达特快	过Z54	昆明	北京西	6:18	6:26
直达特快	终Z24	深圳	武昌	6:30	-
快速	过K22	南宁	北京西	6:24	6:32
直达特快	终Z27	上海南	武昌	6:36	-
快速	过K424	成都	宁波	6:17	6:38
直达特快	终Z32	宁波	武昌	6:50	-
直达特快	过Z170	青岛北	广州东	6:50	7:01
特快	终T96	深圳	武昌	7:02	-
特快	过T254	广州	天津	6:43	7:03
城际动车	始C5001	武昌	咸宁南	-	7:11
直达特快	过Z338	包头	南宁	7:13	7:22
动车组	始D5752	武昌	宜昌东	-	7:25
直达特快	终Z37	北京西	武昌	7:27	-
直达特快	过Z124	成都	广州	7:03	7:30
直达特快	过Z236	广州东	哈尔滨西	7:23	7:32
直达特快	终Z47	杭州	武昌	7:35	-
快速	过K1127	上海南	襄州	7:17	7:39
快速	过K903	太原	厦门北	7:33	7:43
快速	过K238	深圳西	太原	7:11	7:45
直达特快	过Z285	北京西	南宁	7:50	7:57
直达特快	过Z206	天津	长沙	8:06	8:13
特快	过T180	广州	济南	7:55	8:14
快速	终K1804	湛江	武昌	8:18	-
快速	过K806	重庆西	福州	7:57	8:20
快速	终K1365	大同	武昌	8:20	-
快速	过K1296	广州	银川	7:49	8:20
快速	过K351	上海南	成都	8:08	8:29
快速	过K1073	济南	长沙	8:26	8:47
快速	过K756	广州	洛阳	8:24	8:58
直达特快	过Z266	拉萨	广州	8:42	9:02
快速	过K1270	重庆西	福州	8:36	9:09
直达特快	过Z122	广州	成都	8:56	9:16
快速	始K1803	武昌	湛江	-	9:30
快速	过K226	广州	兰州	9:10	9:32
特快	过T308	乌鲁木齐	福州	9:15	9:37
动车组	始D3044	武昌	上海虹桥	-	9:39
直达特快	过Z136	乌鲁木齐	广州	9:31	9:53
城际动车	终C5002	咸宁南	武昌	9:54	-
动车组	终D5758	宜昌东	武昌	10:01	-
直达特快	过Z53	北京西	昆明	9:55	10:03
城际动车	始C5003	武昌	咸宁南	-	10:12
快速	过K157	北京	湛江	10:08	10:18
动车组	始D5756	武昌	利川	-	10:21
快速	终K800	汕头	武昌	10:26	-
快速	始K8092	武昌	荆门	-	10:28
直达特快	过Z390	成都	福州	10:14	10:39
直达特快	过Z150	贵阳	北京西	10:36	10:42
特快	过T289	北京西	南宁	10:34	10:54
直达特快	过Z168	广州东	青岛北	10:55	11:03
快速	过K1256	温州	成都东	10:45	11:10
快速	过K1658	襄阳	深圳东	11:09	11:18
快速	终K437	惠州	武昌	11:26	-
快速	始K799	武昌	汕头	-	11:36
动车组	终D5754	宜昌东	武昌	11:57	-
动车组	始D3048	武昌	上海虹桥	-	12:00
城际动车	终C5004	咸宁南	武昌	12:07	-
直达特快	过Z128	兰州	厦门北	11:47	12:10
动车组	始D5760	武昌	宜昌东	-	12:17
城际动车	始C5005	武昌	咸宁南	-	12:22
快速	始K435	武昌	惠州	-	15:12
动车组	终D3022	上海南	武昌	15:20	-
快速	过K158	湛江	北京	15:18	15:27
特快	过T126	成都	东莞东	15:07	15:36
城际动车	终C5006	咸宁南	武昌	15:37	-
动车组	始D3024	武昌	上海虹桥	-	15:40
快速	过K1276	南昌	包头	15:24	15:46
快速	始K1585	武昌	温州	-	15:48
城际动车	始C5007	武昌	咸宁南	-	15:56
快速	过K458	海口	郑州	15:47	15:59
直达特快	过Z334	成都东	深圳东	15:34	16:06
快速	过K358	重庆西	广州	16:16	16:36
直达特快	过Z126	厦门北	兰州	16:19	16:39
特快	过T369	大连	广州	17:19	17:28
快速	终K8094	荆门	武昌	17:40	-
直达特快	过Z392	福州	成都	17:30	18:00
快速	过K1128	襄州	上海南	17:47	18:09
快速	过K124	十堰	上海南	18:00	18:21
快速	始K1624	武昌	连云港东	-	18:26
城际动车	终C5008	咸宁南	武昌	18:26	-
城际动车	始C5009	武昌	咸宁南	-	18:41
特快	始T95	武昌	深圳	-	18:55
动车组	终D5778	利川	武昌	19:02	-
特快	过T306	福州	乌鲁木齐	18:47	19:08
直达特快	始Z23	武昌	深圳	-	19:19
直达特快	过Z149	北京西	贵阳	19:27	19:33
动车组	始D5776	武昌	宜昌东	-	19:38
快速	过K352	成都	上海南	19:10	19:39
直达特快	始Z38	武昌	北京西	-	19:46
快速	过K1006	周口	广州	19:21	19:46
特快	始T246	武昌	成都东	-	19:52
直达特快	过Z202	三亚	北京西	19:51	20:00
直达特快	过Z162	昆明	北京西	19:58	20:06
直达特快	过Z138	广州	乌鲁木齐	20:04	20:26
快速	过K1074	长沙	济南	20:24	20:45
直达特快	过Z238	哈尔滨西	广州东	20:49	20:58
城际动车	过C5010	咸宁南	汉口	20:45	20:58
快速	过K1268	福州	重庆西	20:37	21:04
快速	过K237	太原	深圳西	20:37	21:05
直达特快	过Z2	长沙	北京西	21:06	21:12
特快	过T147	南昌	北京	21:15	21:28
快速	过K598	包头	广州	21:21	21:42
直达特快	始Z25	武昌	上海南	-	21:55
快速	过K804	福州	重庆西	21:34	21:55
直达特快	过Z208	长沙	天津	21:55	22:01
直达特快	过Z189	郑州	广州	21:49	22:03
直达特快	始Z31	武昌	宁波	-	22:10
动车组	终D5762	宜昌东	武昌	22:15	-
快速	过K904	厦门北	太原	22:08	22:22
直达特快	始Z45	武昌	杭州	-	22:23
直达特快	过Z35	北京西	广州	22:23	22:29
快速	过K356	广州	重庆西	22:17	22:36
直达特快	过Z258	重庆北	上海南	22:46	22:54
直达特快	过Z230	深圳	乌鲁木齐	22:32	22:54
直达特快	过Z264	广州	拉萨	22:38	23:00
快速	过K228	兰州	广州	22:37	23:00
直达特快	过Z6	南宁	北京西	23:00	23:06
直达特快	过Z97	北京西	广州东	23:05	23:11
快速	过K422	宁波	成都	22:45	23:12
直达特快	过Z161	北京西	昆明	23:06	23:13
特快	过T122	长春	广州	22:54	23:23
直达特快	过Z336	南宁	包头	23:23	23:31
特快	过T168	南昌	北京西	23:17	23:42
快速	过K1348	深圳	西安	23:30	23:48
快速	过K644	十堰	广州	23:37	23:55
