列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C8212	中卫南	银川	-	7:00
城际动车	终C8201	银川	中卫南	8:19	-
城际动车	始C8202	中卫南	银川	-	8:34
城际动车	终C9879	银川	中卫南	8:50	-
城际动车	始C9882	中卫南	银川	-	9:05
城际动车	终C8211	银川	中卫南	10:05	-
城际动车	始C8214	中卫南	银川	-	10:20
城际动车	终C8203	银川	中卫南	11:27	-
城际动车	始C8204	中卫南	银川	-	11:42
城际动车	终C9883	银川	中卫南	12:11	-
城际动车	始C9884	中卫南	银川	-	12:30
城际动车	终C8213	银川	中卫南	13:43	-
城际动车	始C8216	中卫南	银川	-	13:58
城际动车	终C8205	银川	中卫南	14:35	-
城际动车	始C8206	中卫南	银川	-	14:50
城际动车	终C9885	银川	中卫南	15:37	-
城际动车	始C9886	中卫南	银川	-	15:52
城际动车	终C8215	银川	中卫南	17:03	-
城际动车	始C8218	中卫南	银川	-	17:18
城际动车	终C8207	银川	中卫南	17:43	-
城际动车	始C8208	中卫南	银川	-	17:58
城际动车	终C9887	银川	中卫南	18:58	-
城际动车	始C9888	中卫南	银川	-	19:13
城际动车	终C8217	银川	中卫南	20:09	-
城际动车	始C8220	中卫南	银川	-	20:24
城际动车	终C8209	银川	中卫南	20:57	-
城际动车	始C8210	中卫南	银川	-	21:12
城际动车	终C9889	银川	中卫南	22:18	-
城际动车	始C9890	中卫南	银川	-	22:34
城际动车	终C8219	银川	中卫南	23:21	-
