列车类型	车次	始发站	终到站	到站时间	发车时间
高速动车	始G2661	济南西	上海虹桥	-	6:35
高速动车	始G1833	济南西	兰州西	-	6:40
动车组	始D6051	济南西	烟台	-	6:49
高速动车	始G345	济南西	福州	-	6:55
高速动车	始G1831	济南西	重庆西	-	6:59
高速动车	始G61	济南西	南昌西	-	7:06
高速动车	过G300	济南东	上海虹桥	7:14	7:18
高速动车	过G334	济南	北京南	7:29	7:33
高速动车	始G279	济南西	深圳北	-	7:35
高速动车	始G336	济南西	北京南	-	7:45
高速动车	过G468	济南东	贵阳北	7:49	7:51
高速动车	过G6942	曲阜东	烟台	7:48	7:54
动车组	过D6090	济南东	烟台	7:43	8:00
高速动车	过G1734	济南东	温州南	7:57	8:04
高速动车	过G1244	济南	沈阳北	7:58	8:06
高速动车	过G2068	济南东	南宁东	8:07	8:10
动车组	终D6020	青岛	济南西	8:11	-
高速动车	始G6965	济南西	日照西	-	8:13
高速动车	过G6986	枣庄	荣成	8:07	8:15
高速动车	过G391	临沂北	大连北	8:17	8:20
动车组	过D6018	济南东	青岛	8:20	8:24
高速动车	过G338	泰安	北京南	8:22	8:24
高速动车	过G51	天津西	宁波	8:17	8:26
高速动车	过G1587	临沂北	北京南	8:27	8:29
高速动车	过G5	北京南	上海	8:30	8:32
高速动车	始G6909	济南西	青岛	-	8:35
高速动车	过G101	北京南	上海虹桥	8:26	8:41
高速动车	过G1268	青岛北	延吉西	8:45	8:52
高速动车	过G471	北京南	烟台	8:50	8:52
高速动车	过G261	北京南	六安	8:54	8:56
高速动车	过G1208	青岛北	哈尔滨西	8:55	9:02
动车组	始D1644	济南西	运城北	-	9:04
高速动车	过G57	北京南	宁波	9:02	9:05
高速动车	过G105	北京南	上海虹桥	9:07	9:09
高速动车	过G176	潍坊	北京南	9:05	9:09
高速动车	过G1842	青岛北	兰州西	9:15	9:22
高速动车	过G1568	商丘	北京南	9:21	9:23
高速动车	终G6902	青岛北	济南西	9:23	-
高速动车	过G19	北京南	杭州东	9:22	9:24
高速动车	过G6922	泰安	青岛北	9:15	9:31
高速动车	过G265	北京南	黄山北	9:33	9:35
高速动车	过G143	北京南	上海虹桥	9:37	9:39
高速动车	过G202	淮北	北京南	9:38	9:40
动车组	始D8181	济南西	青岛	-	9:41
高速动车	过G107	北京南	上海虹桥	9:46	9:48
动车组	过D1621	石家庄	荣成	9:47	9:49
高速动车	过G224	青岛	上海虹桥	9:37	9:52
动车组	终D6004	青岛	济南西	9:53	-
动车组	终D8182	青岛北	济南西	9:54	-
高速动车	过G55	北京南	福州	9:50	9:55
高速动车	过G262	合肥南	北京南	9:53	9:59
动车组	始D8183	济南西	青岛	-	10:01
高速动车	过G165	北京南	绍兴北	10:03	10:05
动车组	过D1611	石家庄	青岛北	10:07	10:12
高速动车	过G6	上海	北京南	10:11	10:13
高速动车	始G2058	济南西	广州南	-	10:14
高速动车	过G1	北京南	上海虹桥	10:22	10:24
高速动车	过G204	宜兴	北京南	10:25	10:27
高速动车	过G6956	青岛北	青岛北	10:12	10:28
高速动车	过G263	北京南	合肥南	10:28	10:31
高速动车	过G102	上海虹桥	北京南	10:33	10:38
动车组	过D1636	青岛	运城北	10:35	10:41
高速动车	过G355	北京南	厦门北	10:38	10:42
高速动车	过G104	上海虹桥	北京南	10:37	10:43
动车组	过D1623	石家庄	威海	10:43	10:47
高速动车	过G113	北京南	上海虹桥	10:42	10:47
高速动车	过G1570	盐城	北京南	10:44	10:48
高速动车	过G211	天津西	上海虹桥	10:47	10:51
高速动车	过G20	杭州东	北京南	10:55	10:57
高速动车	过G41	北京南	杭州东	10:53	10:57
高速动车	过G8	上海虹桥	北京南	10:59	11:01
高速动车	过G2815	石家庄	杭州东	11:01	11:03
高速动车	终G6932	威海	济南西	11:07	-
高速动车	过G1248	青岛北	沈阳北	11:04	11:08
高速动车	过G115	北京南	上海虹桥	11:07	11:09
高速动车	始G6913	济南西	青岛北	-	11:13
高速动车	过G179	北京南	青岛	11:14	11:16
高速动车	始G2641	济南西	盐城	-	11:17
高速动车	过G182	青岛	北京南	11:14	11:19
高速动车	过G34	杭州东	北京南	11:21	11:24
高速动车	过G7	北京南	上海虹桥	11:22	11:24
动车组	终D1601	石家庄	济南西	11:26	-
高速动车	过G106	上海虹桥	北京南	11:28	11:30
高速动车	始G6915	济南西	青岛北	-	11:30
高速动车	过G27	北京南	福州	11:29	11:33
动车组	过D1626	烟台	石家庄	11:27	11:35
动车组	始D6007	济南西	青岛	-	11:38
高速动车	过G1862	杭州东	太原南	11:33	11:40
高速动车	过G108	上海虹桥	北京南	11:40	11:42
高速动车	过G33	北京南	南昌西	11:40	11:42
高速动车	过G119	北京南	上海虹桥	11:44	11:46
高速动车	过G120	上海虹桥	北京南	11:44	11:46
高速动车	终G6966	日照西	济南西	11:46	-
动车组	始D1604	济南西	石家庄	-	11:50
高速动车	过G110	嘉兴南	北京南	11:48	11:50
高速动车	过G329	天津西	福州	11:49	11:51
高速动车	过G266	六安	北京南	11:52	11:54
高速动车	过G323	北京南	厦门北	11:56	11:58
高速动车	过G2	上海虹桥	北京南	11:59	12:01
动车组	过D6034	济南东	龙口市	11:58	12:03
高速动车	过G112	上海虹桥	北京南	12:11	12:14
高速动车	过G2668	杭州东	烟台	12:07	12:14
高速动车	过G258	武汉	青岛	12:22	12:24
高速动车	过G31	北京南	千岛湖	12:22	12:24
高速动车	过G121	北京南	上海虹桥	12:13	12:28
高速动车	过G1232	上海虹桥	丹东	12:27	12:29
高速动车	始G5563	济南西	曲阜东	-	12:30
高速动车	过G114	上海虹桥	北京南	12:31	12:33
高速动车	过G301	北京南	福州南	12:29	12:34
高速动车	过G184	青岛	北京南	12:35	12:38
高速动车	过G181	北京南	青岛	12:38	12:40
高速动车	过G352	黄山北	北京南	12:40	12:43
高速动车	过G163	北京南	苍南	12:42	12:44
高速动车	过G445	天津西	杭州东	12:47	12:50
高速动车	过G1224	宁波	沈阳北	12:44	12:52
高速动车	过G6955	青岛北	青岛北	12:49	12:52
动车组	过D1634	太原南	青岛北	12:48	12:53
动车组	过D6006	青岛	平原东	12:55	12:57
高速动车	过G125	北京南	上海虹桥	12:56	12:58
动车组	始D6053	济南西	烟台	-	13:01
高速动车	过G10	上海虹桥	北京南	12:59	13:01
高速动车	过G58	台州	北京南	12:54	13:05
高速动车	过G36	诸暨	北京南	13:10	13:13
高速动车	过G411	北京南	上海虹桥	13:13	13:15
高速动车	始G6967	济南西	岚山西	-	13:17
高速动车	过G127	北京南	上海虹桥	13:17	13:20
高速动车	过G1236	上海虹桥	吉林	13:22	13:24
高速动车	过G2666	青岛北	上海虹桥	13:16	13:25
高速动车	过G186	青岛	北京南	13:26	13:29
高速动车	过G9	北京南	上海虹桥	13:30	13:32
高速动车	过G54	上海虹桥	石家庄	13:32	13:34
高速动车	过G1272	沈阳南	福州	13:23	13:37
高速动车	过G476	荣成	北京南	13:37	13:39
高速动车	过G183	北京南	青岛	13:36	13:41
高速动车	过G1222	沈阳北	宁波	13:40	13:43
高速动车	过G116	上海虹桥	北京南	13:36	13:45
高速动车	过G46	江山	北京南	13:40	13:49
动车组	过D1616	威海	石家庄	13:47	13:50
高速动车	过G1274	福州	沈阳南	13:44	13:54
高速动车	过G129	北京南	上海	13:56	13:58
高速动车	过G24	合肥南	北京南	13:59	14:01
高速动车	过G131	北京南	上海虹桥	14:00	14:02
高速动车	过G1204	上海虹桥	哈尔滨西	13:55	14:08
高速动车	过G1226	沈阳北	苍南	14:11	14:13
高速动车	过G303	北京南	福州	14:16	14:18
高速动车	过G126	上海虹桥	北京南	14:07	14:19
高速动车	过G302	福州	北京南	14:21	14:23
高速动车	过G42	杭州东	北京南	14:26	14:29
高速动车	过G188	青岛	北京南	14:28	14:33
高速动车	过G23	北京南	芜湖	14:31	14:33
高速动车	过G1214	上海虹桥	长春西	14:34	14:39
高速动车	过G124	上海虹桥	北京南	14:38	14:44
高速动车	过G167	北京南	温州南	14:38	14:44
高速动车	过G2082	武汉	威海	14:30	14:44
动车组	过D6061	平原东	烟台	14:37	14:47
高速动车	过G133	北京南	上海虹桥	14:47	14:50
高速动车	过G1258	上海虹桥	长春西	14:43	14:52
高速动车	过G135	北京南	上海虹桥	14:52	14:54
高速动车	过G122	上海虹桥	北京南	14:48	14:57
高速动车	过G189	北京南	青岛	14:57	15:01
高速动车	过G162	安庆	北京南	14:59	15:02
动车组	过D6062	烟台	济南东	14:56	15:03
高速动车	过G1251	大连北	上海虹桥	15:01	15:03
高速动车	过G12	上海	北京南	15:08	15:10
高速动车	过G2084	威海	武汉	15:09	15:12
高速动车	过G190	青岛	北京南	15:06	15:14
高速动车	过G137	北京南	上海虹桥	15:15	15:17
高速动车	过G274	宁波	北京南	15:13	15:19
动车组	终D8184	青岛	济南西	15:24	-
高速动车	过G3	北京南	上海虹桥	15:22	15:24
高速动车	过G420	宁波	北京南	15:27	15:34
高速动车	过G59	北京南	台州	15:28	15:34
动车组	终D8186	青岛北	济南西	15:36	-
高速动车	过G419	北京南	宁波	15:11	15:38
高速动车	始G6917	济南西	青岛北	-	15:39
高速动车	过G1252	上海虹桥	大连北	15:32	15:40
高速动车	过G130	上海	北京南	15:39	15:44
高速动车	过G43	北京南	杭州东	15:44	15:46
高速动车	过G1228	苍南	沈阳北	15:44	15:50
高速动车	过G141	北京南	上海虹桥	15:49	15:51
动车组	始D8185	济南西	青岛北	-	15:56
高速动车	过G2670	烟台	杭州东	15:53	15:56
高速动车	过G28	福州	北京南	15:56	16:00
高速动车	过G1212	长春西	上海虹桥	15:56	16:02
高速动车	过G191	北京南	青岛	16:00	16:02
高速动车	过G264	合肥南	北京南	16:00	16:04
高速动车	过G215	天津西	上海虹桥	16:05	16:08
动车组	过D6054	烟台	济南东	15:49	16:09
