列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	始D675	厦门	深圳北	-	6:20
动车组	始D3234	厦门	杭州东	-	6:47
动车组	始D2383	厦门	广州东	-	7:05
高速动车	始G242	厦门	青岛	-	7:18
动车组	始D2339	厦门	深圳北	-	7:35
动车组	始D6425	厦门	诏安	-	7:42
高速动车	始G9874	厦门	景德镇北	-	7:50
高速动车	始G1676	厦门	南京南	-	7:56
动车组	始D2376	厦门	重庆北	-	8:12
动车组	始D6522	厦门	南昌	-	8:18
动车组	始D3218	厦门	杭州东	-	8:25
动车组	终D6201	福州	厦门	8:30	-
高速动车	始G1616	厦门	长沙南	-	8:43
动车组	始D6332	厦门	福鼎	-	8:50
高速动车	始G1652	厦门	上海虹桥	-	9:00
动车组	始D6206	厦门	福州	-	9:06
动车组	始D6318	厦门	厦门	-	9:23
高速动车	始G1684	厦门	昆明南	-	9:29
动车组	终D6207	福州	厦门	9:37	-
动车组	始D6476	厦门	龙岩	-	9:48
动车组	始D6208	厦门	福州	-	10:02
城际动车	终C9653	三明	厦门	10:16	-
动车组	终D2391	梅州西	厦门	10:28	-
城际动车	终C9531	福州	厦门	10:46	-
动车组	始D685	厦门	深圳北	-	10:47
高速动车	始G4206	厦门	长沙南	-	10:57
动车组	终D6217	福州	厦门	11:06	-
动车组	终D6581	赣州	厦门	11:12	-
动车组	终D6426	诏安	厦门	11:18	-
动车组	终D2350	深圳北	厦门	11:25	-
动车组	始D6242	厦门	南平市	-	11:26
动车组	终D674	深圳北	厦门	11:30	-
动车组	始D6210	厦门	福州	-	11:33
动车组	终D6203	福州	厦门	11:46	-
动车组	始D6582	厦门	赣州	-	11:47
动车组	始D673	厦门	深圳北	-	11:58
动车组	始D2349	厦门	深圳北	-	12:16
城际动车	终C9631	福鼎	厦门	12:17	-
动车组	终D6219	福州	厦门	12:24	-
动车组	终D2346	深圳北	厦门	12:40	-
动车组	始D6212	厦门	福州	-	12:57
动车组	始D6214	厦门	福州	-	13:12
动车组	终D2385	广州东	厦门	13:35	-
动车组	终D6523	南昌西	厦门	13:43	-
动车组	始D6202	厦门	福州	-	13:51
动车组	始D687	厦门	深圳北	-	13:56
动车组	始D6526	厦门	南昌	-	14:01
动车组	终D2334	深圳北	厦门	14:11	-
动车组	终D2316	深圳北	厦门	14:17	-
动车组	终D6223	福州	厦门	14:22	-
动车组	始D6427	厦门	诏安	-	14:23
城际动车	始C9534	厦门	福鼎	-	14:28
动车组	终D6525	九江	厦门	14:29	-
高速动车	始G5302	厦门	南平市	-	14:32
动车组	始D2317	厦门	深圳北	-	14:43
动车组	始D6216	厦门	福州	-	15:02
动车组	终D6225	福州	厦门	15:03	-
动车组	始D6238	厦门	福州	-	15:37
动车组	终D2318	深圳北	厦门	15:38	-
动车组	终D6583	赣州	厦门	15:44	-
动车组	始D6528	厦门	南昌西	-	15:46
动车组	始D2319	厦门	深圳北	-	15:58
动车组	终D688	深圳北	厦门	16:16	-
城际动车	始C9538	厦门	福鼎	-	16:23
动车组	终D6227	福州	厦门	16:26	-
动车组	始D6220	厦门	福州	-	16:30
动车组	始D2387	厦门	广州东	-	16:35
动车组	终D6561	南昌	厦门	16:36	-
动车组	终D6231	福州	厦门	16:49	-
动车组	始D6584	厦门	赣州	-	16:56
动车组	始D6562	厦门	南昌	-	17:03
动车组	终D692	深圳北	厦门	17:14	-
动车组	始D6226	厦门	福州	-	17:15
动车组	终D6233	福州	厦门	17:33	-
动车组	终D2381	广州东	厦门	17:40	-
动车组	始D691	厦门	深圳北	-	17:44
动车组	终D6229	福州	厦门	17:52	-
动车组	终D6428	诏安	厦门	18:01	-
动车组	始D6224	厦门	福州	-	18:07
动车组	始D2335	厦门	深圳北	-	18:17
动车组	终D9605	福州	厦门	18:20	-
动车组	终D6241	南平市	厦门	18:35	-
高速动车	终G1659	上海虹桥	厦门	18:42	-
动车组	始D9606	厦门	福州	-	18:43
动车组	终D6475	龙岩	厦门	18:49	-
高速动车	终G4208	长沙南	厦门	18:57	-
动车组	终D2336	深圳北	厦门	19:10	-
城际动车	始C9654	厦门	三明	-	19:12
动车组	终D6333	福鼎	厦门	19:25	-
动车组	始D2393	厦门	梅州西	-	19:29
高速动车	终G9876	景德镇北	厦门	19:31	-
动车组	始D6228	厦门	福州	-	19:40
动车组	终D6243	福州	厦门	19:49	-
动车组	终D2340	深圳北	厦门	20:07	-
动车组	终D2378	重庆北	厦门	20:31	-
动车组	始D6244	厦门	福州	-	20:33
高速动车	终G1614	长沙南	厦门	20:54	-
高速动车	终G244	青岛	厦门	21:06	-
高速动车	终G1682	昆明南	厦门	21:40	-
动车组	终D3233	杭州东	厦门	22:10	-
高速动车	终G5303	南平市	厦门	22:28	-
动车组	终D6531	南昌	厦门	22:40	-
动车组	终D676	深圳北	厦门	22:49	-
