列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C1023	长春	珲春	-	15:02
直达特快	过Z157	泰州	哈尔滨西	14:54	15:03
直达特快	过Z368	哈尔滨西	南京	14:58	15:06
城际动车	终C1524	松原	长春	15:06	-
城际动车	过C1010	延吉西	长春西	15:06	15:09
快速	过K1450	日照	牡丹江	15:01	15:10
快速	过K926	郑州	海拉尔	15:09	15:17
城际动车	终C1220	吉林	长春	15:17	-
动车组	过D116	哈尔滨西	延吉西	15:23	15:26
特快	过T182	汉口	哈尔滨	15:24	15:32
快速	过K1986	吉林	南通	15:18	15:38
高速动车	过G8013	大连北	吉林	15:36	15:39
城际动车	始C1525	长春	松原	-	15:39
高速动车	过G8018	吉林	大连	15:39	15:42
城际动车	始C1223	长春	吉林	-	15:46
城际动车	终C1506	白城	长春	15:56	-
动车组	过D22	珲春	北京	15:56	16:00
高速动车	过G1268	青岛北	延吉西	16:05	16:08
直达特快	过Z112	海口	哈尔滨西	16:05	16:13
直达特快	始Z102	长春	厦门北	-	16:13
城际动车	终C1046	延吉西	长春	16:19	-
城际动车	过C1021	长春西	延吉西	16:18	16:21
快速	过K1056	吉林	青岛北	16:00	16:23
直达特快	终Z5018	榆树	长春	16:25	-
高速动车	过G8020	吉林	大连北	16:25	16:28
快速	过K704	哈尔滨西	青岛北	16:18	16:29
城际动车	终C1508	乌兰浩特	长春	16:32	-
城际动车	始C1519	长春	乌兰浩特	-	16:35
城际动车	始C1047	长春	延吉西	-	16:43
高速动车	过G384	吉林	北京南	16:42	16:45
直达特快	过Z172	上海	哈尔滨西	16:43	16:50
城际动车	终C1020	珲春	长春	16:55	-
城际动车	终C1534	松原	长春	16:58	-
高速动车	过G8015	大连北	吉林	16:56	16:59
快速	始K335	长春	宁波	-	17:02
直达特快	始Z384	长春	三亚	-	17:05
城际动车	终C1224	吉林	长春	17:08	-
动车组	过D136	牡丹江	吉林	17:06	17:09
城际动车	始C1517	长春	白城	-	17:10
城际动车	终C1222	蛟河西	长春	17:17	-
快速	始K7571	长春	梅河口	-	17:23
高速动车	过G8076	丹东	延吉西	17:23	17:26
城际动车	始C1535	长春	松原	-	17:31
城际动车	始C1025	长春	延吉西	-	17:34
快速	过K976	哈尔滨西	襄阳	17:27	17:37
特快	终T304	乌鲁木齐	长春	17:39	-
城际动车	始C1227	长春	吉林	-	17:40
快速	过K554	牡丹江	温州	17:35	17:45
普快	终4306	舒兰	长春	17:46	-
城际动车	终C1226	吉林	长春	17:48	-
城际动车	始C1041	长春	延吉西	-	17:50
城际动车	终C1510	白城	长春	18:01	-
快速	过K1062	哈尔滨西	重庆	17:53	18:02
高速动车	过G8024	吉林	大连北	17:58	18:02
高速动车	过G8127	大连	珲春	18:05	18:08
普客	始6336	长春	公主岭	-	18:08
城际动车	终C1016	延吉西	长春	18:09	-
快速	过K702	青岛北	哈尔滨西	17:58	18:10
城际动车	始C1229	长春	吉林	-	18:16
动车组	过D114	珲春	齐齐哈尔南	18:17	18:21
快速	过K889	盘锦	佳木斯	18:13	18:23
高速动车	过G8017	大连	吉林	18:36	18:39
城际动车	终C1526	松原	长春	18:43	-
快速	过K1064	重庆	哈尔滨西	18:38	18:49
快速	过K1054	青岛北	吉林	18:22	18:54
快速	过K1392	烟台	佳木斯	18:54	19:02
高速动车	过G8126	珲春	大连北	18:57	19:03
快速	始K2288	长春	昆明	-	19:09
城际动车	终C1018	延吉西	长春	19:12	-
快速	过K940	牡丹江	石家庄	19:12	19:20
动车组	过D134	吉林	佳木斯	19:24	19:27
城际动车	始C1027	长春	延吉西	-	19:27
城际动车	终C1040	珲春	长春	19:35	-
高速动车	过G8106	丹东	吉林	19:32	19:37
快速	过K1384	哈尔滨西	包头	19:25	19:40
城际动车	终C1230	吉林	长春	19:44	-
高速动车	过G237	北京南	吉林	19:42	19:45
高速动车	过G8019	大连北	吉林	19:48	19:51
快速	过K350	佳木斯	北京	19:42	20:05
城际动车	终C1512	乌兰浩特	长春	20:09	-
高速动车	过G1236	上海虹桥	吉林	20:10	20:13
普快	过2052	牡丹江	大连	19:53	20:15
城际动车	终C1232	吉林	长春	20:16	-
高速动车	过G8032	吉林	沈阳北	20:21	20:24
城际动车	始C1233	长春	吉林	-	20:24
快速	过K1230	齐齐哈尔	大连	20:02	20:28
快速	过K340	佳木斯	北京	20:20	20:38
动车组	终D19	北京	长春	20:45	-
城际动车	过C1022	珲春	长春西	20:50	20:53
动车组	过D73	北京	吉林	20:51	20:54
城际动车	终C1520	白城	长春	20:55	-
城际动车	始C1311	长春	乌兰浩特	-	20:58
动车组	过D128	齐齐哈尔南	吉林	21:02	21:05
快速	过K7306	乌兰浩特	大连	20:46	21:10
城际动车	过C1356	白城	长春西	21:09	21:12
特快	始T122	长春	广州	-	21:28
城际动车	终C1536	松原	长春	21:37	-
城际动车	过C1026	珲春	长春西	21:43	21:47
直达特快	始Z62	长春	北京	-	21:58
高速动车	过G239	北京南	吉林	21:59	22:02
高速动车	终G8023	大连北	长春	22:13	-
快速	过K930	佳木斯	大连	22:11	22:20
城际动车	过C1048	延吉西	长春西	22:22	22:25
动车组	终D122	佳木斯	长春	22:29	-
城际动车	终C1028	延吉西	长春	22:47	-
快速	过K548	哈尔滨	成都	22:40	22:48
快速	过K381	齐齐哈尔	北京	22:48	22:56
快速	过K296	齐齐哈尔	济南	23:05	23:12
快速	过K2209	大连	黑河	23:24	23:32
直达特快	过Z118	吉林	北京	23:13	23:46
特快	过T297	北京	牡丹江	23:39	23:47
特快	过T261	大连	鸡西	23:48	23:56
特快	过T130	齐齐哈尔	大连	23:53	23:59
