列车类型	车次	始发站	终到站	到站时间	发车时间
快速	过K1256	温州	成都东	0:08	0:20
快速	过K1585	武昌	温州	4:05	4:13
快速	过K1050	温州	青岛北	4:34	4:52
快速	过K554	牡丹江	温州	5:30	6:00
快速	过K346	沈阳北	温州	5:46	6:18
快速	过K1240	郑州	温州	6:12	6:31
高速动车	过G7341	杭州东	苍南	6:52	6:54
高速动车	始G1882	金华南	西安北	-	7:00
快速	过K306	兰州	温州	7:12	7:45
高速动车	过G7330	温州南	上海虹桥	8:00	8:08
动车组	过D3211	湖州	厦门北	8:06	8:08
高速动车	过G7331	上海虹桥	温州南	8:16	8:18
高速动车	过G7333	上海虹桥	温州南	8:25	8:27
高速动车	过G2312	温州南	长沙南	8:41	8:43
高速动车	过G1228	苍南	沈阳北	9:04	9:06
高速动车	过G7650	苍南	南京南	9:20	9:22
高速动车	过G7625	南京南	温州南	9:21	9:23
高速动车	过G7332	苍南	上海虹桥	9:50	9:52
高速动车	过G7641	南京南	苍南	9:52	9:54
快速	过K1052	青岛北	温州	9:37	9:57
高速动车	过G7369	乐清	上海虹桥	10:08	10:11
高速动车	过G7324	温州南	上海虹桥	10:28	10:39
高速动车	过G7467	杭州东	苍南	10:42	10:44
高速动车	过G868	温州南	西安北	10:46	10:48
快速	过K942	贵阳	温州	10:38	10:57
高速动车	过G7346	苍南	杭州东	10:55	10:57
高速动车	过G1984	苍南	成都东	11:05	11:07
快速	过K2906	温州	西安	10:55	11:16
高速动车	过G2343	宁波	南宁东	11:17	11:19
高速动车	过G7627	徐州东	苍南	11:32	11:34
高速动车	过G2358	南昌西	宁波	11:42	11:44
高速动车	过G2302	温州南	宜宾西	11:43	11:45
高速动车	过G7475	台州	杭州东	11:52	11:54
高速动车	过G2035	武汉	温州南	11:57	11:59
高速动车	过G7477	阜阳西	丽水	12:09	12:11
高速动车	过G164	苍南	北京南	12:30	12:32
高速动车	过G7334	温州南	上海虹桥	12:40	12:42
高速动车	过G2318	长沙南	温州南	12:43	12:45
高速动车	过G2363	宁波	贵阳北	12:49	12:51
高速动车	过G7461	上海虹桥	温州南	13:23	13:25
高速动车	过G1734	济南东	温州南	13:38	13:41
高速动车	过G7322	苍南	上海虹桥	13:50	13:53
高速动车	过G1965	郑州东	温州南	13:48	13:55
高速动车	过G7594	安庆	温州南	14:02	14:04
高速动车	过G7592	温州南	安庆	14:05	14:07
高速动车	过G7478	丽水	阜阳西	14:19	14:21
高速动车	过G2364	贵阳北	宁波	15:10	15:12
高速动车	过G7468	苍南	杭州东	15:12	15:14
高速动车	过G7498	黄山北	苍南	15:29	15:31
高速动车	过G2036	温州南	宜昌东	15:30	15:32
高速动车	过G2316	温州南	长沙南	15:45	15:53
高速动车	过G7760	温州南	六安	16:02	16:04
高速动车	过G7652	温州南	阜阳西	16:10	16:12
高速动车	终G7347	上海虹桥	金华南	16:21	-
高速动车	过G2301	宜宾西	温州南	16:25	16:27
高速动车	过G7464	温州南	合肥南	16:26	16:30
快速	过K102	温州	北京	16:14	16:41
高速动车	始G7644	金华南	南京南	-	16:53
高速动车	过G2305	毕节	温州南	17:02	17:04
高速动车	过G7626	温州南	南京南	17:21	17:23
高速动车	过G870	西安北	温州南	17:17	17:29
快速	过K552	温州	牡丹江	17:01	17:30
高速动车	过G2314	长沙南	温州南	17:39	17:41
高速动车	过G1732	温州南	济南东	17:38	17:42
动车组	过D3235	南京南	福州南	17:51	17:53
高速动车	过G163	北京南	苍南	18:14	18:16
高速动车	过G7620	温州南	徐州东	18:38	18:42
高速动车	过G7473	蚌埠南	台州	18:41	18:43
高速动车	过G7618	合肥南	温州南	19:07	19:10
快速	过K1396	温州	太原	18:52	19:15
高速动车	过G7338	平阳	上海虹桥	19:25	19:27
高速动车	过G7350	苍南	南京南	19:37	19:39
快速	过K1238	温州	郑州	19:29	19:46
高速动车	过G2357	宁波	南昌	19:50	19:55
高速动车	过G1983	成都东	苍南	19:54	19:59
高速动车	过G7340	温州南	上海虹桥	20:02	20:04
高速动车	过G7496	苍南	黄山北	20:13	20:15
高速动车	过G7649	南京南	温州南	20:36	20:38
高速动车	过G7628	温州南	南京南	20:41	20:43
高速动车	过G1226	沈阳北	苍南	21:02	21:04
高速动车	过G7462	温州南	上海虹桥	21:17	21:19
快速	过K328	温州	广州	21:40	21:44
快速	过K1398	太原	温州	21:17	21:50
高速动车	过G7466	温州南	杭州东	21:49	21:53
动车组	过D3212	厦门北	湖州	22:02	22:04
高速动车	终G1884	西安北	金华南	22:22	-
快速	过K2908	西安	温州	21:58	22:46
快速	过K348	温州	沈阳北	22:43	23:02
快速	过K308	温州	兰州	23:22	23:47
快速	过K101	北京	温州	23:09	23:47
