列车类型	车次	始发站	终到站	到站时间	发车时间
城际动车	始C6601	成都西	邛崃	-	7:11
城际动车	始C6603	成都西	雅安	-	7:28
城际动车	始C6605	成都西	雅安	-	8:05
城际动车	终C6602	雅安	成都西	8:13	-
城际动车	始C6607	成都西	雅安	-	8:23
城际动车	始C6609	成都西	邛崃	-	8:38
城际动车	终C6606	邛崃	成都西	9:06	-
城际动车	始C6615	成都西	雅安	-	9:27
城际动车	终C6610	邛崃	成都西	10:01	-
城际动车	始C6617	成都西	邛崃	-	10:18
城际动车	终C6612	雅安	成都西	10:26	-
城际动车	始C6619	成都西	雅安	-	10:40
城际动车	终C6614	雅安	成都西	10:49	-
城际动车	始C6621	成都西	雅安	-	11:08
城际动车	终C6616	雅安	成都西	11:21	-
城际动车	始C6623	成都西	邛崃	-	11:37
城际动车	终C6620	邛崃	成都西	11:54	-
城际动车	始C6627	成都西	雅安	-	12:10
城际动车	终C6624	雅安	成都西	12:18	-
城际动车	始C6631	成都西	邛崃	-	12:34
城际动车	终C6626	雅安	成都西	12:57	-
城际动车	终C6628	邛崃	成都西	13:04	-
城际动车	始C6633	成都西	雅安	-	13:14
城际动车	始C6635	成都西	雅安	-	13:27
城际动车	终C6630	雅安	成都西	13:49	-
城际动车	始C6637	成都西	雅安	-	14:06
城际动车	终C6634	邛崃	成都西	14:21	-
城际动车	始C6641	成都西	邛崃	-	14:36
城际动车	终C6636	雅安	成都西	14:44	-
城际动车	始C6643	成都西	雅安	-	14:58
城际动车	终C6640	雅安	成都西	15:30	-
城际动车	始C6647	成都西	雅安	-	15:41
城际动车	终C6642	雅安	成都西	15:51	-
城际动车	始C6649	成都西	邛崃	-	16:04
城际动车	终C6644	邛崃	成都西	16:12	-
城际动车	始C6651	成都西	邛崃	-	16:22
城际动车	终C6646	雅安	成都西	16:30	-
城际动车	始C6653	成都西	雅安	-	16:41
城际动车	终C6650	邛崃	成都西	17:15	-
城际动车	终C6652	雅安	成都西	17:28	-
城际动车	始C6657	成都西	雅安	-	17:30
城际动车	始C6659	成都西	雅安	-	17:43
城际动车	终C6656	雅安	成都西	18:18	-
城际动车	始C6663	成都西	雅安	-	18:28
城际动车	终C6658	邛崃	成都西	18:36	-
城际动车	始C6665	成都西	邛崃	-	18:48
城际动车	终C6660	雅安	成都西	19:10	-
城际动车	始C6667	成都西	邛崃	-	19:24
城际动车	终C6664	雅安	成都西	19:46	-
城际动车	终C6666	雅安	成都西	20:00	-
城际动车	始C6671	成都西	雅安	-	20:04
城际动车	终C6668	邛崃	成都西	20:15	-
城际动车	始C6673	成都西	邛崃	-	20:35
城际动车	终C6672	邛崃	成都西	20:52	-
城际动车	终C6674	雅安	成都西	21:09	-
城际动车	始C6677	成都西	雅安	-	21:21
城际动车	终C6676	邛崃	成都西	22:07	-
城际动车	终	雅安	成都西	22:28	-
	C6678				
