列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	始D6923	哈尔滨	齐齐哈尔	-	17:30
动车组	终D8518	牡丹江	哈尔滨	17:36	-
动车组	始D7829	哈尔滨	佳木斯	-	17:39
高速动车	过G1240	石家庄	佳木斯	17:50	17:53
动车组	始D8521	哈尔滨	绥芬河	-	17:58
快速	过K1450	日照	牡丹江	17:52	18:02
高速动车	过G722	齐齐哈尔南	大连北	18:00	18:02
动车组	始D6925	哈尔滨	齐齐哈尔	-	18:02
快速	过K1303	北京	海拉尔	17:43	18:05
快速	始K7031	哈尔滨	黑河	-	18:11
快速	过K926	郑州	海拉尔	18:01	18:16
快速	始K7041	哈尔滨	漠河	-	18:17
动车组	终D8520	绥芬河	哈尔滨	18:18	-
高速动车	过G753	沈阳北	佳木斯	18:17	18:20
特快	终T182	汉口	哈尔滨	18:28	-
动车组	终D6924	齐齐哈尔	哈尔滨	18:29	-
高速动车	过G393	北京南	牡丹江	18:29	18:31
动车组	终D7822	佳木斯	哈尔滨	18:38	-
动车组	始D6927	哈尔滨	齐齐哈尔	-	18:49
快速	过K7093	哈尔滨东	海拉尔	18:38	18:57
动车组	始D8523	哈尔滨	牡丹江	-	19:06
动车组	过D128	齐齐哈尔南	吉林	19:15	19:18
动车组	始D7831	哈尔滨	佳木斯	-	19:20
动车组	终D8522	牡丹江	哈尔滨	19:28	-
普客	终6248	亚布力南	哈尔滨	19:30	-
快速	始K548	哈尔滨	成都	-	19:36
动车组	过D7824	佳木斯	哈尔滨西	19:38	19:41
动车组	过D114	珲春	齐齐哈尔南	20:00	20:02
普客	终6254	绥化	哈尔滨	20:02	-
快速	过K296	齐齐哈尔	济南	19:53	20:05
动车组	终D7826	佳木斯	哈尔滨	20:05	-
普客	终6283	五常	哈尔滨	20:15	-
快速	过K7091	哈尔滨东	满洲里	19:53	20:20
高速动车	过G765	大连北	齐齐哈尔南	20:18	20:22
快速	始K7035	哈尔滨	黑河	-	20:33
快速	过K2210	黑河	大连	20:31	20:39
动车组	过D6928	齐齐哈尔南	哈尔滨西	20:45	20:47
快速	过K568	齐齐哈尔	东莞东	20:21	20:48
动车组	终D7828	佳木斯	哈尔滨	20:55	-
动车组	过D134	吉林	佳木斯	20:56	20:58
特快	过T130	齐齐哈尔	大连	20:50	21:08
直达特快	始Z16	哈尔滨	北京	-	21:20
直达特快	过Z84	齐齐哈尔	北京	21:24	21:39
特快	过T298	牡丹江	北京	21:28	21:48
特快	过T262	鸡西	大连	21:42	21:57
动车组	过D7830	佳木斯	哈尔滨西	22:01	22:03
特快	过T48	齐齐哈尔	北京	21:49	22:04
特快	过T18	牡丹江	北京	21:53	22:12
动车组	过D8524	牡丹江	哈尔滨西	22:38	22:40
动车组	过D7832	佳木斯	哈尔滨西	23:06	23:15
