列车类型	车次	始发站	终到站	到站时间	发车时间
动车组	终D6169	重庆西	重庆北	0:09	-
动车组	始D2378	重庆北	厦门	-	5:50
直达特快	过Z49	北京西	成都	5:58	6:06
快速	过K192	广州	成都	5:37	6:10
动车组	始D6181	重庆北	南充北	-	6:23
动车组	始D6102	重庆北	石柱县	-	6:25
城际动车	始C6432	重庆北	万州北	-	6:33
动车组	始D751	重庆北	兰州	-	6:36
动车组	始D3074	重庆北	上海南	-	6:38
高速动车	始G316	重庆北	青岛	-	6:43
快速	过K502	长沙	成都东	6:50	7:03
动车组	始D6132	重庆北	长寿北	-	7:07
城际动车	始C6402	重庆北	万州北	-	7:07
快速	始K9509	重庆北	秀山	-	7:12
动车组	始D2214	重庆北	上海虹桥	-	7:13
动车组	始D658	重庆北	宁波	-	7:19
动车组	始D2270	重庆北	南通	-	7:26
高速动车	始G8636	重庆北	永川东	-	7:38
动车组	始D2234	重庆北	厦门北	-	7:38
动车组	始D5101	重庆北	成都东	-	7:40
动车组	终D6141	重庆西	重庆北	7:46	-
城际动车	始C5791	重庆北	成都东	-	7:55
高速动车	始G1314	重庆北	深圳北	-	8:00
城际动车	始C6404	重庆北	万州北	-	8:01
动车组	始D6142	重庆北	重庆西	-	8:05
普快	始5609	重庆北	秀山	-	8:10
动车组	始D2272	重庆北	南京南	-	8:21
高速动车	过G8783	万州北	成都东	8:19	8:25
动车组	终D6131	长寿北	重庆北	8:29	-
动车组	过D6187	重庆西	万州北	8:34	8:40
城际动车	始C5841	重庆北	遂宁	-	8:48
动车组	始D2228	重庆北	福州	-	8:49
动车组	过D2244	成都东	福州	8:49	8:55
城际动车	始C6406	重庆北	万州北	-	8:55
高速动车	终G8635	永川东	重庆北	9:01	-
动车组	过D620	成都东	武汉	9:01	9:08
动车组	过D6175	万州北	重庆西	9:08	9:14
动车组	始D6104	重庆北	石柱县	-	9:14
高速动车	过G310	南充北	北京西	9:20	9:25
高速动车	始G8502	重庆北	成都东	-	9:29
高速动车	过G8725	内江北	万州北	9:24	9:30
快速	始K73	重庆北	上海南	-	9:31
